RPAIR,Score,EC,KO
RP01261,1.000,3.2.-.- 4.2.1.70,K01718 K16329 K16330
RP01290,0.778,3.2.2.3,K01240
RP03485,0.656,3.2.2.5 3.2.2.6 3.5.1.-,K01242 K11121
RP01990,0.653,3.2.2.8,K10213
RP03632,0.646,3.2.2.5 3.2.2.6,K01242
RP01203,0.641,2.4.2.9,K00761 K02825
RP12937,0.629,2.4.2.10,K13421
RP01401,0.588,3.2.2.1 3.2.2.3,K01239 K01240
RP01811,0.571,2.4.2.10,K00762 K13421
RP04030,0.568,3.2.2.4,K01241
RP13196,0.567,2.4.2.4,K00758
RP11063,0.564,2.4.2.2 2.4.2.3,K00756 K00757
RP15835,0.562,3.2.2.3,K01240
RP12990,0.552,2.4.2.3,K00757
RP01996,0.546,3.2.2.1,K01239
RP01744,0.530,3.2.2.1 3.2.2.2 3.2.2.8,K01239 K10213
RP01683,0.521,3.2.2.1 3.2.2.8,K01239 K10213
RP13545,0.503,3.2.2.26,K11783
RP06864,0.503,2.4.2.22 2.4.2.8,K00760 K00769 K03816 K15780
RP01322,0.490,2.4.2.8,K00760 K15780
RP01370,0.482,2.4.2.22 2.4.2.7 2.4.2.8,K00759 K00760 K00769 K03816 K15780
RP01385,0.478,3.2.2.1 3.2.2.7 3.2.2.8,K01239 K10213
RP11152,0.478,2.4.2.2,K00756
RP01483,0.473,3.2.2.16 3.2.2.9,K01243 K01244
RP04184,0.465,3.2.2.9,K01243
RP16029,0.456,2.7.8.37,K05780 K06164 K06165 K06166
RP04021,0.453,2.4.2.7,K00759
RP11186,0.453,2.4.2.- 2.4.2.1,K03783 K03784 K03815
RP12936,0.449,2.4.2.8,K00760
RP12934,0.447,2.4.2.8,K00760
RP04092,0.447,2.4.2.7 2.4.2.8,K00759 K00760
RP12935,0.443,2.4.2.8,K00760
RP01809,0.438,2.4.2.1 2.4.2.15,K03783 K03784
RP02001,0.431,2.4.2.1 2.4.2.15,K03783 K03784
RP12989,0.407,2.4.2.1,K03783 K03784
RP11016,0.397,2.4.2.1,K03783 K03784
RP01484,0.393,2.4.2.28,K00772
RP01277,0.359,2.4.2.17,K00765 K02502
RP10805,0.351,2.4.1.-,K13493
