RPAIR,Score,EC,KO
RP02152,0.149,4.2.2.2 4.2.2.9,K01728
RP01159,0.096,5.1.3.18,K10046
RP13643,0.082,1.1.1.- 5.1.3.-,K12451
RP05296,0.080,1.1.1.271,K02377
RP05664,0.074,5.1.3.13,K01790
RP14200,0.074,1.1.1.-,K12451
RP01154,0.073,5.3.1.5,K01805
RP05266,0.073,,K03335
RP15613,0.073,5.3.99.-,K06606
RP14213,0.070,5.3.1.6,K01808
RP01780,0.070,5.3.1.8,K01809 K15916 K16011
RP02940,0.070,5.3.1.9,K01810 K06859 K13810 K15916
RP02454,0.070,5.3.1.9,K01810 K06859 K13810 K15916
RP02869,0.070,5.3.1.26,K01819
RP02087,0.067,5.3.99.5,K01832
RP10987,0.066,,K12449
RP01891,0.065,5.3.1.12,K01812
RP01545,0.065,5.3.1.12,K01812
RP01508,0.064,5.3.1.5,K01805
RP01736,0.064,5.3.1.4,K01804
RP10990,0.062,1.1.1.305,K10011
RP00554,0.060,1.3.2.3 1.3.3.12,K00225 K05276
RP15844,0.060,1.1.3.8,K00103
RP15190,0.060,4.2.1.115,K15894
RP15452,0.057,5.3.3.18,K15866
RP09043,0.054,1.14.13.22,K03379
RP05593,0.053,,K13315
RP14034,0.053,,K13323
RP05594,0.053,,K13327
RP05592,0.053,,K13314 K16435
RP13558,0.051,4.2.3.124,K13546
RP14720,0.051,1.14.14.1,K07411
RP01025,0.047,1.1.3.8,K00103
RP14722,0.046,1.14.14.1,K07409
RP14723,0.046,1.14.14.1,K07409 K07411 K07424
RP05599,0.046,2.1.1.-,K13317
