RPAIR,Score,EC,KO
RP01909,0.035,4.2.3.16,K15088
RP05467,0.035,4.2.3.20,K15096
RP05585,0.034,4.2.3.108,K07385
RP15063,0.034,4.2.3.55,K15794
RP15287,0.034,4.2.3.38,K14177
RP15054,0.034,4.2.3.40,K15795
RP11144,0.033,4.2.3.22,K10187 K15803
RP05354,0.032,4.2.3.120,K07384
RP05353,0.031,4.2.3.119,K07384
RP15747,0.030,4.2.3.130,K16188
RP01947,0.030,4.2.3.8,K12929
RP01904,0.030,4.2.3.10,K15097
RP12984,0.030,4.1.99.16 4.2.3.22,K10187
RP12978,0.030,4.2.3.57,K14184 K15808
RP13638,0.029,4.2.3.73,K14181
RP02118,0.029,4.2.3.9,K14180
RP14980,0.029,4.2.3.61,K15804
RP15048,0.029,4.2.3.76,K15806
RP11141,0.029,4.2.3.24,K14178
RP02117,0.029,4.2.3.6,K12249
RP02120,0.028,4.2.3.13,K14183
RP15066,0.028,4.2.3.67,K15809
RP09032,0.028,4.2.3.21,K14182
RP14832,0.028,4.2.1.-,K05554
RP02565,0.027,1.3.1.96 2.5.1.21,K00801
RP15377,0.027,2.5.1.96,K10208
RP05497,0.026,4.2.3.32,K14041
RP01643,0.026,4.2.1.118,K09483 K15652
RP09095,0.026,4.2.1.144,K16016
RP14835,0.026,4.2.1.-,K15884
RP14838,0.025,4.2.1.-,K15884
RP11693,0.025,1.14.12.-,K14599 K14600
RP11452,0.025,2.5.1.32 2.5.1.99,K02291
RP03850,0.025,2.5.1.32,K02291
RP15038,0.025,4.2.3.50,K15798
RP10678,0.025,4.3.3.6,K06215 K08681
RP02146,0.023,1.14.14.1,K07434
RP12730,0.023,1.14.14.1,K07434
RP00847,0.023,1.14.12.10,K05549 K05550 K05784
RP05038,0.023,1.14.12.-,K05549 K05550 K05784
RP11392,0.023,1.14.12.10,K05549 K05550 K05784
RP05272,0.023,1.14.12.-,K05549 K05550 K05784
RP11394,0.023,1.14.12.10,K05549 K05550 K05784
RP11395,0.023,1.14.12.10,K05549 K05550 K05784
RP00828,0.023,1.14.12.-,K05549 K05550 K05784
RP11397,0.023,1.14.12.10,K05549 K05550 K05784
RP11393,0.023,1.14.12.10,K05549 K05550 K05784
RP00722,0.022,1.14.13.40,K09461
RP05496,0.022,4.2.3.18,K12927
RP12981,0.022,4.2.3.58,K14185
RP09396,0.022,1.-.-.-,K15972
RP14374,0.022,4.2.3.43,K14047
RP14369,0.021,4.2.3.28,K14036
RP15046,0.021,4.2.3.69,K15799
RP11369,0.021,,K09879
RP01215,0.021,4.1.3.27,K01656 K01657 K01658 K13497 K13501 K13503
RP05499,0.021,4.2.3.32,K14041
RP02116,0.020,4.2.3.7,K12250
RP15068,0.020,4.2.3.70,K15807
RP14389,0.020,4.2.3.39,K14176
RP11146,0.020,4.2.3.37,K10156
RP14660,0.019,,K15928
RP13549,0.019,1.14.-.-,K11785
RP09176,0.019,4.2.3.17,K12921
RP14659,0.019,,K15928
RP15453,0.018,1.14.13.149,K02609 K02610 K02611 K02612 K02613
RP04693,0.018,4.2.3.19,K04121
RP15547,0.018,4.2.3.103,K16082
RP02830,0.017,2.1.1.107,K00589 K02302 K02303 K02496 K13542 K13543
RP11370,0.017,,K09879
RP11877,0.017,,K12928
RP14366,0.017,4.2.3.34,K14045
RP11878,0.017,,K12928
RP12045,0.017,,K09879
RP03300,0.017,5.3.3.12,K01827
RP11876,0.017,4.2.3.42,K12928
RP11571,0.016,,K09879
RP15483,0.016,3.1.7.10,K16086
RP14364,0.016,4.2.3.33,K14044
RP14448,0.016,1.14.-.-,K14252
RP05075,0.015,1.14.-.-,K14252
RP14086,0.012,1.14.12.20,K13071
RP14597,0.011,,K15930
RP04783,0.011,2.1.1.131,K05934 K13540 K13541
