RPAIR,Score,EC,KO
RP15066,0.547,4.2.3.67,K15809
RP02120,0.538,4.2.3.13,K14183
RP11143,0.536,4.2.3.75,K10187 K15803
RP15048,0.526,4.2.3.76,K15806
RP11144,0.511,4.2.3.22,K10187 K15803
RP15064,0.467,4.2.3.60,K15802
RP05585,0.460,4.2.3.108,K07385
RP11141,0.383,4.2.3.24,K14178
RP12984,0.382,4.1.99.16 4.2.3.22,K10187
RP14980,0.379,4.2.3.61,K15804
RP02118,0.379,4.2.3.9,K14180
RP09032,0.365,4.2.3.21,K14182
RP13638,0.355,4.2.3.73,K14181
RP12985,0.347,4.2.3.56,K14186
RP14374,0.346,4.2.3.43,K14047
RP02117,0.345,4.2.3.6,K12249
RP12980,0.342,4.2.3.- 4.2.3.104,K14184
RP15747,0.337,4.2.3.130,K16188
RP12981,0.326,4.2.3.58,K14185
RP12978,0.324,4.2.3.57,K14184 K15808
RP05354,0.320,4.2.3.120,K07384
RP05467,0.318,4.2.3.20,K15096
RP01909,0.318,4.2.3.16,K15088
RP01947,0.313,4.2.3.8,K12929
RP05353,0.304,4.2.3.119,K07384
RP15053,0.301,4.2.3.59,K15796
RP15063,0.292,4.2.3.55,K15794
RP15287,0.286,4.2.3.38,K14177
RP15054,0.282,4.2.3.40,K15795
RP01904,0.280,4.2.3.10,K15097
RP02116,0.276,4.2.3.7,K12250
RP11146,0.253,4.2.3.37,K10156
RP09176,0.242,4.2.3.17,K12921
RP15038,0.238,4.2.3.50,K15798
RP14389,0.219,4.2.3.39,K14176
RP15068,0.214,4.2.3.70,K15807
RP15046,0.213,4.2.3.69,K15799
RP15207,0.184,5.4.99.31,K15821
RP15195,0.175,4.2.1.124,K15823
