RPAIR,Score,EC,KO
RP03396,1.000,4.2.1.90,K12661
RP01581,0.857,4.2.1.7,K01685 K16849 K16850
RP02704,0.857,4.2.1.6,K01684
RP01580,0.857,4.2.1.39,K05308
RP05202,0.857,4.2.1.8,K01686
RP02205,0.780,4.2.1.82,K14275
RP02274,0.780,4.2.1.25,K13875
RP05204,0.587,4.2.1.42,K01708
RP02471,0.587,4.2.1.40,K01706
RP11242,0.587,4.2.1.40,K01706
RP01926,0.567,4.2.1.12,K01690
RP00230,0.566,1.1.1.215 1.1.99.3,K00090 K06151 K06152
RP10127,0.482,4.2.1.9,K01687
RP00400,0.440,1.1.1.43,K00032
RP01363,0.404,4.2.1.9,K01687
RP04080,0.404,4.2.1.9,K01687
RP16358,0.404,4.3.1.-,K17468
RP10180,0.364,1.1.1.86,K00053
RP02243,0.347,1.1.1.169,K00077
RP04067,0.339,1.1.1.85,K00052
RP01230,0.336,1.1.1.27,K00016
RP01226,0.315,4.3.1.19,K01754
RP04079,0.306,1.1.1.86,K00053
