RPAIR,Score,EC,KO
RP12780,0.080,1.11.1.21 1.11.1.6,K03781 K03782
RP01815,0.077,3.5.4.5,K01489
RP02251,0.075,3.5.4.5,K01489 K10989
RP13195,0.075,3.5.4.5,K01489
RP01677,0.074,3.5.4.12,K01493
RP11109,0.073,3.5.4.30,K09887
RP16144,0.073,3.5.4.35,K16930
RP00197,0.071,3.5.4.13 6.3.4.2,K01494 K01937
RP02125,0.069,3.5.4.13,K01494
RP13056,0.059,1.1.1.205,K00088
RP01321,0.057,1.1.1.205,K00088
RP00573,0.054,6.3.5.2,K01951
RP16138,0.049,3.5.4.33,K11991
RP16141,0.049,3.5.4.34,K15440
RP01594,0.047,3.5.4.4,K01488
RP03973,0.047,3.5.4.17 3.5.4.6,K01490
RP01325,0.046,6.3.4.4,K01939
RP02305,0.045,3.5.4.4,K01488
RP13033,0.045,1.17.3.2,K00106
RP13247,0.045,6.3.5.2,K01951
RP03069,0.040,3.5.4.26,K01498 K11752
RP12176,0.035,1.17.3.2,K00106
RP00569,0.035,1.17.1.4 1.17.3.2,K00087 K00106 K11177 K11178 K13479 K13480 K13481 K13482 K13483
RP11719,0.034,1.17.3.2,K00106
RP12175,0.034,1.17.3.2,K00106
RP01207,0.034,3.5.4.1,K01485
RP01490,0.033,3.5.4.1,K01485
RP11918,0.033,1.14.14.1 1.17.3.2,K00106 K07409 K07411
RP00380,0.033,1.17.1.4 1.17.3.2,K00087 K00106 K11177 K11178 K13479 K13480 K13481 K13482 K13483
RP01384,0.032,3.5.4.2,K01486
RP14672,0.031,,K14655
RP03712,0.031,1.2.3.1,K00157
RP13793,0.031,1.14.21.-,K13389
RP01682,0.031,3.5.4.3,K01487
