RPAIR,Score,EC,KO
RP13558,0.023,4.2.3.124,K13546
RP05296,0.020,1.1.1.271,K02377
RP10987,0.019,,K12449
RP14200,0.016,1.1.1.-,K12451
RP14605,0.016,1.14.13.-,K15966
RP01348,0.015,1.13.99.1,K00469
RP01154,0.014,5.3.1.5,K01805
RP10933,0.014,5.5.1.4,K01858
RP01891,0.014,5.3.1.12,K01812
RP01545,0.014,5.3.1.12,K01812
RP02869,0.014,5.3.1.26,K01819
RP02940,0.014,5.3.1.9,K01810 K06859 K13810 K15916
RP02454,0.014,5.3.1.9,K01810 K06859 K13810 K15916
RP01780,0.014,5.3.1.8,K01809 K15916 K16011
RP14213,0.014,5.3.1.6,K01808
RP01508,0.013,5.3.1.5,K01805
RP01736,0.013,5.3.1.4,K01804
RP00554,0.011,1.3.2.3 1.3.3.12,K00225 K05276
RP15844,0.011,1.1.3.8,K00103
RP02087,0.010,5.3.99.5,K01832
RP09043,0.010,1.14.13.22,K03379
RP15452,0.009,5.3.3.18,K15866
RP02055,0.008,1.14.13.22,K03379
