RPAIR,Score,EC,KO
RP13245,0.461,2.4.2.8,K00760
RP02963,0.361,2.4.2.19,K00767
RP13033,0.281,1.17.3.2,K00106
RP01384,0.254,3.5.4.2,K01486
RP01682,0.251,3.5.4.3,K01487
RP13056,0.236,1.1.1.205,K00088
RP00380,0.236,1.17.1.4 1.17.3.2,K00087 K00106 K11177 K11178 K13479 K13480 K13481 K13482 K13483
RP02305,0.236,3.5.4.4,K01488
RP00573,0.232,6.3.5.2,K01951
RP01594,0.232,3.5.4.4,K01488
RP03973,0.230,3.5.4.17 3.5.4.6,K01490
RP13247,0.225,6.3.5.2,K01951
RP00569,0.224,1.17.1.4 1.17.3.2,K00087 K00106 K11177 K11178 K13479 K13480 K13481 K13482 K13483
RP12176,0.220,1.17.3.2,K00106
RP12175,0.219,1.17.3.2,K00106
RP01321,0.218,1.1.1.205,K00088
RP11719,0.211,1.17.3.2,K00106
RP11918,0.209,1.14.14.1 1.17.3.2,K00106 K07409 K07411
RP01325,0.198,6.3.4.4,K01939
RP16141,0.194,3.5.4.34,K15440
RP16138,0.194,3.5.4.33,K11991
RP13793,0.171,1.14.21.-,K13389
RP14178,0.170,1.14.13.-,K15506
RP11109,0.162,3.5.4.30,K09887
RP01490,0.149,3.5.4.1,K01485
RP01207,0.147,3.5.4.1,K01485
RP14672,0.140,,K14655
RP03713,0.139,1.2.3.1,K00157
