RPAIR,Score,EC,KO
RP13537,0.115,2.5.1.73,K06868
RP10940,0.108,2.5.1.65,K10150
RP01529,0.101,4.2.3.1,K01733
RP14824,0.084,2.5.1.-,K02257 K02301
RP01674,0.067,2.5.1.1,K00787 K00795 K00804 K13787 K13789 K14066
RP15076,0.065,2.5.1.92,K15887
RP01903,0.064,2.5.1.10,K00787 K00795 K00804 K13787 K13789
RP12956,0.064,2.5.1.68,K12503
RP01946,0.062,2.5.1.29,K00804 K13787 K13789
RP11138,0.062,2.5.1.21,K00801
RP15708,0.060,2.5.1.87,K11778
RP01184,0.049,4.1.3.24,K14450
RP00930,0.042,4.1.3.1,K01637
RP11481,0.041,2.5.1.84 2.5.1.85,K05356
RP15663,0.039,2.5.1.89,K15888
RP15711,0.036,2.5.1.31,K00806
