RPAIR,Score,EC,KO
RP13056,0.236,1.1.1.205,K00088
RP01815,0.224,3.5.4.5,K01489
RP13195,0.219,3.5.4.5,K01489
RP02251,0.207,3.5.4.5,K01489 K10989
RP01677,0.203,3.5.4.12,K01493
RP00197,0.201,3.5.4.13 6.3.4.2,K01494 K01937
RP16144,0.201,3.5.4.35,K16930
RP01594,0.197,3.5.4.4,K01488
RP03973,0.194,3.5.4.17 3.5.4.6,K01490
RP02125,0.186,3.5.4.13,K01494
RP02305,0.185,3.5.4.4,K01488
RP16141,0.184,3.5.4.34,K15440
RP16138,0.184,3.5.4.33,K11991
RP01325,0.172,6.3.4.4,K01939
RP11109,0.169,3.5.4.30,K09887
RP13033,0.165,1.17.3.2,K00106
RP13793,0.152,1.14.21.-,K13389
RP01384,0.132,3.5.4.2,K01486
RP01207,0.107,3.5.4.1,K01485
RP12780,0.107,1.11.1.21 1.11.1.6,K03781 K03782
RP01490,0.106,3.5.4.1,K01485
RP14696,0.080,2.5.1.77,K11780 K11781
RP05020,0.073,1.14.12.22,K15751 K15752 K15753
