RPAIR,Score,EC,KO
RP04509,0.788,2.1.1.4,K00543
RP02611,0.775,2.1.1.212,K13259
RP02784,0.768,2.1.1.4,K00543
RP09040,0.755,2.1.1.212,K13259
RP14544,0.749,,K15060
RP09386,0.734,2.1.1.150,K13262
RP11817,0.713,2.1.1.150,K13262
RP03345,0.654,2.1.1.118,K13398
RP09488,0.652,,K15970
RP09422,0.624,2.1.1.267,K13272
RP02007,0.619,2.1.1.76,K05279
RP09416,0.611,2.1.1.267,K13272
RP04642,0.607,2.1.1.76,K05279
RP04810,0.524,2.1.1.116,K13386
RP03458,0.520,2.1.1.116,K13386
RP04812,0.499,2.1.1.128,K13383
RP03166,0.492,2.1.1.-,K15066
RP13787,0.476,2.1.1.-,K13390
RP13789,0.476,2.1.1.-,K13390
RP04875,0.475,2.1.1.-,K15066
RP04719,0.473,2.1.1.128,K13383
RP15497,0.472,2.1.1.240,K16040
RP14536,0.469,2.1.1.-,K15064
RP02926,0.468,2.1.1.6,K00545
RP03933,0.464,2.1.1.6,K00545
RP09485,0.462,,K15886
RP04497,0.459,2.1.1.6,K00545
RP02284,0.455,2.1.1.6,K00545
RP04493,0.455,2.1.1.6,K00545
RP02603,0.450,2.1.1.6,K00545
RP02985,0.449,2.1.1.68,K13066
RP02167,0.444,2.1.1.68,K13066
RP03460,0.440,2.1.1.117,K13397
RP09056,0.440,2.1.1.68,K13066
RP09036,0.440,2.1.1.68,K13066
RP09063,0.435,2.1.1.68,K13066
RP09051,0.435,2.1.1.68,K13066
RP01863,0.430,2.1.1.104,K00588
RP13767,0.429,2.1.1.114,K00591
RP11129,0.426,2.1.1.104,K00588
RP11821,0.409,2.1.1.- 2.1.1.146,K17057 K17059
RP16132,0.409,2.1.1.146,K17057 K17058
RP11958,0.404,2.1.1.212,K13259
RP13758,0.388,2.1.1.222,K00568
RP16134,0.361,2.1.1.146,K17058
RP16136,0.361,2.1.1.-,K17059
RP14181,0.346,2.1.1.-,K13067
RP04400,0.338,2.1.1.6,K00545
RP05025,0.327,1.14.13.-,K15243 K15244
RP04401,0.323,2.1.1.6,K00545
RP15669,0.320,,K16034
RP05027,0.315,1.14.11.-,K06912
RP14160,0.297,2.1.1.241,K13230
RP09536,0.291,2.1.1.-,K15954
RP09257,0.290,2.1.1.-,K15954
RP05283,0.286,2.1.1.38,K12635
RP05088,0.285,1.14.11.-,K06912
RP11655,0.240,1.14.11.32,K14975
RP11325,0.237,1.14.11.32 1.14.14.1,K07414 K14975
