RPAIR,Score,EC,KO
RP05986,0.158,4.1.1.19,K01583 K01584 K01585 K02626
RP14330,0.144,4.1.1.-,K13747
RP13679,0.138,1.14.13.-,K12154 K12155
RP13676,0.138,1.14.13.-,K12154 K12155
RP13673,0.134,1.14.13.-,K12154
RP14248,0.132,4.1.1.95,K13560
RP14332,0.130,4.1.1.-,K13747
RP13670,0.127,1.14.13.-,K12154
RP05927,0.118,4.1.1.18,K01582
RP13665,0.115,1.14.13.-,K12154
RP03735,0.115,1.2.1.2 1.2.1.43,K00122 K00123 K00124 K00125 K00126 K00127 K05299 K08348 K08349 K08350 K15022
RP06265,0.106,4.1.1.17,K01581
RP07258,0.105,4.1.1.5,K01575
RP07259,0.105,4.1.1.5,K01575
RP07593,0.103,4.2.1.1 4.2.1.104,K01673 K01725
RP07752,0.103,4.2.1.1,K01672 K01673 K01674
RP13653,0.101,1.14.13.-,K12154
RP13953,0.100,1.3.1.85,K14446 K15988
RP06365,0.095,2.3.1.94 4.1.1.41,K10817 K11264
RP06096,0.095,,K14371 K15988 K16000 K16001 K16002 K16003 K16007
RP07361,0.091,3.5.1.54,K01457 K14541
RP10643,0.090,4.1.1.86,K13745
RP07403,0.087,2.3.1.47,K00652
RP08578,0.087,1.13.12.4,K00467
RP07442,0.081,4.1.1.36,K01598 K13038
RP06372,0.081,1.2.1.27,K00140
RP05983,0.081,2.3.1.50,K00654
RP06162,0.079,4.1.1.20,K01586 K12526
RP05860,0.076,4.1.1.2,K01569
RP06930,0.075,4.2.1.41,K01707
RP06775,0.072,1.1.1.87,K05824 K10978
RP08483,0.071,4.1.1.15,K01580
RP06563,0.066,1.14.13.118,K13401
RP14715,0.064,1.14.13.117,K14984
RP10647,0.063,1.1.1.262,K00097
RP13482,0.062,4.1.1.11 4.1.1.15,K01579 K01580
RP07032,0.062,4.1.1.15 4.1.1.29,K01580 K01594
RP13282,0.061,1.1.1.-,K10978
RP08484,0.060,1.1.1.42,K00031
RP08629,0.059,4.1.1.77,K01617
RP08354,0.058,4.1.1.28,K01593
RP06699,0.056,4.1.1.73,K07246
RP10067,0.055,4.1.1.85,K03078 K03081
RP06397,0.055,1.1.1.85,K00052
RP12599,0.051,4.1.1.90,K10106
RP15782,0.049,1.14.13.117 1.14.13.118,K13401 K14984
RP13281,0.048,1.1.1.-,K10978
