RPAIR,Score,EC,KO
RP11142,0.039,4.2.3.23,K14179
RP15064,0.038,4.2.3.60,K15802
RP12979,0.038,4.2.3.71,K15801
RP11143,0.038,4.2.3.75,K10187 K15803
RP15053,0.037,4.2.3.59,K15796
RP12985,0.037,4.2.3.56,K14186
RP12980,0.037,4.2.3.- 4.2.3.104,K14184
RP01947,0.033,4.2.3.8,K12929
RP14370,0.030,4.2.3.29,K14037
RP14371,0.030,4.2.3.30,K14038
RP05498,0.029,4.2.3.32,K14041
RP05497,0.028,4.2.3.32,K14041
RP14031,0.024,4.1.99.-,K11782
RP14360,0.023,4.2.3.44,K14042
RP14367,0.023,4.2.3.35,K14046
RP05496,0.023,4.2.3.18,K12927
RP05499,0.021,4.2.3.32,K14041
RP13342,0.017,2.3.1.94,K10817
RP12951,0.017,,K16007
RP10678,0.016,4.3.3.6,K06215 K08681
RP13956,0.014,,K15988
RP13967,0.013,,K14371
RP13989,0.013,,K14371
RP13959,0.012,,K16000 K16001 K16002
RP13963,0.012,,K16000 K16001 K16002 K16003
RP13978,0.012,,K14371
RP14000,0.012,,K14371
