RPAIR,Score,EC,KO
RP14832,0.020,4.2.1.-,K05554
RP09095,0.019,4.2.1.144,K16016
RP01643,0.019,4.2.1.118,K09483 K15652
RP14835,0.018,4.2.1.-,K15884
RP01056,0.018,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP01465,0.018,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP03158,0.018,1.14.12.3,K00529 K03268 K05710 K16268
RP03174,0.018,1.14.12.11,K00529 K03268 K05710 K16268
RP14838,0.018,4.2.1.-,K15884
RP05048,0.018,1.14.12.-,K00529 K05710 K14748 K14749
RP01215,0.018,4.1.3.27,K01656 K01657 K01658 K13497 K13501 K13503
RP09186,0.018,1.14.12.19,K00529 K05708 K05709 K05710
RP09352,0.018,1.14.12.19,K00529 K05708 K05709 K05710
RP05039,0.018,1.14.12.-,K15248 K15249 K15250 K15251
RP00847,0.017,1.14.12.10,K05549 K05550 K05784
RP05038,0.017,1.14.12.-,K05549 K05550 K05784
RP11392,0.017,1.14.12.10,K05549 K05550 K05784
RP05272,0.017,1.14.12.-,K05549 K05550 K05784
RP11394,0.017,1.14.12.10,K05549 K05550 K05784
RP11395,0.017,1.14.12.10,K05549 K05550 K05784
RP00828,0.017,1.14.12.-,K05549 K05550 K05784
RP11397,0.017,1.14.12.10,K05549 K05550 K05784
RP11393,0.017,1.14.12.10,K05549 K05550 K05784
RP00265,0.017,1.14.12.18,K00529 K05710 K08689 K15750
RP14031,0.017,4.1.99.-,K11782
RP04847,0.017,1.14.12.-,K00529 K05710 K10619 K16303
RP11674,0.017,1.14.12.18,K00529 K05710 K08689 K15750
RP01973,0.016,1.14.13.113 1.7.3.3,K00365 K16838 K16839
RP00722,0.016,1.14.13.40,K09461
RP05033,0.016,1.14.12.12,K14578 K14579 K14580 K14581
RP00623,0.015,1.3.1.43 1.3.1.78 1.3.1.79,K00220 K15226 K15227
RP00334,0.015,1.3.1.12 1.3.1.13,K00210 K00211 K00220 K04517 K14187
RP03242,0.015,1.14.12.7,K07519
RP00396,0.015,1.14.18.1,K00505
RP11457,0.014,4.4.1.21,K07173
RP11693,0.014,1.14.12.-,K14599 K14600
RP11369,0.014,,K09879
RP04844,0.014,1.3.1.-,K15237 K15238
RP03656,0.014,4.2.1.113,K02549 K14759
RP15713,0.014,1.14.13.-,K03185 K06126
RP14660,0.013,,K15928
RP09038,0.013,4.2.99.21,K04781 K04782
