RPAIR,Score,EC,KO
RP01909,0.097,4.2.3.16,K15088
RP05467,0.097,4.2.3.20,K15096
RP03918,0.094,4.2.3.12,K01737
RP05585,0.092,4.2.3.108,K07385
RP11143,0.091,4.2.3.75,K10187 K15803
RP15063,0.091,4.2.3.55,K15794
RP15287,0.090,4.2.3.38,K14177
RP15053,0.089,4.2.3.59,K15796
RP15054,0.089,4.2.3.40,K15795
RP12985,0.089,4.2.3.56,K14186
RP11144,0.087,4.2.3.22,K10187 K15803
RP05353,0.077,4.2.3.119,K07384
RP15747,0.073,4.2.3.130,K16188
RP12984,0.071,4.1.99.16 4.2.3.22,K10187
RP13638,0.068,4.2.3.73,K14181
RP02118,0.068,4.2.3.9,K14180
RP14980,0.068,4.2.3.61,K15804
RP15048,0.067,4.2.3.76,K15806
RP11141,0.066,4.2.3.24,K14178
RP02120,0.064,4.2.3.13,K14183
RP15066,0.063,4.2.3.67,K15809
RP09032,0.063,4.2.3.21,K14182
RP05497,0.058,4.2.3.32,K14041
RP10678,0.047,4.3.3.6,K06215 K08681
RP09093,0.047,,K16020
RP02749,0.047,4.2.3.4,K01735 K13829 K13830
RP14360,0.043,4.2.3.44,K14042
RP14367,0.043,4.2.3.35,K14046
RP05496,0.042,4.2.3.18,K12927
RP14369,0.040,4.2.3.28,K14036
RP05499,0.039,4.2.3.32,K14041
RP04026,0.036,4.2.2.6,K01730
RP04693,0.031,4.2.3.19,K04121
RP15547,0.031,4.2.3.103,K16082
