RPAIR,Score,EC,KO
RP02482,0.191,5.1.99.1,K05606
RP15619,0.175,5.1.99.1,K05606
RP05182,0.131,2.3.1.-,K07549 K07550
RP04463,0.124,5.4.99.1,K01846
RP00930,0.122,4.1.3.1,K01637
RP04494,0.116,1.1.1.42,K00031
RP00880,0.112,4.1.3.30,K03417
RP05051,0.111,4.2.1.32,K03779 K03780
RP14249,0.103,1.14.14.13,K13561
RP15986,0.102,4.2.1.33,K01702 K01703 K01704
RP02096,0.102,4.2.1.43,K13876
RP14440,0.102,4.2.1.-,K14259
RP15219,0.095,4.2.1.114,K16792 K16793
RP01431,0.094,4.2.1.3,K01681 K01682
RP01180,0.093,2.3.1.16 2.3.1.9,K00632 K07508 K07509 K07513
RP16338,0.092,4.2.1.114,K16792 K16793
RP16333,0.092,4.2.1.114,K16792 K16793
RP13123,0.083,1.14.14.1,K07411
RP01184,0.083,4.1.3.24,K14450
RP00566,0.082,2.1.2.11,K00606
RP00264,0.081,2.1.3.1 4.1.1.41 6.4.1.3,K01964 K01965 K01966 K03416 K11264 K15036 K15037 K15052
RP15748,0.078,5.4.99.58,K16180
RP09157,0.071,2.3.1.-,K15574 K15575
RP02097,0.067,4.2.1.41,K01707
RP12600,0.064,4.1.1.90,K10106
RP02179,0.062,1.14.11.1,K00471
RP13121,0.061,1.14.14.1,K07411 K07412 K07413
RP03060,0.060,1.14.11.8,K00474
RP00305,0.058,1.1.1.286 1.1.1.41 1.1.1.42,K00030 K00031
RP11928,0.058,4.2.1.17,K01692 K01782 K01825 K07511 K07514 K07515
