RPAIR,Score,EC,KO
RP10933,0.108,5.5.1.4,K01858
RP01159,0.058,5.1.3.18,K10046
RP10987,0.055,,K12449
RP13548,0.053,1.21.-.-,K11784
RP11162,0.049,1.14.13.136,K13257
RP14605,0.048,1.14.13.-,K15966
RP11791,0.048,1.14.13.136,K13257
RP12118,0.048,1.14.13.136,K13257
RP13558,0.045,4.2.3.124,K13546
RP14213,0.041,5.3.1.6,K01808
RP02940,0.041,5.3.1.9,K01810 K06859 K13810 K15916
RP01780,0.041,5.3.1.8,K01809 K15916 K16011
RP02869,0.041,5.3.1.26,K01819
RP02454,0.041,5.3.1.9,K01810 K06859 K13810 K15916
RP05664,0.039,5.1.3.13,K01790
RP13643,0.039,1.1.1.- 5.1.3.-,K12451
RP01154,0.036,5.3.1.5,K01805
RP10990,0.036,1.1.1.305,K10011
RP01736,0.035,5.3.1.4,K01804
RP01508,0.035,5.3.1.5,K01805
RP01891,0.035,5.3.1.12,K01812
RP01545,0.035,5.3.1.12,K01812
RP05599,0.034,2.1.1.-,K13317
