RPAIR,Score,EC,KO
RP03401,1.000,2.3.1.16,K00632 K07508 K07509 K07513
RP10341,0.942,2.3.1.16,K00632 K07508 K07509 K07513
RP10342,0.882,2.3.1.16,K00632 K07508 K07509 K07513
RP00253,0.822,2.3.1.16,K00632 K07508 K07509 K07513
RP00651,0.789,2.3.1.47 6.2.1.14,K00652 K01906
RP04571,0.702,2.3.1.179 2.3.1.180 2.3.1.181 2.3.1.41 2.3.1.85 2.3.1.86 3.1.2.-,K00647 K00665 K00667 K03801 K09458 K10781 K11533
RP04574,0.700,2.3.1.179 2.3.1.180 2.3.1.41 2.3.1.85 2.3.1.86 3.1.2.-,K00647 K00665 K00667 K09458 K10781 K11533
RP03612,0.697,2.3.1.155 2.3.1.16,K00632 K07508 K07509 K07513
RP12862,0.686,3.1.2.2,K01068 K17360
RP10634,0.667,2.3.1.16,K00632 K07513
RP03636,0.637,2.3.1.- 2.3.1.179 2.3.1.180 2.3.1.41 2.3.1.85 2.3.1.86 3.1.2.14 3.1.2.21,K00647 K00665 K00667 K01071 K02517 K09458 K10781 K11533
RP14553,0.636,6.2.1.-,K14466 K14467
RP12859,0.636,3.1.2.2,K01068 K17360
RP00039,0.590,2.3.-.- 2.3.1.199 2.3.1.21 2.3.1.50 2.3.1.76 3.1.2.2 3.1.2.22 6.2.1.3,K00654 K01068 K01074 K01897 K05283 K08765 K08766 K10203 K10245 K10246 K11155 K11156 K15013 K17360
RP00093,0.583,1.2.1.10 1.2.1.57 2.3.1.- 2.3.1.16 2.3.1.19 2.3.1.9 6.2.1.2,K00132 K00626 K00632 K00634 K01896 K04072 K04073 K05551 K05552 K05553 K07508 K07509 K07513 K15880 K15881 K15882
RP12486,0.581,2.3.1.129 2.3.1.191,K00677 K02536
RP12950,0.579,3.1.2.- 3.1.2.14,K10781 K10782
RP12865,0.571,3.1.2.2,K01068 K17360
RP12864,0.563,3.1.2.2,K01068
RP04579,0.558,2.3.1.- 2.3.1.179 2.3.1.180 2.3.1.41 2.3.1.85 2.3.1.86 3.1.2.14,K00647 K00665 K00667 K01071 K02560 K09458 K10781 K11533
RP04568,0.558,2.3.1.179 2.3.1.180 2.3.1.41 2.3.1.85 2.3.1.86,K00647 K00665 K00667 K09458 K11533
RP15931,0.520,2.3.1.47,K00652
RP00103,0.519,1.2.4.2 1.8.1.4 2.3.1.- 2.3.1.61,K00164 K00658
RP02524,0.513,3.1.2.14,K01071 K10781 K10782
RP12863,0.507,3.1.2.2,K01068 K17360
RP00398,0.502,3.1.2.2,K01068 K17360
RP01706,0.484,2.3.1.179 2.3.1.199 2.3.1.41 2.3.1.85 3.1.2.14,K00647 K00665 K00668 K01071 K09458 K10203 K10245 K10246 K10781 K11533
RP00484,0.474,3.1.2.4 6.2.1.- 6.2.1.36,K05605 K14469 K15018
RP10637,0.455,6.2.1.-,K13776
RP00248,0.452,1.2.7.7 2.3.1.168,K00186 K00187 K00188 K00189 K09699
RP10631,0.444,1.2.7.7 2.3.1.168,K00186 K00187 K00188 K00189 K09699
RP00034,0.442,1.2.1.27 1.2.7.1 1.2.7.2 2.3.1.- 2.3.1.222 2.3.1.54 2.3.1.8 2.3.1.94 2.3.3.5 6.2.1.1 6.2.1.13 6.2.1.17,K00140 K00169 K00170 K00171 K00172 K00625 K00656 K01659 K01895 K01905 K01908 K10817 K13788 K13922 K13923 K15024 K15880 K15881 K15882
RP12676,0.440,2.3.1.-,K03821
RP12861,0.433,3.1.2.2,K01068
RP02355,0.427,1.2.1.- 3.1.2.2,K01068 K13356 K17360
RP12949,0.421,3.1.2.14,K01071 K10781 K10782 K11533
RP10635,0.394,2.3.1.16,K00632 K07513
RP00556,0.384,1.2.7.7 2.3.1.168,K00186 K00187 K00188 K00189 K09699 K14371 K16036
RP00035,0.379,1.2.1.76 1.2.4.2 1.2.7.3 1.8.1.4 2.3.1.- 2.3.1.109 2.3.1.117 2.3.1.16 2.3.1.174 2.3.1.37 2.3.1.46 2.3.1.61 6.2.1.4 6.2.1.5,K00164 K00174 K00175 K00176 K00177 K00382 K00632 K00643 K00651 K00658 K00673 K00674 K01899 K01900 K01902 K01903 K02615 K07508 K07509 K07513 K07823 K15038
RP11030,0.377,2.3.1.181,K03801
RP04666,0.373,3.1.2.4,K05605
