RPAIR,Score,EC,KO
RP09114,0.301,,K16020
RP07335,0.291,4.2.3.4,K01735 K13829 K13830
RP12438,0.241,2.5.1.48,K01739
RP06573,0.241,4.2.3.1,K01733
RP04690,0.224,4.2.3.1,K01733
RP08891,0.222,2.6.99.2,K03474
RP10596,0.209,2.5.1.66,K12673
RP06223,0.200,2.5.1.65,K10150
RP10606,0.199,2.5.1.78,K00794
RP11091,0.192,3.1.4.-,K08743
RP11092,0.174,3.1.4.3,K01114 K16619
RP05863,0.168,2.5.1.30 2.5.1.31 2.5.1.82 2.5.1.83 2.5.1.84 2.5.1.85 2.5.1.86 2.5.1.87 2.5.1.89 2.5.1.90 2.5.1.91 2.5.1.92,K00805 K00806 K02523 K05355 K05356 K11778 K12504 K12505 K14215 K15887 K15888
RP03922,0.160,2.5.1.72 4.2.3.3,K01734 K03517
RP01533,0.149,3.1.4.2 3.1.4.46,K01126
RP11509,0.146,3.1.4.39,K01122
RP13297,0.144,2.9.1.2,K03341
RP13538,0.144,2.5.1.73,K06868
RP11523,0.141,3.1.4.4,K01115 K16860
RP01940,0.139,3.1.4.3,K01114 K16619
RP01939,0.135,3.1.4.4,K01115 K16860
RP01920,0.134,3.1.4.3,K01114 K16619
RP03917,0.134,4.1.2.50 4.2.3.12,K01737
RP05727,0.127,2.5.1.1 2.5.1.106 2.5.1.27 2.5.1.75 2.5.1.92 4.2.3.27,K00787 K00791 K00795 K00804 K10760 K12707 K12742 K13787 K13789 K14066 K14132 K15887
RP01426,0.124,3.1.4.3,K01114 K16619
RP03047,0.119,3.1.4.11,K01116 K05857 K05858 K05859 K05860 K05861
RP05705,0.117,2.5.1.10 2.5.1.68 2.5.1.93 4.2.3.10 4.2.3.119 4.2.3.120 4.2.3.15 4.2.3.16 4.2.3.20 4.2.3.25 4.2.3.26,K00787 K00795 K00804 K07384 K12467 K12503 K13565 K13787 K13789 K15086 K15087 K15088 K15096 K15097
RP08404,0.117,2.5.1.- 2.5.1.39,K03179 K06125
RP01244,0.109,3.1.4.2 3.1.4.46,K01126
RP05713,0.108,2.5.1.- 2.5.1.103 2.5.1.21 2.5.1.29 2.5.1.31 2.5.1.58 2.5.1.87 2.5.1.96 4.1.99.16 4.2.3.- 4.2.3.104 4.2.3.13 4.2.3.21 4.2.3.22 4.2.3.23 4.2.3.24 4.2.3.37 4.2.3.38 4.2.3.39 4.2.3.40 4.2.3.46 4.2.3.47 4.2.3.48 4.2.3.49 4.2.3.55 4.2.3.56 4.2.3.57 4.2.3.58 4.2.3.59 4.2.3.6 4.2.3.60 4.2.3.61 4.2.3.67 4.2.3.69 4.2.3.7 4.2.3.70 4.2.3.71 4.2.3.73 4.2.3.75 4.2.3.76 4.2.3.9,K00801 K00804 K00806 K02257 K02301 K05954 K05955 K10156 K10187 K10208 K11778 K12249 K12250 K13605 K13787 K13789 K14173 K14174 K14175 K14176 K14177 K14178 K14179 K14180 K14181 K14182 K14183 K14184 K14185 K14186 K15793 K15794 K15795 K15796 K15799 K15801 K15802 K15803 K15804 K15806 K15807 K15808 K15809
RP15037,0.108,4.2.3.50,K15798
RP01425,0.101,3.1.4.4,K01115 K16860
RP05484,0.101,2.5.1.- 2.5.1.62,K02548 K04040 K09833
RP02288,0.100,3.1.4.12,K01117 K12350 K12351 K12352 K12353 K12354
RP08455,0.100,4.2.3.103 4.2.3.19 4.2.3.28 4.2.3.29 4.2.3.30,K04121 K14036 K14037 K14038 K16082
RP14365,0.100,4.2.3.33 4.2.3.34 4.2.3.35 4.2.3.42,K12928 K14044 K14045 K14046
RP05734,0.100,4.2.3.18 4.2.3.32 4.2.3.44,K12927 K14041 K14042
RP05736,0.097,2.5.1.32 2.5.1.41 2.5.1.42 2.5.1.89 2.5.1.99 3.1.7.10 4.2.3.17 4.2.3.43 4.2.3.8,K02291 K04040 K10960 K12921 K12929 K14047 K15888 K16086 K17104 K17105
RP07413,0.093,2.5.1.3,K00788 K14153 K14154
