RPAIR,Score,EC,KO
RP14698,0.156,2.5.1.77,K11780 K11781
RP07157,0.107,4.2.1.20,K01694 K01695 K01696 K06001
RP03206,0.105,2.5.1.9,K00793
RP15250,0.104,2.1.1.163,K03183
RP14178,0.095,1.14.13.-,K15506
RP12780,0.095,1.11.1.21 1.11.1.6,K03781 K03782
RP00586,0.094,4.1.99.1 4.2.1.122 4.2.1.20,K01667 K01695 K01696 K06001
RP02140,0.091,4.1.2.8 4.2.1.20,K01695 K01696 K06001 K13222
RP09497,0.088,2.1.1.-,K15963
RP09291,0.080,,K14586
RP02138,0.080,1.14.16.-,K03393
RP14568,0.078,1.14.14.-,K14630
RP09275,0.077,1.14.13.89,K13260
RP09387,0.077,1.14.13.89,K13260
RP09039,0.077,1.14.13.89,K13260
RP02681,0.076,1.14.13.53 1.14.13.89,K13260
RP01776,0.075,1.14.16.4,K00502
RP03241,0.074,1.14.14.1,K00493 K07408 K07409 K07410 K14338
RP14289,0.072,2.1.1.-,K13604
RP13793,0.072,1.14.21.-,K13389
RP05020,0.070,1.14.12.22,K15751 K15752 K15753
RP05044,0.070,1.14.12.-,K14599 K14600
RP11829,0.070,1.14.13.89,K13260
RP09029,0.067,1.14.13.21 1.14.13.88,K05280 K13083
RP16159,0.067,1.14.13.88,K13083
RP16163,0.067,1.14.13.88,K13083
RP09044,0.067,1.14.13.21 1.14.13.88,K05280 K13083
RP05236,0.065,1.14.13.1 1.14.13.135,K00480
RP12024,0.065,2.1.1.-,K12502
RP01248,0.064,1.14.12.13,K08686
RP00543,0.064,1.14.12.1,K00529 K05599 K05600 K05710 K11311 K16319 K16320
RP11400,0.064,2.1.1.95,K05928
RP09555,0.064,,K12705
RP11929,0.063,2.1.1.95,K05928
RP09220,0.061,,K12707
RP13486,0.061,2.1.1.151,K03394 K13540
RP01970,0.061,2.1.1.148 2.1.1.45,K00560 K03465 K13998
RP14446,0.061,2.1.1.-,K14251
RP01069,0.061,4.1.99.2,K01668
RP04894,0.060,1.14.12.-,K15766 K15767
RP14261,0.060,2.5.1.93,K13565
RP11687,0.059,1.14.-.-,K14253
RP04608,0.059,2.5.1.- 2.5.1.39,K03179 K06125
RP11173,0.057,2.5.1.-,K09833
RP09557,0.057,,K12706
RP03217,0.056,1.14.13.-,K16242 K16243 K16244 K16245 K16246 K16249
RP03182,0.056,1.14.13.7,K03380
RP03618,0.055,1.14.13.20,K10676
RP15413,0.055,1.14.14.12,K16047 K16048
RP09312,0.055,1.14.13.127,K05712
RP09575,0.055,1.14.13.127,K05712
RP01777,0.055,1.14.14.8,K16901
RP01876,0.055,1.14.13.9,K00486
RP09037,0.055,1.14.13.-,K09755
RP09057,0.055,1.14.13.-,K09755
RP13756,0.054,,K03688
RP13113,0.054,1.14.14.1,K07409 K07424
RP03195,0.054,1.14.13.-,K09755
RP05047,0.054,1.14.12.-,K14599 K14600
RP03175,0.054,1.14.13.-,K16242 K16243 K16244 K16245 K16246 K16249
RP01117,0.054,1.14.13.- 1.14.13.7,K03380 K16242 K16243 K16244 K16245 K16246 K16249
RP05049,0.053,1.14.13.20,K10676
RP09166,0.053,2.5.1.-,K06125
RP02677,0.053,2.1.1.37,K00558 K17398 K17399
RP05085,0.053,1.14.13.-,K10437
RP04849,0.053,1.14.13.7,K03380
RP02171,0.053,1.14.13.- 1.14.18.1,K00505
RP00553,0.052,1.14.13.63,K10438
RP04507,0.052,1.14.13.88,K13083
RP08679,0.052,1.14.13.-,K15245 K15246
RP08681,0.052,1.14.13.-,K15245 K15246
RP02416,0.052,1.14.14.9,K00483 K00484 K16901
RP00123,0.052,1.10.3.1 1.14.16.2 1.14.18.1,K00422 K00501 K00505
RP00474,0.052,1.14.13.2 1.14.13.33,K00481
RP09241,0.052,1.14.13.88,K13083
RP15830,0.052,1.14.13.-,K16242 K16243 K16244 K16245 K16246 K16249
RP00780,0.052,1.14.13.71 1.14.18.1,K00505 K13385
RP03176,0.052,1.14.13.-,K15760 K15761 K15762 K15763 K15764 K15765
RP03185,0.051,,K15760 K15761 K15762 K15763 K15764 K15765
RP02923,0.051,1.14.14.9,K00483 K00484 K16901
RP09058,0.051,1.14.13.36,K09754
RP08684,0.051,1.14.13.-,K15245 K15246
RP02273,0.051,1.13.11.27,K00457
RP09103,0.051,1.14.13.36,K09754
RP09286,0.051,1.14.13.1,K00480
RP07825,0.051,1.14.13.50,K03391
RP02219,0.051,1.14.13.21 1.14.13.88,K05280 K13083
RP01120,0.050,1.14.13.1,K00480
RP11483,0.050,1.14.13.50,K03391
RP02777,0.050,1.14.13.21 1.14.13.88,K05280 K13083
RP13883,0.050,1.14.13.11,K00487
RP11165,0.050,1.3.7.9,K04107 K04108 K04109
RP02071,0.050,1.14.13.11,K00487
RP11780,0.050,1.14.13.21,K05280
RP01761,0.050,1.14.16.1,K00500
RP05258,0.050,1.13.11.-,K11945
RP01415,0.050,1.14.13.12,K07824
RP01464,0.050,1.13.11.27,K00457
RP11309,0.050,1.14.13.21,K05280
RP09393,0.049,1.14.13.1,K00480
RP11422,0.049,3.8.1.7,K14418
RP11428,0.049,3.8.1.7,K14418
RP03032,0.049,1.14.13.114,K14974
RP09641,0.049,1.14.13.1,K00480
RP14574,0.048,,K15945
RP11792,0.048,1.14.13.-,K13267
RP15759,0.048,1.14.13.163 3.7.1.-,K15359
RP13102,0.048,1.14.14.1,K07412 K07424
RP13135,0.048,1.14.14.1,K07415 K07424
RP05213,0.048,2.5.1.-,K03179
RP14610,0.047,,K15932 K15933
