RPAIR,Score,EC,KO
RP02790,0.207,1.4.3.21 1.4.3.22,K00276
RP00486,0.167,1.4.3.10 1.4.3.22 2.6.1.- 2.6.1.29 2.6.1.82,K03343 K09251 K11182 K12256
RP00643,0.159,1.5.3.14 1.5.99.6,K00316
RP14323,0.154,1.5.3.17,K13367
RP00276,0.133,2.6.1.18 2.6.1.19 2.6.1.55,K00822 K00823 K07250 K13524 K15372
RP09246,0.128,1.4.3.21,K00276
RP01662,0.120,2.6.1.19 2.6.1.96,K00823 K07250 K13524 K16871
RP00736,0.118,2.6.1.18 2.6.1.22,K00822 K07250 K13524
RP14319,0.118,1.5.3.13 1.5.3.17,K00308 K13367
RP03649,0.115,1.4.3.4,K00274
RP14328,0.109,1.5.1.43,K13746
RP02110,0.107,2.6.1.- 2.6.1.76,K00836 K15785
RP02093,0.105,2.6.1.48,K14268
RP00578,0.098,2.6.1.13,K00819
RP14326,0.097,1.5.1.43,K13746
RP14322,0.094,1.5.3.16 1.5.3.17,K12259 K13367
RP02279,0.091,1.4.3.21 1.4.3.4,K00274 K00276
RP00405,0.088,2.6.1.36,K03918
RP11974,0.080,1.4.3.-,K09471
RP14784,0.079,1.5.3.13 1.5.3.17,K00308 K13367
RP02102,0.078,2.6.1.11,K00818 K00821 K05830
RP00163,0.077,1.4.2.- 2.6.1.55 2.6.1.77,K03851 K07255 K07256 K15372
RP03785,0.077,2.6.1.37,K03430 K09469
RP00043,0.070,1.4.3.19 1.4.3.3 2.6.1.4 2.6.1.44 2.6.1.45,K00273 K00827 K00830 K14272
RP02002,0.067,1.4.3.22,K11182
RP04503,0.064,1.4.3.4,K00274
RP02602,0.063,1.4.3.4,K00274
