RPAIR,Score,EC,KO
RP02117,0.772,4.2.3.6,K12249
RP09176,0.649,4.2.3.17,K12921
RP05353,0.623,4.2.3.119,K07384
RP05354,0.622,4.2.3.120,K07384
RP13638,0.617,4.2.3.73,K14181
RP09032,0.615,4.2.3.21,K14182
RP15068,0.613,4.2.3.70,K15807
RP12978,0.612,4.2.3.57,K14184 K15808
RP12984,0.607,4.1.99.16 4.2.3.22,K10187
RP14980,0.602,4.2.3.61,K15804
RP02118,0.602,4.2.3.9,K14180
RP02116,0.600,4.2.3.7,K12250
RP12981,0.590,4.2.3.58,K14185
RP14389,0.581,4.2.3.39,K14176
RP11146,0.577,4.2.3.37,K10156
RP15046,0.566,4.2.3.69,K15799
RP01947,0.561,4.2.3.8,K12929
RP14374,0.545,4.2.3.43,K14047
RP12980,0.545,4.2.3.- 4.2.3.104,K14184
RP15048,0.536,4.2.3.76,K15806
RP12985,0.511,4.2.3.56,K14186
RP01904,0.507,4.2.3.10,K15097
RP15038,0.498,4.2.3.50,K15798
RP11141,0.490,4.2.3.24,K14178
RP02120,0.462,4.2.3.13,K14183
RP15066,0.440,4.2.3.67,K15809
RP01949,0.404,5.5.1.13,K04120
RP11107,0.404,5.5.1.14,K12928 K14043
RP05493,0.404,5.5.1.12,K12927 K14041 K14042
RP15483,0.402,3.1.7.10,K16086
RP11144,0.364,4.2.3.22,K10187 K15803
RP15207,0.323,5.4.99.31,K15821
RP05467,0.320,4.2.3.20,K15096
RP01909,0.320,4.2.3.16,K15088
RP02834,0.302,5.4.99.7,K01852
RP01906,0.301,5.5.1.8,K15098
RP05585,0.300,4.2.3.108,K07385
RP15560,0.299,5.4.99.56,K16205
RP15063,0.298,4.2.3.55,K15794
RP15181,0.295,5.4.99.33,K15812
RP15195,0.295,4.2.1.124,K15823
RP15064,0.293,4.2.3.60,K15802
RP15287,0.292,4.2.3.38,K14177
RP15054,0.290,4.2.3.40,K15795
RP15182,0.288,5.4.99.32,K15811
RP15197,0.283,4.2.1.125,K15817
RP11143,0.279,4.2.3.75,K10187 K15803
RP15053,0.272,4.2.3.59,K15796
RP15561,0.270,5.4.99.57,K16206
RP09218,0.266,5.4.99.8,K01853
RP15556,0.258,5.4.99.52,K16204
RP15210,0.253,5.4.99.37,K15810
RP15558,0.252,5.4.99.54,K16204
