RPAIR,Score,EC,KO
RP14852,0.769,1.14.-.-,K15398
RP14912,0.748,1.14.-.-,K15401
RP14925,0.720,1.14.-.-,K13407
RP14914,0.718,1.14.-.-,K13407
RP05668,0.634,1.14.13.169,K04713
RP14916,0.627,1.14.-.-,K15402
RP12112,0.615,4.2.1.134,K02372 K11533
RP05669,0.605,1.14.13.169,K04713
RP04188,0.601,2.3.1.85 2.3.1.86 4.2.1.59,K00665 K00668 K01716 K02372 K11533 K16363
RP12110,0.594,4.2.1.134,K10703
RP14923,0.578,1.14.-.-,K15399
RP04381,0.577,4.2.1.17 4.2.1.74,K01692 K01782 K01825 K07511 K07514 K07515 K10527 K13767
RP12484,0.550,2.3.1.85 2.3.1.86 4.2.1.59,K00665 K00668 K01716 K02372 K11533 K16363
RP04383,0.526,4.2.1.17 4.2.1.74,K01692 K01782 K01825 K07511 K07514 K07515 K10527 K13767
RP03238,0.494,1.13.11.12 1.13.11.33,K00454 K00460
RP10143,0.488,1.13.11.58,K15718
RP04576,0.457,2.3.1.85 2.3.1.86 4.2.1.59,K00665 K00668 K01716 K02372 K11533 K16363
RP03803,0.434,4.2.1.17 4.2.1.74,K01692 K01782 K01825 K07511 K07514 K07515 K10527 K13767
RP11526,0.344,1.13.11.12,K00454
RP11663,0.339,1.13.11.12,K00454
RP12493,0.326,2.3.1.85 2.3.1.86 4.2.1.59,K00665 K00668 K01716 K02372 K11533 K16363
RP04387,0.310,4.2.1.17 4.2.1.74,K01692 K01782 K01825 K07511 K07514 K07515 K10527 K13767
RP16338,0.294,4.2.1.114,K16792 K16793
RP03481,0.292,1.14.13.30,K00490
RP10104,0.241,1.14.15.3,K00490 K07422 K07425
