RPAIR,Score,EC,KO
RP00418,0.075,1.3.8.6,K00252
RP14559,0.072,1.3.1.85,K14446
RP01224,0.071,1.1.1.85,K00052
RP02341,0.067,4.1.1.77,K01617
RP04980,0.064,4.1.1.77,K01617
RP15842,0.058,1.1.1.85,K00052
RP00305,0.054,1.1.1.286 1.1.1.41 1.1.1.42,K00030 K00031
RP13232,0.053,1.1.1.-,K10978
RP01857,0.052,1.1.1.286 1.1.1.87,K05824 K10978
RP13229,0.052,1.1.1.-,K10978
RP04023,0.051,4.1.1.68,K05921
RP10369,0.038,4.2.1.24,K01698
RP02854,0.023,1.3.3.3 1.3.99.22,K00228 K02495
RP14698,0.023,2.5.1.77,K11780 K11781
