reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R00543/3.7.1A1/3.7.1.5;	1168/3.7.1A1;	0.861111	0.733333	0.8125	0.842105	1	1	1	-nan	-nan
R00324/3.7.1A1/3.7.1.6;	1168/3.7.1A1;	0.658537	0.647059	0.705882	0.666667	0.846154	0.5	0.333333	-nan	-nan
R00338/3.7.1A1/3.7.1.1;	1168/3.7.1A1;	0.6	0.647059	0.705882	0.590909	0.6	0.5	0.333333	-nan	-nan
R01335(r)/3.7.1A1/;	1168/3.7.1A1;	0.568421	0.647059	0.631579	0.608696	0.647059	0.444444	0.25	0	-nan
R10691/3.7.1A1/;	1168/3.7.1A1;	0.490909	0.647059	0.571429	0.518519	0.52381	0.4	0.2	0	-nan
R00543(r)/3.7.1A1(rev)/3.7.1.5;	1168/3.7.1A1;	0.488889	0.733333	0.705882	0.590909	0.5	0	0	-nan	-nan
R00324(r)/3.7.1A1(rev)/3.7.1.6;	1168/3.7.1A1;	0.478261	0.647059	0.705882	0.590909	0.5	0	0	-nan	-nan
R01335/3.7.1A1(rev)/;	1168/3.7.1A1;	0.419048	0.647059	0.631579	0.541667	0.4	0	0	0	-nan
R11257/3.7.1A1/3.7.1.23;	1168/3.7.1A1;	0.415385	0.647059	0.631579	0.56	0.478261	0.235294	0.117647	0	0
R01085/3.7.1A1/3.7.1.20,3.7.1.5;	1168/3.7.1A1;	0.415385	0.647059	0.631579	0.56	0.478261	0.235294	0.117647	0	0
R00338(r)/3.7.1A1(rev)/3.7.1.1;	1168/3.7.1A1;	0.402062	0.647059	0.611111	0.458333	0.333333	0	0	-nan	-nan
R10691(r)/3.7.1A1(rev)/;	1168/3.7.1A1;	0.366667	0.647059	0.571429	0.464286	0.333333	0	0	0	-nan
R03781/3.7.1A1/3.7.1.7;	1168/3.7.1A1;	0.325	0.647059	0.526316	0.423077	0.217391	0.111111	0	0	0
R01085(r)/3.7.1A1(rev)/3.7.1.20,3.7.1.5;	1168/3.7.1A1;	0.314286	0.647059	0.631579	0.5	0.307692	0	0	0	0
R11257(r)/3.7.1A1(rev)/3.7.1.23;	1168/3.7.1A1;	0.314286	0.647059	0.631579	0.5	0.307692	0	0	0	0
R03211/3.7.1A1/3.7.1.10;	1168/3.7.1A1;	0.3	0.647059	0.526316	0.458333	0.217391	0.1	0	0	-nan
R05100(r)/3.7.1A5/3.7.1.11;	1168/3.7.1A1;	0.276119	0.578947	0.526316	0.416667	0.208333	0.05	0	0	0
R01364(r)/3.7.1A1/3.7.1.2;	1168/3.7.1A1;	0.253247	0.647059	0.526316	0.392857	0.172414	0.0769231	0	0	0
R05100/3.7.1A5(rev)/3.7.1.11;	1168/3.7.1A1;	0.248175	0.578947	0.45	0.307692	0.208333	0.05	0	0	0
R05366/3.7.1A3/;	1168/3.7.1A1;	0.241611	0.52381	0.458333	0.322581	0.137931	0	0	0	0
R02604(r)/3.7.1A3/3.7.1.9;	1168/3.7.1A1;	0.23622	0.578947	0.55	0.206897	0.0769231	0	0	0	0
R02604/3.7.1A3(rev)/3.7.1.9;	1168/3.7.1A1;	0.226562	0.578947	0.47619	0.206897	0.0769231	0	0	0	0
