RPAIR,Score,EC,KO
RP14575,1.000,2.4.1.-,K15946 K15947
RP09533,0.873,2.4.1.-,K15951 K15952
RP09514,0.454,,K15938
RP14578,0.449,2.4.1.-,K15948
RP09517,0.429,2.4.1.-,K15939
RP09518,0.401,,K15938 K15939
RP14599,0.385,,K15934
RP09495,0.378,2.4.1.-,K15961
RP14600,0.372,,K15935
RP09520,0.351,,K15938
RP09496,0.342,,K15960 K15962
RP09294,0.332,3.2.1.105,K12693
RP11796,0.332,2.4.1.236,K13080
RP05611,0.332,,K15989 K15990
RP09311,0.329,2.4.1.236,K13080
RP09413,0.324,2.4.1.236,K13080
RP09523,0.322,2.4.1.-,K15939
RP11506,0.321,2.4.1.236,K13080
RP11895,0.317,2.4.1.297,K12933
RP11748,0.315,2.4.1.297,K12933
RP05623,0.315,2.4.1.277,K16004 K16005
RP16207,0.311,2.4.2.51,K17193
RP11892,0.309,2.4.1.297,K12933
RP16205,0.309,2.4.2.51,K17193
RP05624,0.303,2.4.1.277,K16004 K16005
RP16203,0.303,2.4.2.51,K17193
RP09494,0.302,2.4.1.-,K15960
