RPAIR,Score,EC,KO
RP01159,0.066,5.1.3.18,K10046
RP02087,0.064,5.3.99.5,K01832
RP13643,0.059,1.1.1.- 5.1.3.-,K12451
RP05296,0.058,1.1.1.271,K02377
RP05664,0.054,5.1.3.13,K01790
RP14200,0.054,1.1.1.-,K12451
RP15452,0.052,5.3.3.18,K15866
RP01154,0.049,5.3.1.5,K01805
RP15190,0.048,4.2.1.115,K15894
RP15613,0.047,5.3.99.-,K06606
RP02454,0.047,5.3.1.9,K01810 K06859 K13810 K15916
RP14213,0.047,5.3.1.6,K01808
RP01780,0.047,5.3.1.8,K01809 K15916 K16011
RP02869,0.047,5.3.1.26,K01819
RP02940,0.047,5.3.1.9,K01810 K06859 K13810 K15916
RP10987,0.046,,K12449
RP10990,0.046,1.1.1.305,K10011
RP09043,0.044,1.14.13.22,K03379
RP01891,0.043,5.3.1.12,K01812
RP01545,0.043,5.3.1.12,K01812
RP00554,0.042,1.3.2.3 1.3.3.12,K00225 K05276
RP15844,0.042,1.1.3.8,K00103
RP01736,0.041,5.3.1.4,K01804
RP01508,0.041,5.3.1.5,K01805
RP02055,0.040,1.14.13.22,K03379
RP05605,0.040,,K13322
RP01025,0.036,1.1.3.8,K00103
RP13558,0.035,4.2.3.124,K13546
RP14208,0.035,5.3.1.-,K13324
RP11730,0.034,5.3.99.8,K14593
RP03084,0.032,4.1.1.44,K01607 K14727
RP01711,0.032,5.4.99.5,K01850 K04092 K04093 K04516 K06208 K06209 K13853 K14170 K14187
RP11762,0.030,1.14.-.-,K12640
RP13548,0.029,1.21.-.-,K11784
RP13886,0.029,1.14.14.-,K12640
RP13885,0.029,1.14.14.-,K12640
RP14605,0.024,1.14.13.-,K15966
RP01348,0.021,1.13.99.1,K00469
