RPAIR,Score,EC,KO
RP04532,0.590,2.7.1.25,K00860 K00955 K13811
RP00446,0.583,2.7.1.25 3.1.3.7,K00860 K00955 K01082 K13811 K15422 K15759
RP03722,0.552,2.7.1.24,K00859 K02318
RP01596,0.548,3.1.3.6,K08693
RP02707,0.533,3.6.1.9,K01513
RP02000,0.532,3.1.3.6,K08693
RP01642,0.522,2.7.8.- 2.7.8.7,K00997 K06133
RP02160,0.480,3.1.3.6,K08693
RP01814,0.475,3.1.3.6,K08693
RP05043,0.398,3.1.7.2,K01139
RP00894,0.371,2.7.6.5,K00951 K07816
RP14681,0.337,2.7.7.72,K00974 K07558
RP00645,0.332,2.7.1.23 3.1.3.-,K00858
RP05244,0.328,4.6.1.12,K01770 K12506
RP03773,0.323,2.7.1.100,K00899
RP15308,0.322,2.7.1.168,K07031
RP05253,0.322,2.7.1.167,K03272
RP00629,0.321,3.6.1.16,K01517
RP02804,0.319,2.7.1.52 2.7.1.69,K02771 K05305 K11194 K11195 K11196
RP00303,0.319,2.7.1.41 3.1.3.10,K01085 K05344
RP01302,0.319,2.7.1.6,K00849
RP11347,0.319,3.1.3.-,K10047
RP00056,0.316,2.7.1.146 2.7.1.147 2.7.4.10 2.7.4.3 3.6.1.5,K00918 K00939 K00944 K01510 K08074 K14641 K14642
RP01732,0.313,2.7.1.46,K12446
RP12349,0.313,3.6.1.18 3.6.1.9,K01513
RP01200,0.312,3.6.1.5 3.6.1.6 3.6.1.64,K01510 K01511 K12304 K12305 K14641 K14642 K16855
RP00403,0.312,2.7.1.105 3.1.3.46,K00900 K01103 K14634
RP02947,0.312,3.1.3.64,K01108
RP03003,0.305,2.7.1.65,K04339
RP00667,0.304,2.7.1.137 3.1.3.64,K00914 K01108 K02649
RP00342,0.304,2.7.4.8 3.6.1.42 3.6.1.5 3.6.1.6,K00942 K01510 K01511 K12304 K12305 K14641 K14642
RP03010,0.303,3.1.3.57,K01107 K15422
RP15600,0.300,2.7.1.175,K16146
RP00521,0.300,3.1.3.25,K01092 K10047 K15759
RP01350,0.300,3.1.3.25,K01092 K10047 K15759
RP01349,0.300,3.1.3.25,K01092 K10047 K15759
RP02980,0.299,2.7.1.67,K00888 K13711
RP01586,0.296,2.7.4.11 2.7.4.3,K00939
RP03041,0.296,3.1.3.57,K01107 K15422
RP02189,0.295,2.7.1.71,K00891 K13829 K13830
RP14118,0.293,2.7.1.162,K13059
RP14683,0.293,2.7.7.72,K00974 K07558
RP00071,0.293,2.7.8.- 2.7.8.11 2.7.8.24 2.7.8.5 2.7.8.8 3.6.1.26,K00995 K00998 K00999 K01004 K01521 K06131 K06132 K08744 K17103
RP16092,0.292,3.6.1.64,K16855
RP14702,0.287,2.7.8.28,K11212
RP01966,0.284,2.7.4.12 2.7.4.8,K00942
RP04013,0.282,3.1.3.66,K01109
RP05392,0.277,2.7.1.150,K00921
RP03011,0.276,3.1.3.56,K01106
RP03083,0.272,2.7.1.68 3.1.3.36,K00889 K01099 K13712
RP05383,0.272,2.7.1.154 3.1.3.64,K00923 K01108 K02649
RP00107,0.272,2.7.8.1,K00993 K13644
RP05393,0.268,2.7.1.149 3.1.3.78,K00920 K13084 K13085
RP11501,0.268,3.1.3.66,K01109
RP03661,0.267,3.6.1.31,K01523 K11755 K14152
RP00451,0.267,2.7.4.14 2.7.4.25 3.6.1.5,K00945 K01510 K13799 K13800 K13809 K14641 K14642
RP12346,0.265,2.7.6.1 2.7.6.2 2.7.6.3 2.7.6.5 2.7.9.1 2.7.9.2 2.7.9.3 3.6.1.8,K00948 K00949 K00950 K00951 K01006 K01007 K01008 K04765 K07816 K13939 K13940 K13941
RP00721,0.263,2.7.4.14 2.7.4.22 2.7.4.4 3.6.1.5 3.6.1.6,K00945 K01510 K01511 K09903 K12304 K12305 K13799 K13800 K13809 K14641 K14642
RP13055,0.261,3.6.1.19,K01519
RP01065,0.261,3.6.1.19 3.6.1.8,K01519 K02428 K04765
RP00399,0.259,2.7.1.72 3.1.3.39,K04342 K04343 K12570
RP14679,0.257,2.7.7.72,K00974 K07558
RP00392,0.255,3.6.1.19 3.6.1.8,K01519 K02428 K04765
RP00387,0.253,3.6.1.- 3.6.1.13 3.6.1.21 3.6.1.53,K01515 K01517 K08312 K13987 K13988
RP03498,0.253,3.6.1.22 3.6.1.9,K01513 K03426
RP02679,0.250,3.6.1.22 3.6.1.9,K01513 K03426
RP03043,0.250,2.7.1.159,K00913
RP02434,0.250,3.6.1.19,K01519 K02428
RP00545,0.250,2.7.4.12 2.7.4.9 3.6.1.5,K00943 K01510 K14641 K14642
RP00099,0.248,2.7.8.2,K00994 K13644
RP05275,0.247,3.-.-.-,K12629
RP00598,0.246,2.7.4.14 2.7.4.25 3.6.1.12,K00945 K13799 K13800 K13809 K16904
RP04823,0.246,2.7.8.26,K02233
RP03145,0.243,3.6.1.19,K01519 K02428
RP01968,0.243,2.7.4.4 2.7.4.9,K00943
RP04083,0.241,3.6.1.29,K01522
RP04189,0.238,2.7.1.153 3.1.3.67,K00922 K01110 K02649
RP15428,0.238,3.1.3.86,K03084 K15909
RP00678,0.237,2.7.1.127 3.1.3.62,K00911 K03103
RP00677,0.237,2.7.1.159 3.1.3.56,K00913 K01106
RP01801,0.237,3.6.1.19,K01519 K02428
RP04051,0.235,3.6.1.17 3.6.1.61,K01518
