RPAIR,Score,EC,KO
RP15455,0.193,,K02615 K15866
RP03918,0.087,4.2.3.12,K01737
RP01909,0.086,4.2.3.16,K15088
RP05467,0.086,4.2.3.20,K15096
RP05585,0.082,4.2.3.108,K07385
RP15064,0.082,4.2.3.60,K15802
RP11143,0.082,4.2.3.75,K10187 K15803
RP15063,0.082,4.2.3.55,K15794
RP15287,0.080,4.2.3.38,K14177
RP15054,0.080,4.2.3.40,K15795
RP15053,0.080,4.2.3.59,K15796
RP12985,0.080,4.2.3.56,K14186
RP02966,0.079,2.7.7.38,K00979
RP11144,0.078,4.2.3.22,K10187 K15803
RP15747,0.067,4.2.3.130,K16188
RP01262,0.062,5.3.1.6,K01807 K01808
RP02215,0.061,5.3.1.14,K01813
RP02806,0.061,5.3.1.25 5.3.1.3,K01818
