RPAIR,Score,EC,KO
RP03918,0.134,4.2.3.12,K01737
RP11090,0.100,4.2.3.25,K15086
RP11089,0.100,4.2.3.26,K15087
RP05467,0.098,4.2.3.20,K15096
RP01909,0.098,4.2.3.16,K15088
RP15051,0.098,4.2.3.49,K15793
RP12982,0.098,4.2.3.48,K14175
RP11142,0.095,4.2.3.23,K14179
RP05585,0.094,4.2.3.108,K07385
RP15064,0.093,4.2.3.60,K15802
RP11143,0.093,4.2.3.75,K10187 K15803
RP15063,0.093,4.2.3.55,K15794
RP15287,0.092,4.2.3.38,K14177
RP15054,0.091,4.2.3.40,K15795
RP15053,0.091,4.2.3.59,K15796
RP12985,0.091,4.2.3.56,K14186
RP12980,0.090,4.2.3.- 4.2.3.104,K14184
RP11144,0.089,4.2.3.22,K10187 K15803
RP15747,0.077,4.2.3.130,K16188
RP05498,0.073,4.2.3.32,K14041
RP05497,0.070,4.2.3.32,K14041
RP15066,0.068,4.2.3.67,K15809
RP14370,0.068,4.2.3.29,K14037
RP14371,0.068,4.2.3.30,K14038
RP05496,0.053,4.2.3.18,K12927
RP05499,0.049,4.2.3.32,K14041
RP14367,0.049,4.2.3.35,K14046
RP14360,0.049,4.2.3.44,K14042
RP14369,0.046,4.2.3.28,K14036
