,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,98.900000,P69910,Glutamate decarboxylase beta,Escherichia coli (strain K12) OX=83333,1.0,MNXR94978,-,4.1.1.15;4.1.1.29,1.0,0.0,1.00000,1.000000,-1,1.000000,34.7,26.9,22.4,19.6,52668.13,5.1346,42.489,O=C=O.[NH3+]CCS(=O)[O-]>>[H+].[NH3+][C@@H](CS(=O)[O-])C(=O)[O-],[NH3+]CCS(=O)[O-].O=C=O>>[H+].[NH3+][C@@H](CS(=O)[O-])C(=O)[O-]
2,98.900000,P69908,Glutamate decarboxylase alpha,Escherichia coli (strain K12) OX=83333,1.0,MNXR94978,-,4.1.1.15;4.1.1.29,1.0,0.0,1.00000,1.000000,-1,1.000000,36.4,26.0,22.4,18.7,52685.16,5.0438,42.060,O=C=O.[NH3+]CCS(=O)[O-]>>[H+].[NH3+][C@@H](CS(=O)[O-])C(=O)[O-],[NH3+]CCS(=O)[O-].O=C=O>>[H+].[NH3+][C@@H](CS(=O)[O-])C(=O)[O-]
3,96.900000,P69909,Glutamate decarboxylase alpha,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310,3.0,MNXR94978,-,4.1.1.15;4.1.1.29,1.0,0.0,1.00000,1.000000,-1,1.000000,36.4,26.0,22.4,18.7,52685.16,5.0438,42.060,O=C=O.[NH3+]CCS(=O)[O-]>>[H+].[NH3+][C@@H](CS(=O)[O-])C(=O)[O-],[NH3+]CCS(=O)[O-].O=C=O>>[H+].[NH3+][C@@H](CS(=O)[O-])C(=O)[O-]
4,96.700000,P69911,Glutamate decarboxylase beta,Escherichia coli O157:H7 OX=83334,3.0,MNXR94978,-,4.1.1.15;4.1.1.29,3.0,0.0,1.00000,1.000000,-1,1.000000,34.7,26.9,22.4,19.6,52668.13,5.1346,42.489,O=C=O.[NH3+]CCS(=O)[O-]>>[H+].[NH3+][C@@H](CS(=O)[O-])C(=O)[O-],[NH3+]CCS(=O)[O-].O=C=O>>[H+].[NH3+][C@@H](CS(=O)[O-])C(=O)[O-]
5,96.700000,P58228,Glutamate decarboxylase alpha,Escherichia coli O157:H7 OX=83334,3.0,MNXR94978,-,4.1.1.15;4.1.1.29,3.0,0.0,1.00000,1.000000,-1,1.000000,36.7,25.8,22.4,18.7,52699.18,5.0467,42.060,O=C=O.[NH3+]CCS(=O)[O-]>>[H+].[NH3+][C@@H](CS(=O)[O-])C(=O)[O-],[NH3+]CCS(=O)[O-].O=C=O>>[H+].[NH3+][C@@H](CS(=O)[O-])C(=O)[O-]
6,96.700000,Q8FHG5,Glutamate decarboxylase beta,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310,3.0,MNXR94978,MNXR96077_0.6862697630503773_0.6600048496541225,4.1.1.15;4.1.1.29,3.0,0.0,1.00000,1.000000,-1,1.000000,34.0,27.1,22.9,19.6,52653.11,5.2335,42.489,O=C=O.[NH3+]CCS(=O)[O-]>>[H+].[NH3+][C@@H](CS(=O)[O-])C(=O)[O-],[NH3+]CCS(=O)[O-].O=C=O>>[H+].[NH3+][C@@H](CS(=O)[O-])C(=O)[O-]
7,93.700000,P69912,Glutamate decarboxylase beta,Shigella flexneri OX=623,6.0,MNXR94978,-,4.1.1.15;4.1.1.29,3.0,0.0,1.00000,1.000000,-1,1.000000,34.7,26.9,22.4,19.6,52668.13,5.1346,42.489,O=C=O.[NH3+]CCS(=O)[O-]>>[H+].[NH3+][C@@H](CS(=O)[O-])C(=O)[O-],[NH3+]CCS(=O)[O-].O=C=O>>[H+].[NH3+][C@@H](CS(=O)[O-])C(=O)[O-]
8,93.700000,Q83PR1,Glutamate decarboxylase alpha,Shigella flexneri OX=623,6.0,MNXR94978,-,4.1.1.15;4.1.1.29,3.0,0.0,1.00000,1.000000,-1,1.000000,36.4,26.0,22.4,18.7,52700.13,5.0438,42.275,O=C=O.[NH3+]CCS(=O)[O-]>>[H+].[NH3+][C@@H](CS(=O)[O-])C(=O)[O-],[NH3+]CCS(=O)[O-].O=C=O>>[H+].[NH3+][C@@H](CS(=O)[O-])C(=O)[O-]
9,89.900000,A0A2I9,Cysteine/Cysteine sulfinic acid decarboxylase,Unknown prokaryotic organism OX=2725,10.0,MNXR94978,-,4.1.1.15;4.1.1.29,1.0,0.0,1.00000,1.000000,-1,1.000000,45.5,30.0,9.9,19.2,38806.92,6.3839,44.290,O=C=O.[NH3+]CCS(=O)[O-]>>[H+].[NH3+][C@@H](CS(=O)[O-])C(=O)[O-],[NH3+]CCS(=O)[O-].O=C=O>>[H+].[NH3+][C@@H](CS(=O)[O-])C(=O)[O-]
10,88.900000,Q5E5Y7,Glutamate decarboxylase,Aliivibrio fischeri (strain ATCC 700601 / ES114) OX=312309,11.0,MNXR94978,-,4.1.1.15;4.1.1.29,1.0,0.0,1.00000,1.000000,-1,1.000000,41.1,20.8,24.6,17.2,52581.95,5.0667,44.612,O=C=O.[NH3+]CCS(=O)[O-]>>[H+].[NH3+][C@@H](CS(=O)[O-])C(=O)[O-],[NH3+]CCS(=O)[O-].O=C=O>>[H+].[NH3+][C@@H](CS(=O)[O-])C(=O)[O-]
