,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,71.809167,P36938,Phosphoglucomutase,Escherichia coli (strain K12) OX=83333,1.0,MNXR144421,-,2.7.1.106;5.4.2.2,1.0,0.0,0.74065,0.717533,-1,0.729091,39.1,27.2,15.7,21.1,58360.95,5.4550,41.941,O=C([O-])[C@H](O)COP(=O)([O-])[O-].O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](O)[C@@H]1O.[H+]>>O=C(OP(=O)([O-])[O-])[C@H](O)COP(=O)([O-])[O-].O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,[H+].O=C([O-])[C@H](O)COP(=O)([O-])[O-].O=C[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]>>O=C(OP(=O)(O)O)C(O)COP(=O)(O)O.O=P([O-])([O-])OC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
2,60.900000,Q8CAA7,Glucose 1;6-bisphosphate synthase,Mus musculus OX=10090,39.0,MNXR189115,MNXR144395_0.8558259265346695_0.8588328698270747|MNXR144361_0.7573954359491483_0.745154933833|MNXR144421_0.7406490011069036_0.7175333347081775|MNXR189116_0.7453559924999299_0.7104838383505728,2.7.1.106,1.0,0.0,1.00000,1.000000,1,1.000000,37.7,21.7,26.0,17.4,70279.47,6.4335,46.699,O=C([O-])[C@H](O)COP(=O)([O-])[O-].O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](O)[C@@H]1O.[H+]>>O=C(OP(=O)([O-])[O-])[C@H](O)COP(=O)([O-])[O-].O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,O=C(OP(=O)([O-])[O-])[C@H](O)COP(=O)([O-])[O-].O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O>>[H+].O=C([O-])[C@H](O)COP(=O)([O-])[O-].O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](O)[C@@H]1O
3,60.900000,Q6PCE3,Glucose 1;6-bisphosphate synthase,Homo sapiens OX=9606,39.0,MNXR189115,MNXR144395_0.8558259265346695_0.8588328698270747|MNXR144361_0.7573954359491483_0.745154933833|MNXR144421_0.7406490011069036_0.7175333347081775|MNXR189116_0.7453559924999299_0.7104838383505728,2.7.1.106,1.0,0.0,1.00000,1.000000,1,1.000000,36.8,22.3,26.9,16.7,70441.67,7.1664,46.945,O=C([O-])[C@H](O)COP(=O)([O-])[O-].O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](O)[C@@H]1O.[H+]>>O=C(OP(=O)([O-])[O-])[C@H](O)COP(=O)([O-])[O-].O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,O=C(OP(=O)([O-])[O-])[C@H](O)COP(=O)([O-])[O-].O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O>>[H+].O=C([O-])[C@H](O)COP(=O)([O-])[O-].O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](O)[C@@H]1O
4,60.809167,Q02E40,Phosphomannomutase/phosphoglucomutase,Pseudomonas aeruginosa (strain UCBPP-PA14) OX=208963,12.0,MNXR144421,-,2.7.1.106;5.4.2.2,1.0,0.0,0.74065,0.717533,-1,0.729091,34.5,32.4,17.9,18.8,50295.54,4.9531,41.685,O=C([O-])[C@H](O)COP(=O)([O-])[O-].O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](O)[C@@H]1O.[H+]>>O=C(OP(=O)([O-])[O-])[C@H](O)COP(=O)([O-])[O-].O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,[H+].O=C([O-])[C@H](O)COP(=O)([O-])[O-].O=C[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]>>O=C(OP(=O)(O)O)C(O)COP(=O)(O)O.O=P([O-])([O-])OC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
5,60.809167,P26276,Phosphomannomutase/phosphoglucomutase,Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964,12.0,MNXR144421,-,2.7.1.106;5.4.2.2,1.0,0.0,0.74065,0.717533,-1,0.729091,34.5,32.4,17.9,18.8,50295.54,4.9531,41.685,O=C([O-])[C@H](O)COP(=O)([O-])[O-].O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](O)[C@@H]1O.[H+]>>O=C(OP(=O)([O-])[O-])[C@H](O)COP(=O)([O-])[O-].O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,[H+].O=C([O-])[C@H](O)COP(=O)([O-])[O-].O=C[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]>>O=C(OP(=O)(O)O)C(O)COP(=O)(O)O.O=P([O-])([O-])OC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
6,60.800000,Q5R979,Glucose 1;6-bisphosphate synthase,Pongo abelii OX=9601,39.0,MNXR189115,MNXR144395_0.8558259265346695_0.8588328698270747|MNXR144361_0.7573954359491483_0.745154933833|MNXR144421_0.7406490011069036_0.7175333347081775|MNXR189116_0.7453559924999299_0.7104838383505728,2.7.1.106,2.0,0.0,1.00000,1.000000,1,1.000000,36.8,22.1,27.1,16.7,70455.70,7.1664,46.945,O=C([O-])[C@H](O)COP(=O)([O-])[O-].O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](O)[C@@H]1O.[H+]>>O=C(OP(=O)([O-])[O-])[C@H](O)COP(=O)([O-])[O-].O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,O=C(OP(=O)([O-])[O-])[C@H](O)COP(=O)([O-])[O-].O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O>>[H+].O=C([O-])[C@H](O)COP(=O)([O-])[O-].O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](O)[C@@H]1O
7,60.609167,P0C7J2,Phosphohexose mutases,Xanthomonas campestris pv. campestris (strain ATCC 33913 / DSM 3586 / NCPPB 528 / LMG 568 / P 25) OX=190485,12.0,MNXR144421,-,2.7.1.106;5.4.2.2,3.0,0.0,0.74065,0.717533,-1,0.729091,46.5,18.1,18.8,20.4,48891.29,5.2016,42.188,O=C([O-])[C@H](O)COP(=O)([O-])[O-].O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](O)[C@@H]1O.[H+]>>O=C(OP(=O)([O-])[O-])[C@H](O)COP(=O)([O-])[O-].O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,[H+].O=C([O-])[C@H](O)COP(=O)([O-])[O-].O=C[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]>>O=C(OP(=O)(O)O)C(O)COP(=O)(O)O.O=P([O-])([O-])OC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
8,60.609167,P38569,Phosphoglucomutase,Komagataeibacter xylinus OX=28448,12.0,MNXR144421,-,2.7.1.106;5.4.2.2,3.0,0.0,0.74065,0.717533,-1,0.729091,34.5,28.2,16.9,23.4,59634.30,5.8622,42.703,O=C([O-])[C@H](O)COP(=O)([O-])[O-].O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](O)[C@@H]1O.[H+]>>O=C(OP(=O)([O-])[O-])[C@H](O)COP(=O)([O-])[O-].O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,[H+].O=C([O-])[C@H](O)COP(=O)([O-])[O-].O=C[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]>>O=C(OP(=O)(O)O)C(O)COP(=O)(O)O.O=P([O-])([O-])OC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
9,60.609167,B0RVK5,Phosphohexose mutases,Xanthomonas campestris pv. campestris (strain B100) OX=509169,12.0,MNXR144421,-,2.7.1.106;5.4.2.2,3.0,0.0,0.74065,0.717533,-1,0.729091,46.8,18.3,18.3,20.4,48922.31,5.2016,42.411,O=C([O-])[C@H](O)COP(=O)([O-])[O-].O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](O)[C@@H]1O.[H+]>>O=C(OP(=O)([O-])[O-])[C@H](O)COP(=O)([O-])[O-].O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,[H+].O=C([O-])[C@H](O)COP(=O)([O-])[O-].O=C[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]>>O=C(OP(=O)(O)O)C(O)COP(=O)(O)O.O=P([O-])([O-])OC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
10,60.609167,P40390,Phosphoglucomutase,Neisseria gonorrhoeae OX=485,12.0,MNXR144421,-,2.7.1.106;5.4.2.2,3.0,0.0,0.74065,0.717533,-1,0.729091,43.0,26.1,15.3,19.1,49466.33,4.9562,41.522,O=C([O-])[C@H](O)COP(=O)([O-])[O-].O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](O)[C@@H]1O.[H+]>>O=C(OP(=O)([O-])[O-])[C@H](O)COP(=O)([O-])[O-].O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,[H+].O=C([O-])[C@H](O)COP(=O)([O-])[O-].O=C[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]>>O=C(OP(=O)(O)O)C(O)COP(=O)(O)O.O=P([O-])([O-])OC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
