,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,87.819842,P23893,Glutamate-1-semialdehyde 2;1-aminomutase,Escherichia coli (strain K12) OX=83333,1.0,MNXR99850,-,5.4.3.8,1,0.0,1.0,0.778397,-1,0.889198,47.3,27.1,12.9,16.6,45366.10,4.4737,34.507,[NH3+]CC(=O)CCC(=O)[O-]>>[H]C(=O)[C@@H]([NH3+])CCC(=O)[O-],[NH3+]CC(=O)CCC(=O)[O-]>>[NH3+][C@H](C=O)CCC(=O)[O-]
2,86.619842,B1XD24,Glutamate-1-semialdehyde 2;1-aminomutase,Escherichia coli (strain K12 / DH10B) OX=316385,2.0,MNXR99850,-,5.4.3.8,3,0.0,1.0,0.778397,-1,0.889198,47.3,27.1,12.9,16.6,45366.10,4.4737,34.507,[NH3+]CC(=O)CCC(=O)[O-]>>[H]C(=O)[C@@H]([NH3+])CCC(=O)[O-],[NH3+]CC(=O)CCC(=O)[O-]>>[NH3+][C@H](C=O)CCC(=O)[O-]
3,85.619842,Q8X4V5,Glutamate-1-semialdehyde 2;1-aminomutase,Escherichia coli O157:H7 OX=83334,3.0,MNXR99850,-,5.4.3.8,3,0.0,1.0,0.778397,-1,0.889198,49.3,23.2,14.6,16.8,45356.02,4.4826,34.977,[NH3+]CC(=O)CCC(=O)[O-]>>[H]C(=O)[C@@H]([NH3+])CCC(=O)[O-],[NH3+]CC(=O)CCC(=O)[O-]>>[NH3+][C@H](C=O)CCC(=O)[O-]
4,85.619842,B7N823,Glutamate-1-semialdehyde 2;1-aminomutase,Escherichia coli O17:K52:H18 (strain UMN026 / ExPEC) OX=585056,3.0,MNXR99850,-,5.4.3.8,3,0.0,1.0,0.778397,-1,0.889198,49.3,22.7,14.6,17.3,45370.05,4.4864,34.977,[NH3+]CC(=O)CCC(=O)[O-]>>[H]C(=O)[C@@H]([NH3+])CCC(=O)[O-],[NH3+]CC(=O)CCC(=O)[O-]>>[NH3+][C@H](C=O)CCC(=O)[O-]
5,85.619842,B6HZD0,Glutamate-1-semialdehyde 2;1-aminomutase,Escherichia coli (strain SE11) OX=409438,3.0,MNXR99850,-,5.4.3.8,3,0.0,1.0,0.778397,-1,0.889198,49.3,22.7,14.6,17.3,45370.05,4.4864,34.977,[NH3+]CC(=O)CCC(=O)[O-]>>[H]C(=O)[C@@H]([NH3+])CCC(=O)[O-],[NH3+]CC(=O)CCC(=O)[O-]>>[NH3+][C@H](C=O)CCC(=O)[O-]
6,85.619842,B7LGL6,Glutamate-1-semialdehyde 2;1-aminomutase,Escherichia coli (strain 55989 / EAEC) OX=585055,3.0,MNXR99850,-,5.4.3.8,3,0.0,1.0,0.778397,-1,0.889198,49.0,23.2,14.6,17.1,45356.02,4.4864,34.977,[NH3+]CC(=O)CCC(=O)[O-]>>[H]C(=O)[C@@H]([NH3+])CCC(=O)[O-],[NH3+]CC(=O)CCC(=O)[O-]>>[NH3+][C@H](C=O)CCC(=O)[O-]
7,82.619842,Q821C1,Glutamate-1-semialdehyde 2;1-aminomutase,Shigella flexneri OX=623,6.0,MNXR99850,-,5.4.3.8,3,0.0,1.0,0.778397,-1,0.889198,49.0,24.1,13.7,17.1,45352.12,4.5191,34.742,[NH3+]CC(=O)CCC(=O)[O-]>>[H]C(=O)[C@@H]([NH3+])CCC(=O)[O-],[NH3+]CC(=O)CCC(=O)[O-]>>[NH3+][C@H](C=O)CCC(=O)[O-]
8,81.619842,B2U2Z9,Glutamate-1-semialdehyde 2;1-aminomutase,Shigella boydii serotype 18 (strain CDC 3083-94 / BS512) OX=344609,7.0,MNXR99850,-,5.4.3.8,3,0.0,1.0,0.778397,-1,0.889198,47.8,23.9,14.1,18.0,45373.01,4.5191,35.446,[NH3+]CC(=O)CCC(=O)[O-]>>[H]C(=O)[C@@H]([NH3+])CCC(=O)[O-],[NH3+]CC(=O)CCC(=O)[O-]>>[NH3+][C@H](C=O)CCC(=O)[O-]
9,81.619842,Q325Y5,Glutamate-1-semialdehyde 2;1-aminomutase,Shigella boydii serotype 4 (strain Sb227) OX=300268,7.0,MNXR99850,-,5.4.3.8,3,0.0,1.0,0.778397,-1,0.889198,48.3,23.4,14.1,18.0,45342.98,4.5191,35.211,[NH3+]CC(=O)CCC(=O)[O-]>>[H]C(=O)[C@@H]([NH3+])CCC(=O)[O-],[NH3+]CC(=O)CCC(=O)[O-]>>[NH3+][C@H](C=O)CCC(=O)[O-]
10,81.619842,A8ALD5,Glutamate-1-semialdehyde 2;1-aminomutase,Citrobacter koseri (strain ATCC BAA-895 / CDC 4225-83 / SGSC4696) OX=290338,7.0,MNXR99850,-,5.4.3.8,3,0.0,1.0,0.778397,-1,0.889198,45.1,24.4,15.9,18.5,45383.05,4.5074,34.977,[NH3+]CC(=O)CCC(=O)[O-]>>[H]C(=O)[C@@H]([NH3+])CCC(=O)[O-],[NH3+]CC(=O)CCC(=O)[O-]>>[NH3+][C@H](C=O)CCC(=O)[O-]
11,81.619842,A4W6Q1,Glutamate-1-semialdehyde 2;1-aminomutase,Enterobacter sp. (strain 638) OX=399742,7.0,MNXR99850,-,5.4.3.8,3,0.0,1.0,0.778397,-1,0.889198,46.3,25.1,15.1,17.3,45361.16,4.7100,35.915,[NH3+]CC(=O)CCC(=O)[O-]>>[H]C(=O)[C@@H]([NH3+])CCC(=O)[O-],[NH3+]CC(=O)CCC(=O)[O-]>>[NH3+][C@H](C=O)CCC(=O)[O-]
12,80.619842,A9MPK7,Glutamate-1-semialdehyde 2;1-aminomutase,Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980) OX=41514,8.0,MNXR99850,-,5.4.3.8,3,0.0,1.0,0.778397,-1,0.889198,45.1,27.3,14.6,16.8,45286.14,4.8257,34.507,[NH3+]CC(=O)CCC(=O)[O-]>>[H]C(=O)[C@@H]([NH3+])CCC(=O)[O-],[NH3+]CC(=O)CCC(=O)[O-]>>[NH3+][C@H](C=O)CCC(=O)[O-]
13,80.619842,Q0T852,Glutamate-1-semialdehyde 2;1-aminomutase,Shigella flexneri serotype 5b (strain 8401) OX=373384,8.0,MNXR99850,-,5.4.3.8,3,0.0,1.0,0.778397,-1,0.889198,49.0,24.1,13.7,17.1,45352.12,4.5191,34.742,[NH3+]CC(=O)CCC(=O)[O-]>>[H]C(=O)[C@@H]([NH3+])CCC(=O)[O-],[NH3+]CC(=O)CCC(=O)[O-]>>[NH3+][C@H](C=O)CCC(=O)[O-]
14,79.819842,Q8ZBL9,Glutamate-1-semialdehyde 2;1-aminomutase,Yersinia pestis OX=632,9.0,MNXR99850,-,5.4.3.8,1,0.0,1.0,0.778397,-1,0.889198,43.4,27.8,15.1,17.6,45793.68,4.9917,36.385,[NH3+]CC(=O)CCC(=O)[O-]>>[H]C(=O)[C@@H]([NH3+])CCC(=O)[O-],[NH3+]CC(=O)CCC(=O)[O-]>>[NH3+][C@H](C=O)CCC(=O)[O-]
15,79.619842,B4EUE1,Glutamate-1-semialdehyde 2;1-aminomutase,Proteus mirabilis (strain HI4320) OX=529507,9.0,MNXR99850,-,5.4.3.8,3,0.0,1.0,0.778397,-1,0.889198,42.5,29.9,12.6,18.9,45837.64,4.9883,36.682,[NH3+]CC(=O)CCC(=O)[O-]>>[H]C(=O)[C@@H]([NH3+])CCC(=O)[O-],[NH3+]CC(=O)CCC(=O)[O-]>>[NH3+][C@H](C=O)CCC(=O)[O-]
