,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,79.714604,P0A6K6,Phosphopentomutase,Escherichia coli (strain K12) OX=83333,1.0,MNXR189820,-,5.4.2;5.4.2.2;5.4.2.7,1.0,0.0,0.83027,0.786022,1,0.808146,43.5,20.5,19.9,20.2,44369.96,4.9323,43.489,O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O>>O=P([O-])([O-])OC[C@H]1OC(O)[C@H](O)[C@@H]1O,O=P(O)(O)OC[C@H]1O[C@H](O)[C@H](O)[C@@H]1O>>[H+].O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O
2,79.714604,P36938,Phosphoglucomutase,Escherichia coli (strain K12) OX=83333,1.0,MNXR189820,-,5.4.2;5.4.2.2;5.4.2.7,1.0,0.0,0.83027,0.786022,1,0.808146,39.1,27.2,15.7,21.1,58360.95,5.4550,41.941,O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O>>O=P([O-])([O-])OC[C@H]1OC(O)[C@H](O)[C@@H]1O,O=P(O)(O)OC[C@H]1O[C@H](O)[C@H](O)[C@@H]1O>>[H+].O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O
3,78.514604,B1XFJ3,Phosphopentomutase,Escherichia coli (strain K12 / DH10B) OX=316385,2.0,MNXR189820,-,5.4.2;5.4.2.2;5.4.2.7,3.0,0.0,0.83027,0.786022,1,0.808146,43.5,20.5,19.9,20.2,44369.96,4.9323,43.489,O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O>>O=P([O-])([O-])OC[C@H]1OC(O)[C@H](O)[C@@H]1O,O=P(O)(O)OC[C@H]1O[C@H](O)[C@H](O)[C@@H]1O>>[H+].O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O
4,78.514604,C4ZT65,Phosphopentomutase,Escherichia coli (strain K12 / MC4100 / BW2952) OX=595496,2.0,MNXR189820,-,5.4.2;5.4.2.2;5.4.2.7,3.0,0.0,0.83027,0.786022,1,0.808146,43.5,20.5,19.9,20.2,44369.96,4.9323,43.489,O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O>>O=P([O-])([O-])OC[C@H]1OC(O)[C@H](O)[C@@H]1O,O=P(O)(O)OC[C@H]1O[C@H](O)[C@H](O)[C@@H]1O>>[H+].O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O
5,77.514604,B7MTC9,Phosphopentomutase,Escherichia coli O81 (strain ED1a) OX=585397,3.0,MNXR189820,-,5.4.2;5.4.2.2;5.4.2.7,3.0,0.0,0.83027,0.786022,1,0.808146,43.5,20.5,19.9,20.2,44369.96,4.9323,43.489,O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O>>O=P([O-])([O-])OC[C@H]1OC(O)[C@H](O)[C@@H]1O,O=P(O)(O)OC[C@H]1O[C@H](O)[C@H](O)[C@@H]1O>>[H+].O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O
6,77.514604,A1AJV0,Phosphopentomutase,Escherichia coli O1:K1 / APEC OX=405955,3.0,MNXR189820,-,5.4.2;5.4.2.2;5.4.2.7,3.0,0.0,0.83027,0.786022,1,0.808146,43.7,20.2,19.7,20.5,44393.00,5.0055,43.489,O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O>>O=P([O-])([O-])OC[C@H]1OC(O)[C@H](O)[C@@H]1O,O=P(O)(O)OC[C@H]1O[C@H](O)[C@H](O)[C@@H]1O>>[H+].O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O
7,77.514604,P0A6K8,Phosphopentomutase,Escherichia coli O157:H7 OX=83334,3.0,MNXR189820,-,5.4.2;5.4.2.2;5.4.2.7,3.0,0.0,0.83027,0.786022,1,0.808146,43.5,20.5,19.9,20.2,44369.96,4.9323,43.489,O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O>>O=P([O-])([O-])OC[C@H]1OC(O)[C@H](O)[C@@H]1O,O=P(O)(O)OC[C@H]1O[C@H](O)[C@H](O)[C@@H]1O>>[H+].O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O
8,77.514604,B7LXU5,Phosphopentomutase,Escherichia coli O8 (strain IAI1) OX=585034,3.0,MNXR189820,-,5.4.2;5.4.2.2;5.4.2.7,3.0,0.0,0.83027,0.786022,1,0.808146,43.5,20.5,19.9,20.2,44369.96,4.9323,43.489,O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O>>O=P([O-])([O-])OC[C@H]1OC(O)[C@H](O)[C@@H]1O,O=P(O)(O)OC[C@H]1O[C@H](O)[C@H](O)[C@@H]1O>>[H+].O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O
9,77.514604,Q1R260,Phosphopentomutase,Escherichia coli (strain UTI89 / UPEC) OX=364106,3.0,MNXR189820,-,5.4.2;5.4.2.2;5.4.2.7,3.0,0.0,0.83027,0.786022,1,0.808146,43.7,20.2,19.7,20.5,44393.00,5.0055,43.489,O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O>>O=P([O-])([O-])OC[C@H]1OC(O)[C@H](O)[C@@H]1O,O=P(O)(O)OC[C@H]1O[C@H](O)[C@H](O)[C@@H]1O>>[H+].O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O
10,77.514604,B7LEM9,Phosphopentomutase,Escherichia coli (strain 55989 / EAEC) OX=585055,3.0,MNXR189820,-,5.4.2;5.4.2.2;5.4.2.7,3.0,0.0,0.83027,0.786022,1,0.808146,43.5,20.5,19.9,20.2,44369.96,4.9323,43.489,O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O>>O=P([O-])([O-])OC[C@H]1OC(O)[C@H](O)[C@@H]1O,O=P(O)(O)OC[C@H]1O[C@H](O)[C@H](O)[C@@H]1O>>[H+].O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O
