RPAIR,Score,EC,KO
RP11562,0.734,1.3.99.30,K15745
RP12016,0.720,1.3.99.27,K09845
RP04432,0.705,1.3.5.6 1.3.99.26 1.3.99.30 1.3.99.31,K00514 K10027 K15745
RP15127,0.705,1.3.5.6,K00514
RP12029,0.696,1.3.99.27,K09845
RP12021,0.659,1.3.99.27,K09845
RP15256,0.658,1.3.8.2,K10209
RP15126,0.653,1.3.5.6,K00514
RP04431,0.653,1.3.5.6 1.3.99.26 1.3.99.28 1.3.99.30 1.3.99.31,K00514 K10027 K15745
RP15255,0.618,1.3.8.2,K10209
RP12012,0.606,1.14.99.-,K09845
RP04420,0.570,1.3.5.5 1.3.99.28 1.3.99.29 1.3.99.30 1.3.99.31,K02293 K10027 K15745
RP15261,0.533,1.3.8.2,K10209
RP04419,0.468,1.3.5.5,K02293
RP04599,0.283,2.1.1.201,K03183
RP04595,0.271,4.1.1.-,K03182 K03186
RP04593,0.251,2.1.1.201,K06127
