RPAIR,Score,EC,KO
RP13388,0.233,2.3.1.180 2.3.1.38 2.3.1.85 2.3.1.86,K00648 K00665 K00668 K11533
RP09027,0.210,2.3.1.170,K00660 K08243
RP00285,0.210,1.2.7.- 1.2.7.1 2.3.1.54,K00169 K00170 K00171 K00172 K00656 K03737
RP11170,0.183,2.3.1.74,K00660
RP11128,0.180,2.3.1.74,K00660
RP01358,0.180,1.2.7.1 1.2.7.2 2.3.1.54,K00169 K00170 K00171 K00172 K00656
RP11075,0.179,2.3.1.74,K00660
RP06632,0.179,2.3.1.74,K00660
RP10741,0.170,2.3.1.12,K00627
RP06643,0.166,2.3.1.39 2.3.1.85 2.3.1.86,K00645 K00665 K00668 K13935
RP06331,0.162,2.3.1.37,K00643
RP15916,0.154,2.3.1.179 2.3.1.41,K00647 K09458
RP01364,0.150,1.2.7.7,K00186 K00187 K00188 K00189
RP11208,0.145,1.2.7.7,K00186 K00187 K00188 K00189
RP01666,0.144,1.2.7.7,K00186 K00187 K00188 K00189
RP07404,0.144,2.3.1.47,K00652
RP00304,0.140,1.2.4.2 1.2.7.3 1.8.1.4 2.3.1.61,K00164 K00174 K00175 K00176 K00177 K00382 K00658
RP01856,0.135,1.2.4.2 1.8.1.4 2.3.1.61,K00164
RP10277,0.132,2.5.1.18,K00799 K13299
RP11195,0.125,2.3.1.168,K09699
RP11427,0.124,2.3.1.168,K09699
RP10932,0.123,2.3.1.61,K00658
RP12070,0.122,2.3.1.168,K09699
RP07082,0.121,2.3.1.61,K00658
RP06333,0.117,2.3.1.109,K00673
RP05945,0.110,2.3.1.117,K00674
RP08895,0.098,2.3.1.13 2.3.1.192,K00628 K15517
RP10280,0.098,2.5.1.18,K00799 K13299
RP12277,0.096,2.3.1.9,K00626
RP00870,0.090,2.3.1.16 2.3.1.199,K07508 K07509 K10203 K10205 K10244 K10245 K10246 K10247 K10248 K10249 K10250 K15397
RP10730,0.088,1.2.4.1,K00161 K00162 K00163
RP01344,0.085,2.3.1.16 2.3.1.9,K00626 K00632 K07508 K07509 K07513
RP12520,0.080,2.3.1.179 2.3.1.180 2.3.1.41 2.3.1.85 2.3.1.86,K00647 K00648 K00665 K00667 K09458 K11533
RP01127,0.079,2.3.1.- 2.3.1.16 2.3.1.174,K00632 K02615 K07508 K07509 K07513 K07823
RP11355,0.077,2.3.1.16,K00632 K07508 K07509 K07513
RP06514,0.070,2.3.1.50,K00654
