RPAIR,Score,EC,KO
RP00031,0.736,2.4.1.- 2.4.1.217 2.4.1.246 2.4.1.251 2.4.1.252 2.4.1.83,K00721 K05947 K09658 K09659 K13058 K13657 K13658
RP00114,0.713,2.4.1.21 2.4.1.245,K00703 K13057 K16148
RP00012,0.682,2.4.1.- 2.4.1.11 2.4.1.111 2.4.1.115 2.4.1.117 2.4.1.12 2.4.1.120 2.4.1.126 2.4.1.13 2.4.1.14 2.4.1.15 2.4.1.157 2.4.1.170 2.4.1.178 2.4.1.195 2.4.1.202 2.4.1.203 2.4.1.208 2.4.1.215 2.4.1.238 2.4.1.249 2.4.1.263 2.4.1.276 2.4.1.284 2.4.1.297 2.4.1.298 2.4.1.34 2.4.1.58 2.4.1.63 2.4.1.66 2.4.1.80 2.4.1.85 2.4.1.91,K00693 K00694 K00695 K00696 K00697 K00706 K00720 K00729 K03276 K03279 K03429 K10757 K11820 K12338 K12356 K12930 K12933 K12939 K13030 K13068 K13078 K13227 K13228 K13235 K13263 K13492 K13493 K13495 K13496 K13550 K13646 K13677 K14595 K14596 K15774 K15775 K15776 K16039 K16055 K16150 K16153 K16266
RP00017,0.682,2.4.1.22 2.4.1.234 2.4.1.241 2.4.1.274 2.4.1.44 2.4.1.46 2.4.1.47 2.4.1.50,K00704 K03278 K03715 K04628 K07553 K07966 K07967 K09480 K11703 K13269 K13646
RP00718,0.657,2.4.1.- 2.4.1.236,K13080 K15787
RP05614,0.636,,K15993
RP00087,0.622,2.4.2.24 2.4.2.40 2.4.2.51,K00770 K13494 K17193
RP09129,0.606,,K12711 K12717 K12726 K12727
RP00037,0.589,2.4.1.175 2.4.1.290,K00747 K13499 K13500 K15914
RP00020,0.589,2.4.1.16 2.4.1.227 2.4.1.283 2.4.1.285 2.4.1.56 3.2.1.183 5.1.3.14,K00698 K01791 K02563 K03280 K12409 K13550 K13556
RP09314,0.580,,K06119
RP09177,0.569,2.4.1.-,K15961
RP14579,0.569,2.4.1.-,K15948
RP05619,0.569,,K16009
RP09126,0.569,2.4.1.-,K15936 K15937 K15938 K15939 K15960 K15964 K15965
RP00172,0.567,2.4.1.43,K13648
RP00028,0.567,2.4.1.17 2.4.1.226 2.4.1.254 2.4.1.264 3.2.1.-,K00699 K00747 K03419 K12937 K13499 K13500 K13659
RP10121,0.531,,K15960 K15962
RP05616,0.531,2.4.1.-,K14367 K15994
RP05612,0.527,,K15989 K15990
RP12292,0.526,2.4.2.53,K10012
RP11108,0.503,2.4.1.-,K15951 K15952
RP00027,0.492,2.4.1.-,K14375
RP05662,0.461,,K15998
RP14576,0.461,2.4.1.-,K15946 K15947
RP03853,0.450,2.4.2.27,K04341
RP00268,0.450,2.4.1.277 2.4.1.278,K14368 K15997 K16004 K16005 K16010
RP05355,0.438,2.4.1.64 2.4.1.8,K00691 K05342
RP00323,0.438,2.4.1.1 2.4.1.20 2.4.1.7,K00688 K00690 K00702 K16153
RP15446,0.425,3.6.1.57,K15897
RP00055,0.387,2.7.1.156 2.7.1.40 2.7.1.48 2.7.4.6 3.6.1.5 3.6.5.1 3.6.5.2 3.6.5.3 3.6.5.4 3.6.5.5 3.6.5.6 4.1.1.32 6.2.1.4 6.3.2.31 6.3.2.34 6.3.4.4,K00873 K00876 K00940 K01510 K01596 K01899 K01900 K01939 K02231 K12234 K12406 K14641 K14642
RP00665,0.381,2.4.2.10 2.4.2.12 2.4.2.14 2.4.2.17 2.4.2.18 2.4.2.19 2.4.2.22 2.4.2.45 2.4.2.49 2.4.2.7 2.4.2.8 2.4.2.9 6.3.4.21,K00759 K00760 K00761 K00762 K00763 K00764 K00765 K00766 K00767 K00769 K02502 K02825 K03462 K03816 K13421 K13497 K13554 K14136 K15780
