RPAIR,Score,EC,KO
RP02966,0.143,2.7.7.38,K00979
RP01262,0.141,5.3.1.6,K01807 K01808
RP15353,0.129,5.3.1.27,K08094 K13831
RP01095,0.129,5.3.1.27,K08094 K13831
RP04284,0.126,5.3.1.16,K01814
RP03121,0.113,5.3.1.24,K01817 K13498 K13501
RP04652,0.100,3.5.4.16,K01495
RP10934,0.096,3.5.-.-,K10708
RP01274,0.090,4.1.2.13,K01622 K01623 K01624 K11645 K16305 K16306
RP01272,0.090,4.1.2.40,K01635 K08302 K16371
RP01270,0.090,4.1.2.13,K01622 K01623 K01624 K11645 K16305 K16306
RP15837,0.086,2.2.1.11,K16305
RP01787,0.075,2.2.1.2,K00616 K13810
RP05252,0.074,5.3.1.28,K03271
RP15307,0.074,5.3.1.28,K03271
RP15306,0.074,5.3.1.28,K03271
RP04060,0.073,5.3.1.23,K08963
RP02215,0.063,5.3.1.14,K01813
RP02806,0.063,5.3.1.25 5.3.1.3,K01818
RP05203,0.053,1.1.1.140,K00068
RP02421,0.053,1.1.1.17,K00009
RP05164,0.053,1.1.1.251,K00094
