RPAIR,Score,EC,KO
RP04187,0.226,1.1.1.100 2.3.1.85 2.3.1.86,K00059 K00665 K00667 K11533
RP02654,0.225,1.1.1.102,K04708
RP12111,0.223,1.1.1.100,K00059 K11533
RP04380,0.221,1.1.1.211 1.1.1.35,K00022 K01782 K01825 K07514 K07515 K07516 K10527
RP12109,0.220,1.1.1.330,K00059 K10251
RP12488,0.220,1.1.1.100 2.3.1.85 2.3.1.86,K00059 K00665 K00667 K11533
RP12448,0.215,1.1.1.211 1.1.1.35,K00022 K01782 K01825 K07514 K07515 K07516 K10527
RP04575,0.202,1.1.1.100 2.3.1.85 2.3.1.86,K00059 K00667 K00668 K11533
RP04384,0.197,1.1.1.211 1.1.1.35,K00022 K01782 K01825 K07514 K07515 K07516 K10527
RP12495,0.172,1.1.1.100 2.3.1.85 2.3.1.86,K00059 K00665 K00667 K11533
RP12164,0.170,1.1.1.211 1.1.1.35,K10527
RP04386,0.167,1.1.1.211 1.1.1.35,K00022 K07514 K07515 K07516 K10527
RP13607,0.138,2.3.3.-,K15742
RP11579,0.136,1.1.1.35,K12405
RP04441,0.134,1.1.1.35,K12405
RP04180,0.130,1.1.1.100 2.3.1.85 2.3.1.86,K00059 K00665 K00667 K11533
RP04388,0.127,1.1.1.211 1.1.1.35,K00022 K01782 K01825 K07514 K07515 K07516 K10527
RP13598,0.123,2.3.3.-,K15742
RP13232,0.113,1.1.1.-,K10978
RP12168,0.108,1.1.1.211 1.1.1.35,K10527
RP13589,0.107,2.3.3.-,K15742
RP14608,0.106,,K15967
RP13230,0.105,2.3.3.-,K10977
RP12184,0.102,1.1.1.211,K07515
RP13229,0.086,1.1.1.-,K10978
RP03148,0.085,1.1.99.2,K00109
RP13580,0.084,2.3.3.-,K15742
RP15926,0.082,1.1.1.100,K00059
RP11387,0.082,1.1.1.157 1.1.1.35,K00022 K00074 K01782 K01825 K07514
RP04477,0.080,1.1.1.87,K05824 K10978
RP12959,0.080,2.3.3.-,K10977
RP00594,0.074,1.3.1.98,K00075
RP03730,0.074,5.1.3.19,K01794
RP04780,0.072,5.1.3.20,K03274
RP04564,0.069,1.1.1.100 2.3.1.85 2.3.1.86,K00059 K00665 K00667 K11533
