RPAIR,Score,EC,KO
RP15066,0.613,4.2.3.67,K15809
RP02120,0.604,4.2.3.13,K14183
RP15048,0.459,4.2.3.76,K15806
RP11141,0.450,4.2.3.24,K14178
RP02116,0.446,4.2.3.7,K12250
RP14374,0.433,4.2.3.43,K14047
RP12981,0.388,4.2.3.58,K14185
RP11144,0.363,4.2.3.22,K10187 K15803
RP01947,0.362,4.2.3.8,K12929
RP14389,0.359,4.2.3.39,K14176
RP09032,0.358,4.2.3.21,K14182
RP02117,0.357,4.2.3.6,K12249
RP12984,0.349,4.1.99.16 4.2.3.22,K10187
RP11146,0.344,4.2.3.37,K10156
RP14980,0.333,4.2.3.61,K15804
RP02118,0.333,4.2.3.9,K14180
RP13638,0.325,4.2.3.73,K14181
RP05585,0.316,4.2.3.108,K07385
RP09176,0.310,4.2.3.17,K12921
RP15038,0.309,4.2.3.50,K15798
RP05353,0.301,4.2.3.119,K07384
RP15068,0.286,4.2.3.70,K15807
RP15046,0.285,4.2.3.69,K15799
RP01904,0.281,4.2.3.10,K15097
RP12978,0.274,4.2.3.57,K14184 K15808
RP05354,0.267,4.2.3.120,K07384
RP15747,0.264,4.2.3.130,K16188
RP12985,0.253,4.2.3.56,K14186
RP01909,0.221,4.2.3.16,K15088
RP05467,0.221,4.2.3.20,K15096
RP15207,0.216,5.4.99.31,K15821
RP15063,0.212,4.2.3.55,K15794
RP15287,0.209,4.2.3.38,K14177
RP15054,0.206,4.2.3.40,K15795
RP15195,0.204,4.2.1.124,K15823
RP09218,0.199,5.4.99.8,K01853
RP15181,0.188,5.4.99.33,K15812
RP02834,0.186,5.4.99.7,K01852
RP15560,0.186,5.4.99.56,K16205
