RPAIR,Score,EC,KO
RP13558,0.115,4.2.3.124,K13546
RP00434,0.088,2.6.1.16 3.5.99.6,K00820 K02564 K12410
RP13006,0.088,5.3.1.-,K02080
RP14864,0.085,4.1.99.16,K10187
RP14977,0.084,1.14.13.119,K15805
RP04903,0.081,1.14.20.1,K12744
RP11877,0.081,,K12928
RP14366,0.081,4.2.3.34,K14045
RP11878,0.081,,K12928
RP04829,0.080,,K12746
RP15452,0.079,5.3.3.18,K15866
RP11876,0.079,4.2.3.42,K12928
RP05499,0.078,4.2.3.32,K14041
RP14364,0.076,4.2.3.33,K14044
RP10987,0.075,,K12449
RP02087,0.071,5.3.99.5,K01832
RP14367,0.069,4.2.3.35,K14046
RP14360,0.069,4.2.3.44,K14042
RP15547,0.067,4.2.3.103,K16082
RP04693,0.067,4.2.3.19,K04121
RP05496,0.067,4.2.3.18,K12927
RP09457,0.067,,K16436
RP11658,0.067,4.2.1.100,K07537
RP05592,0.067,,K13314 K16435
RP02493,0.066,4.2.1.44,K03335
RP05467,0.066,4.2.3.20,K15096
RP01909,0.066,4.2.3.16,K15088
RP15257,0.066,1.14.13.129,K02294
RP14369,0.066,4.2.3.28,K14036
RP14651,0.066,,K03635 K03636
RP14116,0.065,2.6.1.86,K13063
RP11797,0.064,4.2.1.-,K07534
RP05585,0.064,4.2.3.108,K07385
RP15063,0.064,4.2.3.55,K15794
RP15287,0.063,4.2.3.38,K14177
RP05266,0.063,,K03335
RP09096,0.063,,K16021
RP15054,0.063,4.2.3.40,K15795
RP14685,0.063,1.14.13.107,K14733
RP05557,0.063,1.14.13.107,K14733
RP02750,0.062,4.2.1.10,K03785 K03786 K13830 K13832
RP05617,0.062,,K16008
RP12985,0.062,4.2.3.56,K14186
RP11144,0.061,4.2.3.22,K10187 K15803
RP05296,0.060,1.1.1.271,K02377
RP05354,0.059,4.2.3.120,K07384
RP14593,0.059,,K15927
RP02055,0.058,1.14.13.22,K03379
RP09043,0.058,1.14.13.22,K03379
RP05353,0.058,4.2.3.119,K07384
RP14200,0.057,1.1.1.-,K12451
RP05605,0.056,,K13322
RP15747,0.056,4.2.3.130,K16188
RP01904,0.055,4.2.3.10,K15097
RP12984,0.055,4.1.99.16 4.2.3.22,K10187
RP01947,0.055,4.2.3.8,K12929
RP12978,0.054,4.2.3.57,K14184 K15808
RP13638,0.054,4.2.3.73,K14181
RP15846,0.053,1.10.99.3 1.14.13.90,K09838 K09839
RP12999,0.053,1.14.14.1,K07411 K07412 K07424
RP14980,0.053,4.2.3.61,K15804
RP02118,0.053,4.2.3.9,K14180
RP14722,0.053,1.14.14.1,K07409
RP14723,0.053,1.14.14.1,K07409 K07411 K07424
RP02117,0.052,4.2.3.6,K12249
RP15048,0.052,4.2.3.76,K15806
RP15674,0.052,,K16037
RP11141,0.051,4.2.3.24,K14178
RP14687,0.051,3.3.2.8,K10533
RP09032,0.051,4.2.3.21,K14182
RP02120,0.050,4.2.3.13,K14183
RP15066,0.050,4.2.3.67,K15809
RP13065,0.050,4.2.99.20,K08680 K14759
RP14720,0.050,1.14.14.1,K07411
RP13001,0.050,2.2.1.9,K02551
RP05586,0.048,4.2.3.108,K07385
RP01712,0.047,5.4.4.2,K01851 K02361 K02552 K14759
RP09372,0.046,1.10.99.3 1.14.13.90,K09838 K09839
RP09401,0.045,1.10.99.3 1.14.13.90,K09838 K09839
RP09599,0.044,1.1.1.288,K09841
RP15038,0.044,4.2.3.50,K15798
RP01711,0.044,5.4.99.5,K01850 K04092 K04093 K04516 K06208 K06209 K13853 K14170 K14187
RP05497,0.042,4.2.3.32,K14041
RP12981,0.038,4.2.3.58,K14185
RP14374,0.038,4.2.3.43,K14047
RP04589,0.038,1.-.-.- 3.2.1.31,K01195
RP15046,0.037,4.2.3.69,K15799
RP02116,0.036,4.2.3.7,K12250
RP15068,0.036,4.2.3.70,K15807
RP14389,0.035,4.2.3.39,K14176
RP11603,0.035,1.14.13.83,K02229
RP11338,0.035,1.14.11.31,K14976
RP10678,0.035,4.3.3.6,K06215 K08681
RP11146,0.035,4.2.3.37,K10156
