RPAIR,Score,EC,KO
RP11089,0.112,4.2.3.26,K15087
RP11090,0.112,4.2.3.25,K15086
RP02565,0.111,1.3.1.96 2.5.1.21,K00801
RP05467,0.109,4.2.3.20,K15096
RP01909,0.109,4.2.3.16,K15088
RP15051,0.109,4.2.3.49,K15793
RP12982,0.109,4.2.3.48,K14175
RP11142,0.105,4.2.3.23,K14179
RP05585,0.103,4.2.3.108,K07385
RP15064,0.103,4.2.3.60,K15802
RP12979,0.102,4.2.3.71,K15801
RP11143,0.102,4.2.3.75,K10187 K15803
RP15063,0.102,4.2.3.55,K15794
RP15287,0.100,4.2.3.38,K14177
RP15054,0.100,4.2.3.40,K15795
RP15053,0.100,4.2.3.59,K15796
RP12985,0.099,4.2.3.56,K14186
RP12980,0.097,4.2.3.- 4.2.3.104,K14184
RP11144,0.097,4.2.3.22,K10187 K15803
RP05354,0.089,4.2.3.120,K07384
RP05353,0.085,4.2.3.119,K07384
RP15747,0.081,4.2.3.130,K16188
RP01947,0.080,4.2.3.8,K12929
RP01904,0.080,4.2.3.10,K15097
RP12984,0.078,4.1.99.16 4.2.3.22,K10187
RP12978,0.077,4.2.3.57,K14184 K15808
RP13638,0.076,4.2.3.73,K14181
RP05498,0.075,4.2.3.32,K14041
RP14980,0.075,4.2.3.61,K15804
RP02118,0.075,4.2.3.9,K14180
RP15048,0.074,4.2.3.76,K15806
RP11141,0.073,4.2.3.24,K14178
RP05497,0.072,4.2.3.32,K14041
RP02120,0.071,4.2.3.13,K14183
RP15377,0.070,2.5.1.96,K10208
RP14370,0.070,4.2.3.29,K14037
RP15066,0.070,4.2.3.67,K15809
RP14371,0.070,4.2.3.30,K14038
RP09032,0.070,4.2.3.21,K14182
RP03850,0.062,2.5.1.32,K02291
RP11452,0.062,2.5.1.32 2.5.1.99,K02291
RP14031,0.059,4.1.99.-,K11782
RP10678,0.055,4.3.3.6,K06215 K08681
RP09093,0.055,,K16020
RP02749,0.055,4.2.3.4,K01735 K13829 K13830
RP13558,0.053,4.2.3.124,K13546
RP05496,0.052,4.2.3.18,K12927
RP05499,0.048,4.2.3.32,K14041
RP14367,0.047,4.2.3.35,K14046
RP14360,0.047,4.2.3.44,K14042
RP14369,0.044,4.2.3.28,K14036
RP13342,0.040,2.3.1.94,K10817
RP12951,0.038,,K16007
RP04693,0.034,4.2.3.19,K04121
RP15547,0.034,4.2.3.103,K16082
