RPAIR,Score,EC,KO
RP05467,0.083,4.2.3.20,K15096
RP01909,0.083,4.2.3.16,K15088
RP05585,0.079,4.2.3.108,K07385
RP15064,0.078,4.2.3.60,K15802
RP11143,0.078,4.2.3.75,K10187 K15803
RP15063,0.078,4.2.3.55,K15794
RP15287,0.077,4.2.3.38,K14177
RP15054,0.077,4.2.3.40,K15795
RP15053,0.077,4.2.3.59,K15796
RP12985,0.076,4.2.3.56,K14186
RP12980,0.075,4.2.3.- 4.2.3.104,K14184
RP11144,0.075,4.2.3.22,K10187 K15803
RP05354,0.069,4.2.3.120,K07384
RP10678,0.067,4.3.3.6,K06215 K08681
RP05353,0.067,4.2.3.119,K07384
RP15747,0.064,4.2.3.130,K16188
RP01947,0.063,4.2.3.8,K12929
RP01904,0.063,4.2.3.10,K15097
RP12984,0.062,4.1.99.16 4.2.3.22,K10187
RP12978,0.061,4.2.3.57,K14184 K15808
RP13638,0.060,4.2.3.73,K14181
RP02118,0.059,4.2.3.9,K14180
RP14980,0.059,4.2.3.61,K15804
RP15048,0.059,4.2.3.76,K15806
RP11141,0.058,4.2.3.24,K14178
RP02117,0.058,4.2.3.6,K12249
RP02120,0.056,4.2.3.13,K14183
RP15066,0.056,4.2.3.67,K15809
RP09032,0.056,4.2.3.21,K14182
RP05498,0.053,4.2.3.32,K14041
RP02565,0.053,1.3.1.96 2.5.1.21,K00801
RP15377,0.052,2.5.1.96,K10208
RP05497,0.051,4.2.3.32,K14041
RP03850,0.046,2.5.1.32,K02291
RP11452,0.046,2.5.1.32 2.5.1.99,K02291
RP15038,0.046,4.2.3.50,K15798
RP09093,0.043,,K16020
RP02749,0.043,4.2.3.4,K01735 K13829 K13830
RP14360,0.039,4.2.3.44,K14042
RP14367,0.039,4.2.3.35,K14046
RP05496,0.038,4.2.3.18,K12927
RP15046,0.036,4.2.3.69,K15799
RP14369,0.036,4.2.3.28,K14036
RP05499,0.035,4.2.3.32,K14041
RP04026,0.035,4.2.2.6,K01730
RP04693,0.029,4.2.3.19,K04121
RP15547,0.029,4.2.3.103,K16082
RP14366,0.026,4.2.3.34,K14045
RP11877,0.026,,K12928
RP11878,0.026,,K12928
RP11876,0.026,4.2.3.42,K12928
