RPAIR,Score,EC,KO
RP01758,0.100,1.1.1.21,K00011
RP00429,0.100,1.1.1.21,K00011
RP00692,0.097,1.1.1.14 1.1.1.15,K00008
RP00231,0.097,1.1.1.11 1.1.1.67,K00007 K00045
RP04026,0.095,4.2.2.6,K01730
RP05203,0.091,1.1.1.140,K00068
RP02421,0.091,1.1.1.17,K00009
RP05164,0.091,1.1.1.251,K00094
RP01654,0.090,2.2.1.1,K00615
RP00277,0.089,1.1.99.21,K08261
RP02966,0.087,2.7.7.38,K00979
RP02304,0.085,1.1.1.58,K00041
RP02228,0.085,1.1.1.57,K00040
RP01507,0.085,1.1.1.21 1.1.1.307,K00011
RP00362,0.085,1.1.1.21,K00011
RP01827,0.084,1.1.1.9,K05351
RP05199,0.084,1.1.1.11,K00007
RP00616,0.084,1.1.1.10,K03331
RP01826,0.084,1.1.1.56,K00039
RP14671,0.071,1.1.1.302,K14654
RP03068,0.070,1.1.1.193,K00082 K11752
RP03702,0.058,2.7.1.69,K02812 K02813 K02814 K02815
RP03444,0.056,2.7.1.3,K00846
RP01797,0.055,2.7.1.14,K11214
RP02806,0.042,5.3.1.25 5.3.1.3,K01818
RP02215,0.042,5.3.1.14,K01813
RP05252,0.039,5.3.1.28,K03271
RP15306,0.039,5.3.1.28,K03271
RP15307,0.039,5.3.1.28,K03271
RP10934,0.039,3.5.-.-,K10708
RP10240,0.030,3.3.2.10,K08726
