RPAIR,Score,EC,KO
RP15455,0.227,,K02615 K15866
RP01909,0.101,4.2.3.16,K15088
RP05467,0.101,4.2.3.20,K15096
RP03918,0.097,4.2.3.12,K01737
RP05585,0.095,4.2.3.108,K07385
RP15064,0.095,4.2.3.60,K15802
RP11143,0.095,4.2.3.75,K10187 K15803
RP15063,0.095,4.2.3.55,K15794
RP15287,0.093,4.2.3.38,K14177
RP15054,0.093,4.2.3.40,K15795
RP15053,0.093,4.2.3.59,K15796
RP12985,0.092,4.2.3.56,K14186
RP12980,0.090,4.2.3.- 4.2.3.104,K14184
RP11144,0.090,4.2.3.22,K10187 K15803
RP02966,0.079,2.7.7.38,K00979
RP15747,0.075,4.2.3.130,K16188
