RPAIR,Score,EC,KO
RP05841,0.128,1.13.12.3 1.14.13.125 4.1.1.28,K00466 K01593 K11812 K11813
RP07145,0.127,4.1.1.28,K01593
RP13282,0.087,1.1.1.-,K10978
RP13281,0.084,1.1.1.-,K10978
RP06774,0.082,1.1.1.286 1.1.1.87,K05824 K10978
RP06775,0.080,1.1.1.87,K05824 K10978
RP08484,0.076,1.1.1.42,K00031
RP05857,0.076,1.1.1.286 1.1.1.41 1.1.1.42,K00030 K00031
RP06054,0.076,4.1.1.68,K05921
RP06826,0.075,4.1.1.25 4.1.1.28,K01592 K01593
RP06463,0.070,4.1.1.22 4.1.1.28,K01590 K01593
RP06128,0.069,1.11.1.21 1.11.1.7 1.14.13.124 4.1.1.28 4.1.1.53,K00430 K01593 K03782 K11188 K12153
RP06291,0.068,1.14.13.41 4.1.1.25 4.1.1.28,K01592 K01593 K13027
RP07917,0.067,1.14.13.41,K13027
RP14993,0.065,1.14.13.124,K12153
RP10650,0.064,1.14.13.41,K13027
RP08483,0.061,4.1.1.15,K01580
RP13482,0.057,4.1.1.11 4.1.1.15,K01579 K01580
RP06162,0.039,4.1.1.20,K01586 K12526
