RPAIR,Score,EC,KO
RP02710,0.407,2.3.2.- 2.3.2.10 6.1.1.7,K01872 K05363 K12554
RP03288,0.405,6.1.1.11,K01875
RP13085,0.405,6.1.1.11,K01875
RP03290,0.395,6.1.1.3,K01868
RP03264,0.393,6.1.1.22,K01893
RP03280,0.389,6.1.1.6,K04566 K04567 K04568
RP03266,0.387,6.1.1.16,K01883 K01884
RP03262,0.382,6.1.1.23,K09759
RP03282,0.379,6.1.1.10,K01874
RP13893,0.377,6.1.1.26,K11627
RP05172,0.376,6.1.1.12 6.1.1.23,K01876 K09759
RP03270,0.376,6.1.1.18,K01886
RP00152,0.373,2.3.2.16 2.3.2.17 2.3.2.18 6.1.1.14,K01878 K01879 K01880 K11693 K11694 K11695 K14164
RP03260,0.373,6.1.1.19,K01887
RP03268,0.371,6.1.1.24,K09698
RP03278,0.367,6.1.1.4,K01869
RP04407,0.365,6.1.1.10,K01874
RP03294,0.365,6.1.1.9,K01873
RP03274,0.364,6.1.1.21,K01892
RP03276,0.362,6.1.1.5,K01870
RP00730,0.357,1.2.1.70 6.1.1.17 6.1.1.24,K01885 K02492 K09698 K14163
RP03284,0.353,6.1.1.20,K01889 K01890
RP02600,0.327,6.1.1.1,K01866
RP13535,0.326,6.1.1.27,K07587
RP03292,0.312,6.1.1.2,K01867
RP04213,0.271,2.3.1.129,K00677
RP15672,0.259,,K16036
RP03286,0.238,6.1.1.15,K01881 K14163
RP04363,0.238,2.3.1.150,K13393
RP05660,0.222,,K15999
RP05659,0.207,,K15999
RP15679,0.205,2.1.3.-,K16035
RP02864,0.193,2.3.1.107,K12698
RP15225,0.193,3.2.1.175,K15748
RP00527,0.180,2.3.1.91 2.3.1.92,K09756 K09757
RP11913,0.179,2.3.1.-,K12932
RP05658,0.179,,K15999
RP11914,0.173,2.3.1.-,K12932
RP12142,0.168,2.3.1.-,K12932
RP09329,0.165,,K12713
RP09454,0.160,2.3.1.162,K12923
RP09582,0.157,2.3.1.214,K12935
RP04588,0.148,1.-.-.- 3.2.1.31,K01195
RP00224,0.143,2.3.1.26 3.1.1.13,K00637 K01052 K12298 K14674
RP11158,0.140,2.3.1.133,K13065
RP02191,0.139,2.3.1.133,K13065
RP00200,0.135,2.3.1.133 2.3.1.99,K13065
RP11062,0.135,2.3.1.133,K13065
RP02979,0.135,2.3.1.-,K13513 K13516 K13519 K13523
RP00226,0.134,2.3.1.43,K00650
RP09430,0.132,2.3.1.167,K12926
