RPAIR,Score,EC,KO
RP12859,0.973,3.1.2.2,K01068 K17360
RP12862,0.952,3.1.2.2,K01068 K17360
RP00253,0.941,2.3.1.16,K00632 K07508 K07509 K07513
RP03612,0.935,2.3.1.155 2.3.1.16,K00632 K07508 K07509 K07513
RP00039,0.887,2.3.-.- 2.3.1.199 2.3.1.21 2.3.1.50 2.3.1.76 3.1.2.2 3.1.2.22 6.2.1.3,K00654 K01068 K01074 K01897 K05283 K08765 K08766 K10203 K10245 K10246 K11155 K11156 K15013 K17360
RP10341,0.879,2.3.1.16,K00632 K07508 K07509 K07513
RP12950,0.864,3.1.2.- 3.1.2.14,K10781 K10782
RP02524,0.857,3.1.2.14,K01071 K10781 K10782
RP12864,0.821,3.1.2.2,K01068
RP00398,0.818,3.1.2.2,K01068 K17360
RP04579,0.815,2.3.1.- 2.3.1.179 2.3.1.180 2.3.1.41 2.3.1.85 2.3.1.86 3.1.2.14,K00647 K00665 K00667 K01071 K02560 K09458 K10781 K11533
RP03636,0.801,2.3.1.- 2.3.1.179 2.3.1.180 2.3.1.41 2.3.1.85 2.3.1.86 3.1.2.14 3.1.2.21,K00647 K00665 K00667 K01071 K02517 K09458 K10781 K11533
RP01706,0.786,2.3.1.179 2.3.1.199 2.3.1.41 2.3.1.85 3.1.2.14,K00647 K00665 K00668 K01071 K09458 K10203 K10245 K10246 K10781 K11533
RP12486,0.747,2.3.1.129 2.3.1.191,K00677 K02536
RP12861,0.745,3.1.2.2,K01068
RP12865,0.745,3.1.2.2,K01068 K17360
RP03401,0.739,2.3.1.16,K00632 K07508 K07509 K07513
RP12949,0.736,3.1.2.14,K01071 K10781 K10782 K11533
RP04574,0.724,2.3.1.179 2.3.1.180 2.3.1.41 2.3.1.85 2.3.1.86 3.1.2.-,K00647 K00665 K00667 K09458 K10781 K11533
RP12863,0.679,3.1.2.2,K01068 K17360
RP04571,0.579,2.3.1.179 2.3.1.180 2.3.1.181 2.3.1.41 2.3.1.85 2.3.1.86 3.1.2.-,K00647 K00665 K00667 K03801 K09458 K10781 K11533
RP10634,0.574,2.3.1.16,K00632 K07513
RP00651,0.568,2.3.1.47 6.2.1.14,K00652 K01906
RP10342,0.526,2.3.1.16,K00632 K07508 K07509 K07513
RP00581,0.509,3.1.2.2,K01068
RP15931,0.424,2.3.1.47,K00652
RP04568,0.373,2.3.1.179 2.3.1.180 2.3.1.41 2.3.1.85 2.3.1.86,K00647 K00665 K00667 K09458 K11533
RP10632,0.368,2.3.1.16,K07513
RP14553,0.362,6.2.1.-,K14466 K14467
RP00103,0.327,1.2.4.2 1.8.1.4 2.3.1.- 2.3.1.61,K00164 K00658
RP10635,0.321,2.3.1.16,K00632 K07513
RP12866,0.304,3.1.2.2,K01068
RP11030,0.299,2.3.1.181,K03801
