reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R08349(r)/1.2.3B1(rev)/1.2.3.1;	419/1.2.3B1(rev);	0.202186	0.318182	0.277778	0.3125	0.285714	0.3125	0.2	0.121212	0.0512821
R08349(r)/1.2.3B1(rev)/1.2.3.1;	419/1.2.3B1(rev);	0.202186	0.318182	0.277778	0.3125	0.285714	0.3125	0.2	0.121212	0.0512821
R08349(r)/1.2.3B1(rev)/1.2.3.1;	419/1.2.3B1(rev);	0.176471	0.318182	0.277778	0.3125	0.285714	0.3125	0.2	0.0571429	0
R11352(r)/1.2.3B1(rev)/1.2.3.15;	419/1.2.3B1(rev);	0.162393	0.318182	0.277778	0.277778	0.117647	0	0	0	0
R03871/1.2.3B1(rev)/1.2.3.1;	419/1.2.3B1(rev);	0.15873	0.318182	0.277778	0.352941	0.0952381	0	0	0	0
R01702(r)/1.2.4A2(rev)/1.2.4.4;	419/1.2.3B1(rev);	0.154717	0.296296	0.233333	0.166667	0.189189	0.157895	0.125	0.0625	0.030303
R04225(r)/1.2.4A2(rev)/1.2.4.4;	419/1.2.3B1(rev);	0.153558	0.296296	0.233333	0.189189	0.179487	0.131579	0.133333	0.0625	0.0294118
R01701(r)/1.2.4A2(rev)/1.2.4.4;	419/1.2.3B1(rev);	0.151163	0.296296	0.233333	0.189189	0.157895	0.114286	0.148148	0.0645161	0.030303
R02681(r)/1.2.3B1(rev)/1.2.3.7;	419/1.2.3B1(rev);	0.148352	0.318182	0.277778	0.3125	0.25	0.2	0.0769231	0	0
R02681(r)/1.2.3B1(rev)/1.2.3.7;	419/1.2.3B1(rev);	0.148352	0.318182	0.277778	0.3125	0.25	0.2	0.0769231	0	0
R01699(r)/1.2.4A2(rev)/1.2.4.1;	419/1.2.3B1(rev);	0.148305	0.296296	0.233333	0.142857	0.125	0.137931	0.16	0.0689655	0.0344828
R08349/1.2.3B1/1.2.3.1;	419/1.2.3B1(rev);	0.145833	0.318182	0.15	0.166667	0.2	0.235294	0.153846	0.0882353	0.025
R08349/1.2.3B1/1.2.3.1;	419/1.2.3B1(rev);	0.145833	0.318182	0.15	0.166667	0.2	0.235294	0.153846	0.0882353	0.025
R01940(r)/1.2.4A2(rev)/1.2.4.2;	419/1.2.3B1(rev);	0.14539	0.296296	0.233333	0.166667	0.166667	0.166667	0.138889	0.047619	0.025641
R04904(r)/1.2.3B1(rev)/1.2.3.1;	419/1.2.3B1(rev);	0.144385	0.318182	0.277778	0.3125	0.25	0.2	0.0769231	0	0
R04904(r)/1.2.3B1(rev)/1.2.3.1;	419/1.2.3B1(rev);	0.144385	0.318182	0.277778	0.3125	0.25	0.2	0.0769231	0	0
R01700(r)/1.2.4A2(rev)/1.2.4.2;	419/1.2.3B1(rev);	0.141304	0.296296	0.233333	0.166667	0.166667	0.128205	0.108108	0.0540541	0.0294118
R01699/1.2.4A2/1.2.4.1;	419/1.2.3B1(rev);	0.138655	0.296296	0.193548	0.111111	0.125	0.137931	0.16	0.0689655	0.0344828
R01701/1.2.4A2/1.2.4.4;	419/1.2.3B1(rev);	0.133588	0.296296	0.193548	0.157895	0.1	0.114286	0.148148	0.0645161	0.030303
R01702/1.2.4A2/1.2.4.4;	419/1.2.3B1(rev);	0.133333	0.296296	0.193548	0.135135	0.157895	0.1	0.125	0.0625	0.030303
R04225/1.2.4A2/1.2.4.4;	419/1.2.3B1(rev);	0.132353	0.296296	0.193548	0.157895	0.121951	0.102564	0.133333	0.0625	0.0294118
R11351(r)/1.2.3B1(rev)/1.2.3.15;	419/1.2.3B1(rev);	0.12931	0.318182	0.277778	0.166667	0	0	0	0	0
R08349/1.2.3B1/1.2.3.1;	419/1.2.3B1(rev);	0.128205	0.318182	0.15	0.166667	0.2	0.235294	0.153846	0.0277778	0
R01709(r)/1.2.3B1(rev)/1.2.3.1,1.2.3.8;	419/1.2.3B1(rev);	0.126374	0.318182	0.277778	0.277778	0.173913	0.0666667	0	0	0
R01940/1.2.4A2/1.2.4.2;	419/1.2.3B1(rev);	0.125436	0.296296	0.193548	0.135135	0.135135	0.135135	0.108108	0.047619	0.025641
R01700/1.2.4A2/1.2.4.2;	419/1.2.3B1(rev);	0.125	0.296296	0.193548	0.135135	0.135135	0.1	0.108108	0.0540541	0.0294118
R00466(r)/1.2.3B1(rev)/1.2.3.5;	419/1.2.3B1(rev);	0.123967	0.318182	0.277778	0.15	0	0	0	0	0
