reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R00582/3.1.3A1/3.1.3.3;	427/3.1.3A1;	0.62069	1	0.857143	0.826087	0.47619	0.318182	0.7	0.25	-nan
R02853/3.1.3A1/3.1.3.3;	427/3.1.3A1;	0.62069	1	0.857143	0.826087	0.47619	0.318182	0.7	0.25	-nan
R02853(r)/3.1.3A1(rev)/3.1.3.3;	427/3.1.3A1(rev);	0.528455	0.75	0.733333	0.75	0.347826	0.26087	0.7	0.25	-nan
R01511/3.1.3A1/3.1.3.38;	427/3.1.3A1;	0.528455	1	0.857143	0.75	0.347826	0.26087	0.307692	0.25	-nan
R00582(r)/3.1.3A1(rev)/3.1.3.3;	427/3.1.3A1(rev);	0.528455	0.75	0.733333	0.75	0.347826	0.26087	0.7	0.25	-nan
R06870/3.1.3A1/3.1.3.75;	427/3.1.3A1;	0.518519	1	0.857143	0.73913	0.315789	0.2	0.333333	0	-nan
R02817/3.1.4A1/3.1.4.13;	427/3.1.3A1;	0.512821	0.875	0.875	0.777778	0.366667	0.357143	0.388889	0.1875	0
R03151,R03273,R03450,R03515/3.1.3A1/3.1.3.43,3.1.3.44,3.1.3.52,3.1.3.53;	427/3.1.3A1;	0.506849	1	0.857143	0.826087	0.5	0.275862	0.411765	0.166667	0
R03450,R03515/3.1.3A1/3.1.3.43,3.1.3.52;	427/3.1.3A1;	0.506849	1	0.857143	0.826087	0.5	0.275862	0.411765	0.166667	0
R03515/3.1.3A1/3.1.3.52;	427/3.1.3A1;	0.506849	1	0.857143	0.826087	0.5	0.275862	0.411765	0.166667	0
R03993,R04542/3.1.3A1/3.1.3.47,3.1.3.49;	427/3.1.3A1;	0.506849	1	0.857143	0.826087	0.5	0.275862	0.411765	0.166667	0
R04542/3.1.3A1/3.1.3.47;	427/3.1.3A1;	0.506849	1	0.857143	0.826087	0.5	0.275862	0.411765	0.166667	0
R03273,R03450,R03515/3.1.3A1/3.1.3.43,3.1.3.44,3.1.3.52;	427/3.1.3A1;	0.506849	1	0.857143	0.826087	0.5	0.275862	0.411765	0.166667	0
R04317/3.1.3A1/3.1.3.14;	427/3.1.3A1;	0.496183	1	0.857143	0.75	0.347826	0.24	0.266667	0.230769	0
R02817/3.1.3A1/3.1.4.13;	427/3.1.3A1;	0.464968	1	0.75	0.769231	0.322581	0.225806	0.388889	0.1875	0
R00841/3.1.3A1/3.1.3.21;	427/3.1.3A1;	0.463415	1	0.857143	0.75	0.26087	0.173913	0.230769	0	-nan
R07298/3.1.3A1/3.1.3.21;	427/3.1.3A1;	0.463415	1	0.857143	0.75	0.26087	0.173913	0.230769	0	-nan
R08658/3.1.3A1/3.1.3.21;	427/3.1.3A1;	0.463415	1	0.857143	0.75	0.26087	0.173913	0.230769	0	-nan
R06521/3.1.3A1/3.1.3.4;	427/3.1.3A1;	0.457746	1	0.857143	0.826087	0.409091	0.192308	0.4	0	0
R06520/3.1.3A1/3.1.3.4;	427/3.1.3A1;	0.457746	1	0.857143	0.826087	0.409091	0.192308	0.4	0	0
R01511(r)/3.1.3A1(rev)/3.1.3.38;	427/3.1.3A1(rev);	0.457364	0.75	0.733333	0.68	0.291667	0.208333	0.307692	0.25	-nan
R01043/3.1.3A1/3.1.3.19;	427/3.1.3A1;	0.457364	1	1	0.703704	0.230769	0.25	0	0	-nan
R01010/3.1.3A1/3.1.3.1,3.1.3.2;	427/3.1.3A1;	0.451613	1	0.857143	0.68	0.26087	0.173913	0.230769	0	-nan
R06870(r)/3.1.3A1(rev)/3.1.3.75;	427/3.1.3A1(rev);	0.451327	0.75	0.733333	0.666667	0.25	0.2	0.333333	0	-nan
R02817(r)/3.1.4A1(rev)/3.1.4.13;	427/3.1.3A1(rev);	0.447853	0.875	0.666667	0.655172	0.28125	0.310345	0.388889	0.1875	0
R01470/3.1.4A1/3.1.4.2,3.1.4.46;	427/3.1.3A1;	0.441718	0.875	0.875	0.777778	0.3	0.275862	0.272727	0	0
R01748/3.1.3A1/3.1.3.20;	427/3.1.3A1;	0.438849	1	1	0.655172	0.241379	0.269231	0	0	-nan
R03151,R03273,R03450,R03515(r)/3.1.3A1(rev)/3.1.3.43,3.1.3.44,3.1.3.52,3.1.3.53;	427/3.1.3A1(rev);	0.437909	0.75	0.733333	0.75	0.375	0.233333	0.411765	0.166667	0
R04542(r)/3.1.3A1(rev)/3.1.3.47;	427/3.1.3A1(rev);	0.437909	0.75	0.733333	0.75	0.375	0.233333	0.411765	0.166667	0
R03273,R03450,R03515(r)/3.1.3A1(rev)/3.1.3.43,3.1.3.44,3.1.3.52;	427/3.1.3A1(rev);	0.437909	0.75	0.733333	0.75	0.375	0.233333	0.411765	0.166667	0
R03450,R03515(r)/3.1.3A1(rev)/3.1.3.43,3.1.3.52;	427/3.1.3A1(rev);	0.437909	0.75	0.733333	0.75	0.375	0.233333	0.411765	0.166667	0
R03993,R04542(r)/3.1.3A1(rev)/3.1.3.47,3.1.3.49;	427/3.1.3A1(rev);	0.437909	0.75	0.733333	0.75	0.375	0.233333	0.411765	0.166667	0
R03515(r)/3.1.3A1(rev)/3.1.3.52;	427/3.1.3A1(rev);	0.437909	0.75	0.733333	0.75	0.375	0.233333	0.411765	0.166667	0
R04317(r)/3.1.3A1(rev)/3.1.3.14;	427/3.1.3A1(rev);	0.430657	0.75	0.733333	0.68	0.291667	0.192308	0.266667	0.230769	0
R03013/3.1.3A1/3.1.3.15;	427/3.1.3A1;	0.424837	1	0.857143	0.826087	0.45	0.192308	0.333333	0	0
R06871/3.1.3A1/3.1.3.75;	427/3.1.3A1;	0.424242	1	0.857143	0.73913	0.24	0.153846	0.25	0	-nan
R09532/3.1.3A1/3.1.3.80;	427/3.1.3A1;	0.419355	1	0.857143	0.75	0.32	0.193548	0.2	0.166667	0
R07380/3.1.4A1/;	427/3.1.3A1;	0.418605	0.875	0.875	0.777778	0.3	0.266667	0.272727	0	0
R05086/3.1.3A1/4.2.3.1;	427/3.1.3A1;	0.416667	1	0.857143	0.75	0.347826	0.178571	0.166667	0	0
R04362/3.1.4A1/3.1.4.39;	427/3.1.3A1;	0.411429	0.875	0.875	0.777778	0.3	0.258065	0.25	0	0
R00317/3.1.3A1/3.6.1.7;	427/3.1.3A1;	0.40678	1	0.75	0.555556	0.2	0.130435	0	0	-nan
R00841(r)/3.1.3A1(rev)/3.1.3.21;	427/3.1.3A1(rev);	0.40625	0.75	0.733333	0.68	0.208333	0.173913	0.230769	0	-nan
R08658(r)/3.1.3A1(rev)/3.1.3.21;	427/3.1.3A1(rev);	0.40625	0.75	0.733333	0.68	0.208333	0.173913	0.230769	0	-nan
R07298(r)/3.1.3A1(rev)/3.1.3.21;	427/3.1.3A1(rev);	0.40625	0.75	0.733333	0.68	0.208333	0.173913	0.230769	0	-nan
R02817(r)/3.1.4A1(rev)/3.1.4.13;	427/3.1.3A1;	0.404762	0.875	0.875	0.777778	0.322581	0.1875	0.136364	0	0
R11527/3.1.3A1/3.1.3.2;	427/3.1.3A1;	0.404255	1	0.857143	0.75	0.26087	0.16	0.157895	0	0
