reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R06846(r)/1.1.1A2(rev)/1.1.1.282;	452/1.1.1A1(rev);	0.701657	0.55	0.730769	0.791667	0.76	0.71028	0.694444	0.668831	0.693333
R01872(r)/1.1.1A1(rev)/1.1.1.24,1.1.1.282;	452/1.1.1A1(rev);	0.701657	0.55	0.730769	0.791667	0.76	0.71028	0.694444	0.668831	0.693333
R05315(r)/1.1.1A1(rev)/1.1.1.166;	452/1.1.1A1(rev);	0.687231	0.55	0.730769	0.782609	0.75	0.676471	0.681159	0.650685	0.687075
R03279(r)/1.1.1A1(rev)/1.1.1.174;	452/1.1.1A1(rev);	0.662651	0.55	0.730769	0.777778	0.73913	0.642857	0.630769	0.622222	0.673759
R00871(r)/1.1.1A2(rev)/1.1.1.124;	452/1.1.1A1(rev);	0.66015	0.55	0.730769	0.73913	0.694444	0.646465	0.650794	0.622222	0.673759
R11637(r)/1.1.1A1(rev)/1.1.1.406;	452/1.1.1A1(rev);	0.655172	0.55	0.730769	0.73913	0.694444	0.63	0.637795	0.622222	0.673759
R11339(r)/1.1.1A1(rev)/1.1.1.401;	452/1.1.1A1(rev);	0.654545	0.55	0.730769	0.777778	0.710145	0.618557	0.625	0.622222	0.671429
R10690(r)/1.1.1A1(rev)/;	452/1.1.1A1(rev);	0.654545	0.55	0.730769	0.777778	0.710145	0.618557	0.625	0.622222	0.671429
R04049(r)/1.1.1A1(rev)/1.1.1.125;	452/1.1.1A1(rev);	0.653333	0.55	0.730769	0.787234	0.722222	0.633663	0.625	0.601449	0.664336
R01543(r)/1.1.1A2(rev)/1.1.1.126;	452/1.1.1A1(rev);	0.652842	0.526316	0.708333	0.761905	0.723077	0.645161	0.609375	0.615942	0.676056
R11337(r)/1.1.1A1(rev)/1.1.1.399;	452/1.1.1A1(rev);	0.648855	0.55	0.730769	0.733333	0.705882	0.62766	0.632	0.59854	0.671429
R08198(r)/1.1.1A1(rev)/1.1.1.95;	452/1.1.1A1(rev);	0.648855	0.55	0.730769	0.733333	0.705882	0.62766	0.632	0.59854	0.671429
R05823(r)/1.1.1A2(rev)/1.1.1.274;	452/1.1.1A1(rev);	0.648449	0.55	0.730769	0.73913	0.694444	0.633663	0.630769	0.604317	0.664336
R05684(r)/1.1.1A2(rev)/1.1.1.264;	452/1.1.1A1(rev);	0.648449	0.55	0.730769	0.73913	0.694444	0.633663	0.630769	0.604317	0.664336
R01738(r)/1.1.1A1(rev)/1.1.1.69;	452/1.1.1A1(rev);	0.648449	0.55	0.730769	0.73913	0.694444	0.633663	0.630769	0.604317	0.664336
R01740(r)/1.1.1A2(rev)/1.1.1.69;	452/1.1.1A1(rev);	0.648449	0.55	0.730769	0.73913	0.694444	0.633663	0.630769	0.604317	0.664336
R05683(r)/1.1.1A1(rev)/1.1.1.264,1.1.1.366;	452/1.1.1A1(rev);	0.648449	0.55	0.730769	0.73913	0.694444	0.633663	0.630769	0.604317	0.664336
R08878(r)/1.1.1A2(rev)/1.1.1.274,1.1.1.346;	452/1.1.1A1(rev);	0.648449	0.55	0.730769	0.73913	0.694444	0.633663	0.630769	0.604317	0.664336
R01739(r)/1.1.1A2(rev)/1.1.1.215;	452/1.1.1A1(rev);	0.646715	0.55	0.740741	0.75	0.68	0.621359	0.630769	0.604317	0.664336
R08879(r)/1.1.1A2(rev)/1.1.1.215;	452/1.1.1A1(rev);	0.646715	0.55	0.740741	0.75	0.68	0.621359	0.630769	0.604317	0.664336
R08880(r)/1.1.1A2(rev)/1.1.1.215;	452/1.1.1A1(rev);	0.646715	0.55	0.740741	0.75	0.68	0.621359	0.630769	0.604317	0.664336
