reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R11724,R11726(r)/1.1.1A9(rev)/1.1.1.408,1.1.1.409;	441/1.1.1A1(rev);	0.532919	0.459459	0.512195	0.441176	0.511905	0.522523	0.542254	0.562092	0.573964
R01211(r)/1.1.1A9(rev)/1.1.1.84;	441/1.1.1A1(rev);	0.532075	0.459459	0.52381	0.521739	0.534091	0.509091	0.537313	0.530201	0.566265
R00994/1.1.1A9(rev)/1.1.1.85;	441/1.1.1A1(rev);	0.529936	0.459459	0.512195	0.492537	0.517647	0.528302	0.537313	0.530201	0.566265
R05837(r)/1.1.1A9(rev)/1.1.1.262;	441/1.1.1A1(rev);	0.527228	0.459459	0.512195	0.484848	0.494118	0.522523	0.531469	0.532051	0.573964
R10852(r)/1.1.1A10(rev)/1.1.1.381;	441/1.1.1A1(rev);	0.527202	0.459459	0.512195	0.476923	0.493827	0.529412	0.541985	0.530201	0.566265
R00214,R00215(r)/1.1.1A9(rev)/1.1.1.38,1.1.1.39,1.1.1.83;	441/1.1.1A1(rev);	0.526384	0.459459	0.5	0.469697	0.5	0.533981	0.537313	0.530201	0.566265
R00216(r)/1.1.1A10(rev)/1.1.1.40;	441/1.1.1A1(rev);	0.526384	0.459459	0.5	0.469697	0.5	0.533981	0.537313	0.530201	0.566265
R02472(r)/1.1.1A2(rev)/1.1.1.169;	441/1.1.1A1(rev);	0.521793	0.428571	0.511628	0.479452	0.522222	0.486726	0.537313	0.530201	0.566265
R01513(r)/1.1.1A1(rev)/1.1.1.95;	441/1.1.1A1(rev);	0.520497	0.428571	0.487805	0.441176	0.488636	0.509091	0.535211	0.548387	0.566265
R04439(r)/1.1.1C1/1.1.1.383,1.1.1.86;	441/1.1.1A1(rev);	0.52	0.5	0.511628	0.432432	0.477778	0.514019	0.541985	0.530201	0.566265
R03051/1.1.1C1/1.1.1.86;	441/1.1.1A1(rev);	0.52	0.5	0.511628	0.432432	0.477778	0.514019	0.541985	0.530201	0.566265
R01825(r)/1.1.1D1(rev)/1.2.1.72;	441/1.1.1A1(rev);	0.519901	0.428571	0.45	0.432836	0.476744	0.504587	0.557971	0.547771	0.563953
R02471(r)/1.1.1A1(rev)/1.1.1.106;	441/1.1.1A1(rev);	0.519595	0.411765	0.475	0.470588	0.528736	0.486726	0.537313	0.530201	0.566265
R01361(r)/1.1.1A1(rev)/1.1.1.30;	441/1.1.1A1(rev);	0.51751	0.428571	0.461538	0.446154	0.4875	0.509434	0.541985	0.530201	0.566265
R04440(r)/1.1.1A2(rev)/1.1.1.86;	441/1.1.1A1(rev);	0.516981	0.428571	0.511628	0.432432	0.488636	0.504587	0.541985	0.530201	0.566265
R00842(r)/1.1.1A1(rev)/1.1.1.8,1.1.1.94;	441/1.1.1A1(rev);	0.516373	0.428571	0.475	0.446154	0.476744	0.504587	0.531915	0.539474	0.566265
R00844(r)/1.1.1A2(rev)/1.1.1.94;	441/1.1.1A1(rev);	0.516373	0.428571	0.475	0.446154	0.476744	0.504587	0.531915	0.539474	0.566265
R05680(r)/1.1.1A2(rev)/1.1.1.261;	441/1.1.1A1(rev);	0.516373	0.428571	0.475	0.446154	0.476744	0.504587	0.531915	0.539474	0.566265
R05679(r)/1.1.1A1(rev)/1.1.1.261;	441/1.1.1A1(rev);	0.516373	0.428571	0.475	0.446154	0.476744	0.504587	0.531915	0.539474	0.566265
R10052(r)/1.1.1A9(rev)/1.1.1.85;	441/1.1.1A1(rev);	0.51601	0.459459	0.512195	0.507246	0.5	0.474576	0.507042	0.530201	0.566265
R01465(r)/1.1.1A1(rev)/1.1.1.103;	441/1.1.1A1(rev);	0.516005	0.428571	0.475	0.462687	0.45977	0.509434	0.541985	0.530201	0.566265
