reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R05632/1.14.13A4/1.14.13.1,1.14.13.135;	431/1.14.13A3;	0.760487	0.9	0.958333	0.947368	0.818182	0.737864	0.743056	0.732919	0.710383
R09818/1.14.13A3/1.14.13.135;	431/1.14.13A3;	0.760487	0.9	0.958333	0.947368	0.818182	0.737864	0.743056	0.732919	0.710383
R06939/1.14.13A4/1.14.13.1;	431/1.14.13A3;	0.701133	0.9	0.958333	0.947368	0.815385	0.73	0.690647	0.638158	0.589286
R06915/1.14.13A4/1.14.13.1;	431/1.14.13A3;	0.696328	0.9	0.958333	0.947368	0.818182	0.712871	0.688406	0.611842	0.60355
R05632/1.14.13A4/1.14.13.1,1.14.13.135;	431/1.14.13A3;	0.685233	0.9	0.958333	0.897436	0.791045	0.704762	0.684564	0.612717	0.605128
R05632/1.14.13A4/1.14.13.1,1.14.13.135;	431/1.14.13A3;	0.685233	0.9	0.958333	0.897436	0.791045	0.704762	0.684564	0.612717	0.605128
R09818/1.14.13A3/1.14.13.135;	431/1.14.13A3;	0.685233	0.9	0.958333	0.897436	0.791045	0.704762	0.684564	0.612717	0.605128
R09818/1.14.13A3/1.14.13.135;	431/1.14.13A3;	0.685233	0.9	0.958333	0.897436	0.791045	0.704762	0.684564	0.612717	0.605128
R00818/1.14.13A4/1.14.13.1;	431/1.14.13A3;	0.681883	0.9	0.958333	0.947368	0.815385	0.707071	0.656934	0.593333	0.589286
R06936/1.14.13A4/1.14.13.1;	431/1.14.13A3;	0.679945	0.9	0.958333	0.947368	0.815385	0.73	0.671329	0.60625	0.55618
R06939/1.14.13A4/1.14.13.1;	431/1.14.13A3;	0.67972	0.9	0.958333	0.897436	0.787879	0.696078	0.678571	0.606452	0.579882
R06915/1.14.13A4/1.14.13.1;	431/1.14.13A3;	0.670376	0.9	0.958333	0.897436	0.791045	0.679612	0.652482	0.580645	0.594118
R00818/1.14.13A4/1.14.13.1;	431/1.14.13A3;	0.665254	0.9	0.958333	0.897436	0.787879	0.673267	0.656934	0.572368	0.579882
R02562/1.14.13A3/1.14.13.27;	431/1.14.13A3;	0.66338	0.9	0.958333	0.945946	0.809524	0.673267	0.640845	0.557692	0.586826
R02561/1.14.13A4/1.14.13.27;	431/1.14.13A3;	0.66338	0.9	0.958333	0.945946	0.809524	0.673267	0.640845	0.557692	0.586826
R02561/1.14.13A4/1.14.13.27;	431/1.14.13A3;	0.66338	0.9	0.958333	0.945946	0.809524	0.673267	0.640845	0.557692	0.586826
R02562/1.14.13A3/1.14.13.27;	431/1.14.13A3;	0.66338	0.9	0.958333	0.945946	0.809524	0.673267	0.640845	0.557692	0.586826
R06926/1.14.13A2/;	431/1.14.13A3;	0.663116	0.888889	0.76	0.769231	0.727273	0.663462	0.662162	0.634146	0.609626
R01297/1.14.13A4/1.14.13.64;	431/1.14.13A3;	0.661041	0.9	0.958333	0.945946	0.809524	0.673267	0.629371	0.557692	0.586826
R01299/1.14.13A3/1.14.13.64;	431/1.14.13A3;	0.661041	0.9	0.958333	0.945946	0.809524	0.673267	0.629371	0.557692	0.586826
R01299/1.14.13A3/1.14.13.64;	431/1.14.13A3;	0.661041	0.9	0.958333	0.945946	0.809524	0.673267	0.629371	0.557692	0.586826
R01297/1.14.13A4/1.14.13.64;	431/1.14.13A3;	0.661041	0.9	0.958333	0.945946	0.809524	0.673267	0.629371	0.557692	0.586826
R06936/1.14.13A4/1.14.13.1;	431/1.14.13A3;	0.65943	0.9	0.958333	0.897436	0.787879	0.696078	0.659722	0.576687	0.547486
R11198/1.14.13A3/;	431/1.14.13A3;	0.648074	0.9	0.958333	0.947368	0.818182	0.685714	0.609272	0.544379	0.561111
