RPAIR,Score,EC,KO
RP04449,0.945,1.14.13.95,K07431
RP11947,0.933,1.14.13.100,K07430
RP11916,0.929,1.14.13.99,K07439
RP01527,0.928,1.14.13.17,K00489
RP13726,0.928,1.14.13.100,K07430
RP04760,0.928,1.14.13.100 1.14.13.17 1.14.13.60,K00489 K07430
RP12007,0.905,1.14.-.-,K09590 K12640
RP02047,0.904,1.14.15.4,K00497 K07433
RP03469,0.904,1.14.15.4,K00497 K07433
RP14138,0.904,1.14.13.100,K07430
RP14150,0.901,1.14.13.17,K00489
RP02946,0.896,1.14.15.4,K00497 K07433
RP02547,0.895,1.14.15.4,K00497 K07433
RP09452,0.895,1.14.13.79,K04123
RP09451,0.895,1.14.13.79,K04123
RP02439,0.894,1.14.15.4,K00497 K07433
RP04466,0.891,1.14.15.4,K00497 K07433
RP09456,0.869,1.14.13.76,K12924
RP09443,0.849,1.14.11.13,K04125
RP09263,0.847,1.14.11.13,K04125
RP09442,0.844,1.14.11.15,K04124
RP09446,0.842,1.14.11.13,K04125
RP02682,0.836,1.14.11.13,K04125
RP11998,0.809,1.14.-.-,K09590 K12640
RP11994,0.809,1.14.-.-,K09590 K12640
RP11996,0.806,1.14.-.-,K09590 K12640
RP15616,0.801,5.3.3.1,K01822
RP14619,0.795,1.14.13.106,K12645
RP14616,0.795,1.14.13.106,K12645
RP14140,0.788,1.14.15.4,K00497
RP04468,0.787,1.14.99.9,K00512
RP15491,0.783,1.14.13.143,K16083
RP05517,0.782,,K12917
RP09445,0.766,,K12920
RP15487,0.742,1.3.99.4,K05898
RP15511,0.720,1.14.13.145,K16084
RP03022,0.717,1.14.14.1,K07408 K07424
RP15485,0.699,1.14.13.142,K15982 K15983
RP03406,0.686,1.14.99.9,K00512
RP05435,0.686,1.14.11.20,K12697
RP15861,0.685,1.14.13.106,K12645
RP02044,0.685,1.14.99.9,K00512
RP04467,0.681,1.14.99.9,K00512
RP11153,0.666,,K10722
RP09212,0.664,,K12919
RP09247,0.661,,K12919
RP11410,0.657,,K10722
RP09455,0.653,1.14.13.77,K12922
RP14977,0.537,1.14.13.119,K15805
RP09453,0.515,1.14.99.37,K14039
RP04376,0.498,4.2.1.96,K01724
RP02755,0.451,1.14.14.1,K07408
RP02148,0.443,1.14.14.1,K07408 K07424
RP14983,0.399,1.14.13.121,K15472
RP05628,0.348,1.14.-.-,K14372
RP05630,0.348,1.14.-.-,K14372
RP15863,0.348,1.14.13.121,K15472
RP05629,0.347,1.14.-.-,K14372
RP05631,0.347,1.14.-.-,K14372
RP03434,0.299,1.14.11.11,K12692
