RPAIR,Score,EC,KO
RP14069,0.421,,K12911 K12912 K12913
RP00335,0.342,3.4.13.18 3.4.13.20 6.3.2.11,K05604 K08660 K14755
RP00432,0.323,6.3.2.3,K01920
RP00508,0.308,3.4.13.18 3.4.13.20 6.3.2.11,K05604 K08660 K14755
RP00245,0.306,3.4.13.20 3.4.13.5 6.3.2.11,K05604 K14755
RP15337,0.283,6.3.2.-,K05827
RP02591,0.282,2.3.1.87,K00669
RP15346,0.279,,K05831
RP00824,0.278,2.3.2.4 6.3.2.2,K00682 K01919 K11204 K11205
RP00611,0.274,2.3.2.2 2.3.2.4,K00681 K00682
RP03793,0.274,2.3.2.2,K00681
RP04539,0.274,2.3.2.2,K00681
RP03587,0.274,2.3.2.2,K00681
RP15949,0.255,6.3.2.38,K03894
RP15223,0.252,3.4.15.6,K13282
RP14710,0.250,6.3.2.32,K14940
RP03875,0.239,3.4.19.9 6.3.2.17,K01307 K01930
RP01186,0.239,6.3.2.17,K01930 K11754
RP02500,0.231,6.3.2.13,K01928 K15792
RP00450,0.224,3.5.1.- 3.5.1.78 6.3.1.8 6.3.1.9,K01460 K01833 K01917
RP02498,0.223,6.3.2.7,K05362
RP14708,0.222,6.3.2.34,K12234
RP03994,0.221,6.3.2.39,K03895
RP04266,0.220,6.3.2.10,K01929 K15792
RP05279,0.218,2.3.-.-,K12632
RP13222,0.216,6.3.1.9,K01833
RP02448,0.214,3.5.1.18,K01439
RP04219,0.213,6.3.2.10,K01929
RP03449,0.212,3.5.1.- 6.3.1.9,K01833
RP05285,0.206,,K12636
RP00881,0.205,3.5.1.96,K05526
RP13223,0.205,3.5.1.- 6.3.1.9,K01833
RP15018,0.203,6.3.2.33,K15740
RP01331,0.202,6.3.2.4,K01921
RP12994,0.199,6.3.1.9,K01833
RP01130,0.199,2.3.1.109,K00673
RP02494,0.195,6.3.2.9,K01925
RP13220,0.187,6.3.1.9,K01833
RP01162,0.171,3.4.11.1 3.4.11.2 3.4.11.23 3.4.13.-,K01255 K01256 K01270 K07751 K11140 K11142 K15428
RP00258,0.169,6.3.2.5,K01922 K13038
RP04560,0.168,3.4.11.1 3.4.11.2 3.4.11.23 3.4.13.-,K01255 K01256 K01270 K07751 K11140 K11142 K15428
RP11087,0.162,3.5.1.94,K09473
RP03533,0.161,2.3.2.2,K00681
RP13898,0.159,2.3.2.2,K00681
RP00279,0.154,6.3.2.11,K14755
RP01172,0.154,6.3.2.11,K14755
RP10975,0.153,6.3.1.11,K09470
RP02590,0.152,2.1.1.49,K00562
RP14245,0.152,6.2.1.39,K13559
RP02446,0.150,3.5.1.47,K05823
RP00563,0.148,1.2.99.5 2.3.1.101,K00200 K00201 K00202 K00203 K00204 K00205 K00672 K11260 K11261
RP00425,0.141,3.5.1.15,K01437
RP15749,0.140,,K16181
RP04458,0.139,2.3.1.1 2.3.1.35,K00618 K00619 K00620 K11067 K14681 K14682
RP13211,0.139,1.14.14.1,K07424
RP03738,0.137,3.5.1.28,K01446 K01447 K01448 K01449
RP01690,0.137,2.3.2.2,K00681
RP15387,0.137,3.5.1.-,K15784
RP02283,0.136,2.1.1.28,K00553
RP01042,0.134,2.3.1.35 3.5.1.14 3.5.1.16,K00620 K01438 K14677
RP14066,0.133,,K03823
RP02039,0.132,3.5.1.81,K06015
RP14349,0.131,3.5.1.16,K01438
RP14076,0.130,2.3.1.183,K03823 K12915
