RPAIR,Score,EC,KO
RP00230,1.000,1.1.1.215 1.1.99.3,K00090 K06151 K06152
RP02704,0.655,4.2.1.6,K01684
RP05202,0.655,4.2.1.8,K01686
RP01581,0.655,4.2.1.7,K01685 K16849 K16850
RP01580,0.655,4.2.1.39,K05308
RP00400,0.651,1.1.1.43,K00032
RP03396,0.566,4.2.1.90,K12661
RP02205,0.455,4.2.1.82,K14275
RP02274,0.455,4.2.1.25,K13875
RP01926,0.396,4.2.1.12,K01690
RP02471,0.395,4.2.1.40,K01706
RP05204,0.395,4.2.1.42,K01708
RP11242,0.395,4.2.1.40,K01706
RP10180,0.395,1.1.1.86,K00053
RP04079,0.338,1.1.1.86,K00053
RP00239,0.337,1.1.1.264,K00098
RP02243,0.328,1.1.1.169,K00077
RP04067,0.321,1.1.1.85,K00052
RP00299,0.309,1.1.1.26 1.1.1.29 1.1.1.79 1.1.1.81,K00015 K00018 K00049 K00050 K12972 K15893 K15919
