RPAIR,Score,EC,KO
RP03485,0.642,3.2.2.5 3.2.2.6 3.5.1.-,K01242 K11121
RP03632,0.634,3.2.2.5 3.2.2.6,K01242
RP01401,0.455,3.2.2.1 3.2.2.3,K01239 K01240
RP01261,0.436,3.2.-.- 4.2.1.70,K01718 K16329 K16330
RP04030,0.405,3.2.2.4,K01241
RP16029,0.393,2.7.8.37,K05780 K06164 K06165 K06166
RP04021,0.383,2.4.2.7,K00759
RP01990,0.378,3.2.2.8,K10213
RP01203,0.377,2.4.2.9,K00761 K02825
RP01290,0.373,3.2.2.3,K01240
RP12937,0.367,2.4.2.10,K13421
RP15835,0.366,3.2.2.3,K01240
RP01322,0.362,2.4.2.8,K00760 K15780
RP12934,0.359,2.4.2.8,K00760
RP04092,0.359,2.4.2.7 2.4.2.8,K00759 K00760
RP01370,0.356,2.4.2.22 2.4.2.7 2.4.2.8,K00759 K00760 K00769 K03816 K15780
RP12936,0.356,2.4.2.8,K00760
RP12935,0.356,2.4.2.8,K00760
RP01744,0.356,3.2.2.1 3.2.2.2 3.2.2.8,K01239 K10213
RP01385,0.353,3.2.2.1 3.2.2.7 3.2.2.8,K01239 K10213
RP01483,0.350,3.2.2.16 3.2.2.9,K01243 K01244
RP01683,0.350,3.2.2.1 3.2.2.8,K01239 K10213
RP06864,0.347,2.4.2.22 2.4.2.8,K00760 K00769 K03816 K15780
RP04184,0.346,3.2.2.9,K01243
RP01811,0.343,2.4.2.10,K00762 K13421
RP13545,0.342,3.2.2.26,K11783
RP01996,0.340,3.2.2.1,K01239
RP12989,0.328,2.4.2.1,K03783 K03784
RP11152,0.327,2.4.2.2,K00756
RP11063,0.324,2.4.2.2 2.4.2.3,K00756 K00757
RP01809,0.323,2.4.2.1 2.4.2.15,K03783 K03784
RP11016,0.321,2.4.2.1,K03783 K03784
RP02001,0.318,2.4.2.1 2.4.2.15,K03783 K03784
RP01484,0.318,2.4.2.28,K00772
RP13196,0.318,2.4.2.4,K00758
RP12990,0.315,2.4.2.3,K00757
RP11186,0.310,2.4.2.- 2.4.2.1,K03783 K03784 K03815
RP01277,0.299,2.4.2.17,K00765 K02502
RP10805,0.295,2.4.1.-,K13493
