RPAIR,Score,EC,KO
RP11963,0.857,2.4.1.226,K00747 K03419 K13499 K13500
RP11150,0.759,3.2.1.15,K01184
RP14234,0.685,2.4.1.285,K13556
RP12311,0.659,3.2.1.67,K01213
RP00773,0.658,3.2.1.23,K12309
RP00138,0.638,2.4.1.67 2.4.1.82 3.2.1.22,K01189 K06611 K06617 K07406 K07407
RP00453,0.617,2.4.1.245 2.4.1.64 3.2.1.28,K01194 K05342 K13057
RP00437,0.610,3.2.1.108 3.2.1.23,K01190 K01229 K12111 K12112 K12309
RP02954,0.610,3.2.1.21,K01188 K05349 K05350
RP13522,0.610,3.2.1.20,K01187 K12047 K12316 K12317 K15922
RP03249,0.609,3.2.1.26,K01193
RP01134,0.587,3.2.1.122 3.2.1.93,K01226 K01232
RP02451,0.585,2.4.1.15,K00697 K16055
RP12474,0.585,2.4.1.175,K00747 K13499 K13500
RP00324,0.580,2.4.1.20,K00702
RP01590,0.580,2.4.1.25 2.4.1.8,K00691 K00705 K01196
RP00439,0.580,2.4.1.22,K00704 K07966 K07967
RP02888,0.579,3.2.1.85,K01220
RP01136,0.579,3.2.1.122,K01232
RP13374,0.571,3.2.1.165,K15855
RP02188,0.566,3.2.1.26,K01193
RP12501,0.561,2.4.1.66,K13646
RP01890,0.561,3.2.1.15 3.2.1.67,K01184 K01213
RP04765,0.560,2.4.1.208,K13677
RP05615,0.554,2.4.1.-,K15994
RP15081,0.540,2.4.1.254,K12937
RP15890,0.534,2.4.1.284,K13550
RP14603,0.533,2.4.1.-,K15965
RP11915,0.529,2.4.1.254,K12937
RP01310,0.528,3.2.1.23,K01190 K12308
RP09413,0.517,2.4.1.236,K13080
RP11796,0.513,2.4.1.236,K13080
RP14230,0.511,2.4.2.49,K13554
RP04416,0.510,3.2.1.23,K01190
RP04319,0.510,2.4.1.17,K00699
RP00075,0.502,2.4.1.125 2.4.1.13 2.4.1.4 2.4.1.5 2.4.1.7 3.2.1.10 3.2.1.20 3.2.1.48,K00689 K00690 K00695 K01182 K01187 K01203 K05341 K12047 K12316 K12317 K15922
RP01110,0.502,3.2.1.20 3.2.1.26 3.2.1.48,K01187 K01193 K01203 K12047 K12316 K12317 K15922
RP00725,0.493,3.2.1.22,K01189 K07406 K07407
RP00666,0.493,2.4.1.274 3.2.1.23,K01190 K07553 K12309
RP00404,0.488,3.2.1.3 3.2.1.33,K01178 K01196 K12047
RP11506,0.485,2.4.1.236,K13080
RP09496,0.482,,K15960 K15962
RP02924,0.482,3.2.1.52,K01207
RP12727,0.480,3.2.1.26,K01193
RP01092,0.478,2.4.1.14,K00696
RP14106,0.478,2.4.1.246,K13058
RP09311,0.474,2.4.1.236,K13080
RP16203,0.473,2.4.2.51,K17193
RP14222,0.471,2.4.1.283,K13550
RP14600,0.468,,K15935
RP11892,0.467,2.4.1.297,K12933
RP01760,0.467,3.2.1.10 3.2.1.3,K01178 K01182 K01203 K12047
RP16205,0.460,2.4.2.51,K17193
RP09495,0.457,2.4.1.-,K15961
RP11748,0.455,2.4.1.297,K12933
RP00205,0.455,2.4.1.10 3.2.1.10 3.2.1.20 3.2.1.48,K00692 K01182 K01187 K01203 K12047 K12316 K12317 K15922
RP16207,0.448,2.4.2.51,K17193
RP15236,0.447,2.4.1.264,K13659
RP05621,0.445,,K16010
RP11895,0.443,2.4.1.297,K12933
RP05618,0.441,,K16009
RP05136,0.439,3.2.1.22,K01189 K07406 K07407
RP02244,0.437,2.4.1.17,K00699
RP03988,0.437,2.4.1.17,K00699
RP02259,0.432,2.4.1.17,K00699
RP09523,0.429,2.4.1.-,K15939
RP05114,0.427,2.4.1.278,K14368 K15997
RP12693,0.425,2.4.1.17,K00699
RP12695,0.424,2.4.1.17,K00699
RP15240,0.421,2.4.1.251,K13658
RP05661,0.419,,K15998
RP00377,0.406,4.2.2.2 4.2.2.9,K01728
RP09294,0.401,3.2.1.105,K12693
RP09520,0.400,,K15938
RP03642,0.396,3.2.1.18,K01186 K12357
RP15238,0.396,2.4.1.252,K13657
RP05642,0.395,2.4.1.-,K14375
RP09458,0.394,2.4.1.-,K14375
RP03852,0.392,2.4.2.27,K04341
RP14599,0.392,,K15934
RP05111,0.391,2.4.1.-,K14367
RP05644,0.386,2.4.1.-,K14375
RP09459,0.385,2.4.1.-,K14375
RP09326,0.377,3.2.1.31,K01195
RP05611,0.377,,K15989 K15990
RP09517,0.375,2.4.1.-,K15939
RP05646,0.370,2.4.1.-,K14375
RP09460,0.369,2.4.1.-,K14375
RP09519,0.363,,K15937
RP05613,0.362,,K15993
RP05648,0.361,2.4.1.-,K14375
RP09461,0.359,2.4.1.-,K14375
RP05640,0.352,2.4.1.-,K14375
RP05649,0.351,2.4.1.-,K14375
RP05643,0.347,2.4.1.-,K14375
RP05651,0.345,2.4.1.-,K14375
RP12153,0.337,2.4.1.238,K12939
RP02557,0.337,2.1.1.102,K15995
RP09514,0.334,,K15938
RP02556,0.330,2.1.1.101,K15996
RP14578,0.330,2.4.1.-,K15948
RP11646,0.327,2.4.1.276,K14596
RP05645,0.324,2.4.1.-,K14375
RP01436,0.323,3.2.1.22,K01189 K07406 K07407
RP12713,0.323,3.2.1.10,K01182 K01203
RP01306,0.323,3.2.1.22,K01189 K07406 K07407
RP05653,0.323,2.4.1.-,K14375
RP00261,0.321,2.4.1.241 3.2.1.22,K01189 K07406 K07407 K09480
RP05647,0.318,2.4.1.-,K14375
RP05655,0.317,2.4.1.-,K14375
RP02661,0.315,3.2.1.117 3.2.1.21,K01188 K05349 K05350 K13031
RP09521,0.311,,K15937 K15938 K15939
RP15162,0.306,2.4.2.52,K05966 K13927 K13930
RP12155,0.301,2.4.1.238,K12939
RP09131,0.301,3.2.1.125,K12695
RP09494,0.299,2.4.1.-,K15960
RP05623,0.297,2.4.1.277,K16004 K16005
RP05624,0.285,2.4.1.277,K16004 K16005
RP09518,0.285,,K15938 K15939
RP11978,0.284,2.4.1.202,K13227 K13228
RP13882,0.274,2.4.1.-,K13235
RP01540,0.270,3.2.1.31,K01195 K14756
RP13408,0.270,2.4.1.17,K00699
