RPAIR,Score,EC,KO
RP04719,1.000,2.1.1.128,K13383
RP04812,0.935,2.1.1.128,K13383
RP13787,0.719,2.1.1.-,K13390
RP13789,0.719,2.1.1.-,K13390
RP04810,0.699,2.1.1.116,K13386
RP11958,0.657,2.1.1.212,K13259
RP03458,0.656,2.1.1.116,K13386
RP11817,0.584,2.1.1.150,K13262
RP09040,0.578,2.1.1.212,K13259
RP02611,0.563,2.1.1.212,K13259
RP09386,0.563,2.1.1.150,K13262
RP03933,0.529,2.1.1.6,K00545
RP04400,0.513,2.1.1.6,K00545
RP02926,0.500,2.1.1.6,K00545
RP03460,0.493,2.1.1.117,K13397
RP09056,0.489,2.1.1.68,K13066
RP09036,0.489,2.1.1.68,K13066
RP04642,0.488,2.1.1.76,K05279
RP03345,0.484,2.1.1.118,K13398
RP04493,0.483,2.1.1.6,K00545
RP02284,0.483,2.1.1.6,K00545
RP04401,0.482,2.1.1.6,K00545
RP02603,0.477,2.1.1.6,K00545
RP01863,0.475,2.1.1.104,K00588
RP04875,0.471,2.1.1.-,K15066
RP15497,0.470,2.1.1.240,K16040
RP02985,0.469,2.1.1.68,K13066
RP02007,0.465,2.1.1.76,K05279
RP04497,0.457,2.1.1.6,K00545
RP09422,0.456,2.1.1.267,K13272
RP02784,0.455,2.1.1.4,K00543
RP09416,0.453,2.1.1.267,K13272
RP04509,0.451,2.1.1.4,K00543
RP16132,0.441,2.1.1.146,K17057 K17058
RP16134,0.434,2.1.1.146,K17058
RP03166,0.429,2.1.1.-,K15066
RP14544,0.426,,K15060
RP11821,0.413,2.1.1.- 2.1.1.146,K17057 K17059
RP09063,0.412,2.1.1.68,K13066
RP09051,0.412,2.1.1.68,K13066
RP16136,0.406,2.1.1.-,K17059
RP11129,0.401,2.1.1.104,K00588
RP14536,0.398,2.1.1.-,K15064
RP02167,0.396,2.1.1.68,K13066
RP14160,0.388,2.1.1.241,K13230
RP15669,0.357,,K16034
RP13767,0.356,2.1.1.114,K00591
RP13758,0.356,2.1.1.222,K00568
RP09485,0.348,,K15886
RP14181,0.338,2.1.1.-,K13067
RP11655,0.336,1.14.11.32,K14975
RP11325,0.333,1.14.11.32 1.14.14.1,K07414 K14975
RP09488,0.332,,K15970
RP05088,0.304,1.14.11.-,K06912
RP05027,0.301,1.14.11.-,K06912
