reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R10449/2.1.1A5/2.1.1.275;	1638/2.1.1A1;	0.253665	0.314286	0.272727	0.25	0.268908	0.284153	0.268382	0.247956	0.22833
R10450/2.1.1A5/2.1.1.276;	1638/2.1.1A1;	0.252218	0.314286	0.272727	0.25	0.268908	0.284153	0.266423	0.245283	0.226891
R10449(r)/2.1.1A5(rev)/2.1.1.275;	1638/2.1.1A1;	0.234003	0.314286	0.244444	0.217949	0.247934	0.263441	0.245487	0.227882	0.212944
R10450(r)/2.1.1A5(rev)/2.1.1.276;	1638/2.1.1A1;	0.232689	0.314286	0.244444	0.217949	0.247934	0.263441	0.243728	0.225464	0.211618
R07533/2.1.1A5/2.1.1.210;	1638/2.1.1A1;	0.224835	0.314286	0.348837	0.285714	0.256637	0.246914	0.232456	0.209836	0.180905
R07529/2.1.1A5/2.1.1.210;	1638/2.1.1A1;	0.224835	0.314286	0.348837	0.285714	0.256637	0.246914	0.232456	0.209836	0.180905
R07527/2.1.1A5/2.1.1.210;	1638/2.1.1A1;	0.224835	0.314286	0.348837	0.285714	0.256637	0.246914	0.232456	0.209836	0.180905
R11193/2.1.1A8/2.1.1.317;	1638/2.1.1A1;	0.220854	0.314286	0.333333	0.287671	0.254386	0.239521	0.222222	0.2	0.187192
R05759/2.1.1A5/2.1.1.141;	1638/2.1.1A1;	0.215	0.314286	0.272727	0.223684	0.236842	0.245509	0.226891	0.201893	0.183374
R01188,R01189,R01190/2.1.1A5/2.1.1.129,2.1.1.39,2.1.1.40;	1638/2.1.1A1;	0.213306	0.314286	0.333333	0.285714	0.256	0.244565	0.231373	0.173653	0.172414
R06715/2.1.1A5/;	1638/2.1.1A1;	0.213201	0.314286	0.333333	0.302632	0.298387	0.257576	0.216216	0.190123	0.164179
R06715/2.1.1A5/;	1638/2.1.1A1;	0.213201	0.314286	0.333333	0.302632	0.298387	0.257576	0.216216	0.190123	0.164179
R06998/2.1.1A5/2.1.1.315;	1638/2.1.1A1;	0.211718	0.314286	0.333333	0.310811	0.258333	0.22905	0.210117	0.188406	0.175556
R05776/2.1.1A8/2.1.1.143;	1638/2.1.1A1;	0.210565	0.294118	0.268293	0.236111	0.219298	0.222222	0.211454	0.2	0.192893
R05881/2.1.1A9/;	1638/2.1.1A1;	0.206605	0.277778	0.288889	0.285714	0.258503	0.236735	0.230971	0.200692	0.166667
R07521/2.1.1A5/2.1.1.210;	1638/2.1.1A1;	0.205351	0.314286	0.348837	0.285714	0.245614	0.209581	0.200855	0.178914	0.175
R07524/2.1.1A5/2.1.1.210;	1638/2.1.1A1;	0.205351	0.314286	0.348837	0.285714	0.245614	0.209581	0.200855	0.178914	0.175
R07535/2.1.1A5/2.1.1.210;	1638/2.1.1A1;	0.205351	0.314286	0.348837	0.285714	0.245614	0.209581	0.200855	0.178914	0.175
R03554/2.1.1A5/2.1.1.50;	1638/2.1.1A1;	0.203492	0.314286	0.272727	0.233766	0.225	0.235632	0.215139	0.189504	0.168539
R06479/2.1.1A5/;	1638/2.1.1A1;	0.202793	0.314286	0.333333	0.302632	0.272	0.26455	0.217544	0.175711	0.141732
R06476/2.1.1A5/;	1638/2.1.1A1;	0.202793	0.314286	0.333333	0.302632	0.272	0.26455	0.217544	0.175711	0.141732
R06478/2.1.1A5/;	1638/2.1.1A1;	0.202793	0.314286	0.333333	0.302632	0.272	0.26455	0.217544	0.175711	0.141732
R06477/2.1.1A5/;	1638/2.1.1A1;	0.202793	0.314286	0.333333	0.302632	0.272	0.26455	0.217544	0.175711	0.141732
