reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R10514(r)/2.3.1D3(rev)/2.3.1.227;	1650/2.3.1D3(rev);	1	1	1	1	1	1	1	1	1
R10514/2.3.1D3/2.3.1.227;	1650/2.3.1D3;	1	1	1	1	1	1	1	1	1
R10142,R10174/2.3.1D3/2.3.1.209,2.3.1.210;	1650/2.3.1D3;	1	1	1	1	1	1	1	1	1
R10142,R10174(r)/2.3.1D3(rev)/2.3.1.209,2.3.1.210;	1650/2.3.1D3(rev);	1	1	1	1	1	1	1	1	1
R09842,R10099(r)/2.3.1D3(rev)/2.3.1.202,2.3.1.203;	1650/2.3.1D3(rev);	0.737401	1	1	1	0.878788	0.787234	0.690141	0.635294	0.648352
R10099/2.3.1D3/2.3.1.203;	1650/2.3.1D3;	0.737401	1	1	1	0.878788	0.787234	0.690141	0.635294	0.648352
R10099(r)/2.3.1D3(rev)/2.3.1.203;	1650/2.3.1D3(rev);	0.737401	1	1	1	0.878788	0.787234	0.690141	0.635294	0.648352
R09842,R10099/2.3.1D3/2.3.1.202,2.3.1.203;	1650/2.3.1D3;	0.737401	1	1	1	0.878788	0.787234	0.690141	0.635294	0.648352
R10514/2.3.1D3/2.3.1.227;	1650/2.3.1D3(rev);	0.617021	1	0.75	0.6	0.631579	0.576923	0.6	0.631579	0.560976
R10514(r)/2.3.1D3(rev)/2.3.1.227;	1650/2.3.1D3;	0.617021	1	0.75	0.6	0.631579	0.576923	0.6	0.631579	0.560976
R10142,R10174(r)/2.3.1D3(rev)/2.3.1.209,2.3.1.210;	1650/2.3.1D3;	0.617021	1	0.75	0.6	0.631579	0.576923	0.6	0.631579	0.560976
R10142,R10174/2.3.1D3/2.3.1.209,2.3.1.210;	1650/2.3.1D3(rev);	0.617021	1	0.75	0.6	0.631579	0.576923	0.6	0.631579	0.560976
R01204(r)/2.3.1D3(rev)/2.3.1.3;	1650/2.3.1D3(rev);	0.556164	1	1	0.846154	0.771429	0.744681	0.577465	0.435897	0.219512
R01204/2.3.1D3/2.3.1.3;	1650/2.3.1D3;	0.556164	1	1	0.846154	0.771429	0.744681	0.577465	0.435897	0.219512
R02058(r)/2.3.1D3(rev)/2.3.1.4;	1650/2.3.1D3(rev);	0.541667	1	1	0.846154	0.771429	0.744681	0.577465	0.432099	0.22449
R02058/2.3.1D3/2.3.1.4;	1650/2.3.1D3;	0.541667	1	1	0.846154	0.771429	0.744681	0.577465	0.432099	0.22449
R10099(r)/2.3.1D3(rev)/2.3.1.203;	1650/2.3.1D3;	0.519722	1	0.75	0.6	0.55	0.473684	0.481481	0.494624	0.470588
R09842,R10099(r)/2.3.1D3(rev)/2.3.1.202,2.3.1.203;	1650/2.3.1D3;	0.519722	1	0.75	0.6	0.55	0.473684	0.481481	0.494624	0.470588
R10514/2.3.1F1/2.3.1.227;	1650/2.3.1D3;	0.512528	1	0.777778	0.588235	0.489362	0.47541	0.47619	0.472527	0.478261
R10142,R10174/2.3.1F1/2.3.1.209,2.3.1.210;	1650/2.3.1D3;	0.512528	1	0.777778	0.588235	0.489362	0.47541	0.47619	0.472527	0.478261
R05332/2.3.1D3/2.3.1.157;	1650/2.3.1D3;	0.5	1	1	0.846154	0.72973	0.614035	0.482759	0.4	0.24
R05332(r)/2.3.1D3(rev)/2.3.1.157;	1650/2.3.1D3(rev);	0.5	1	1	0.846154	0.72973	0.614035	0.482759	0.4	0.24
R09842,R10099/2.3.1D3/2.3.1.202,2.3.1.203;	1650/2.3.1D3(rev);	0.47191	1	0.75	0.6	0.55	0.448276	0.428571	0.43299	0.388889
R10099/2.3.1D3/2.3.1.203;	1650/2.3.1D3(rev);	0.47191	1	0.75	0.6	0.55	0.448276	0.428571	0.43299	0.388889
R10142,R10174(r)/2.3.1F1(rev)/2.3.1.209,2.3.1.210;	1650/2.3.1D3(rev);	0.446623	1	0.777778	0.6875	0.521739	0.40625	0.362637	0.381443	0.373737
R10514(r)/2.3.1F1(rev)/2.3.1.227;	1650/2.3.1D3(rev);	0.446623	1	0.777778	0.6875	0.521739	0.40625	0.362637	0.381443	0.373737
R09873(r)/2.3.1D3(rev)/2.3.1.197;	1650/2.3.1D3(rev);	0.423963	1	1	1	0.828571	0.615385	0.392857	0.213592	0.163636
R09873/2.3.1D3/2.3.1.197;	1650/2.3.1D3;	0.423963	1	1	1	0.828571	0.615385	0.392857	0.213592	0.163636
R03056/2.3.1D3/2.3.1.59;	1650/2.3.1D3;	0.40991	1	1	0.916667	0.757576	0.557692	0.411765	0.27451	0.139344
R03056(r)/2.3.1D3(rev)/2.3.1.59;	1650/2.3.1D3(rev);	0.40991	1	1	0.916667	0.757576	0.557692	0.411765	0.27451	0.139344
R03767(r)/2.3.1D3(rev)/2.3.1.60,2.3.1.81;	1650/2.3.1D3(rev);	0.405567	1	1	0.916667	0.771429	0.679245	0.511628	0.241935	0.122581
R03767/2.3.1D3/2.3.1.60,2.3.1.81;	1650/2.3.1D3;	0.405567	1	1	0.916667	0.771429	0.679245	0.511628	0.241935	0.122581
R09842,R10099/2.3.1F1/2.3.1.202,2.3.1.203;	1650/2.3.1D3;	0.403883	1	0.777778	0.542857	0.469388	0.380282	0.346535	0.330357	0.350427
R10099/2.3.1F1/2.3.1.203;	1650/2.3.1D3;	0.403883	1	0.777778	0.542857	0.469388	0.380282	0.346535	0.330357	0.350427
R01889(r)/2.3.1D3(rev)/2.3.1.82;	1650/2.3.1D3(rev);	0.393855	1	0.857143	0.666667	0.580645	0.52381	0.353846	0.282051	0.173913
R01889/2.3.1D3/2.3.1.82;	1650/2.3.1D3;	0.393855	1	0.857143	0.666667	0.580645	0.52381	0.353846	0.282051	0.173913
R01889(r)/2.3.1D3(rev)/2.3.1.82;	1650/2.3.1D3(rev);	0.393855	1	0.857143	0.666667	0.580645	0.52381	0.353846	0.282051	0.173913
R02058/2.3.1F1/2.3.1.4;	1650/2.3.1D3;	0.392625	1	0.777778	0.542857	0.489362	0.428571	0.395349	0.369565	0.166667
R01204/2.3.1F1/2.3.1.3;	1650/2.3.1D3;	0.387097	1	0.777778	0.542857	0.489362	0.428571	0.372093	0.310345	0.162791
R07660/2.3.1E1(rev)/2.1.2.13;	1650/2.3.1D3;	0.371567	0.714286	0.5	0.472222	0.470588	0.450704	0.376147	0.328671	0.28
R04348/2.3.1D3/2.3.1.81;	1650/2.3.1D3;	0.370629	1	1	0.916667	0.675676	0.491228	0.333333	0.173077	0.117021
R04348(r)/2.3.1D3(rev)/2.3.1.81;	1650/2.3.1D3(rev);	0.370629	1	1	0.916667	0.675676	0.491228	0.333333	0.173077	0.117021
R00259(r)/2.3.1D3(rev)/2.3.1.1;	1650/2.3.1D3(rev);	0.36747	1	1	0.769231	0.542857	0.413043	0.28125	0.15942	0.136364
R00259/2.3.1D3/2.3.1.1;	1650/2.3.1D3;	0.36747	1	1	0.769231	0.542857	0.413043	0.28125	0.15942	0.136364
R10099(r)/2.3.1F1(rev)/2.3.1.203;	1650/2.3.1D3(rev);	0.359023	1	0.777778	0.636364	0.5	0.324324	0.271028	0.284483	0.274194
R09842,R10099(r)/2.3.1F1(rev)/2.3.1.202,2.3.1.203;	1650/2.3.1D3(rev);	0.359023	1	0.777778	0.636364	0.5	0.324324	0.271028	0.284483	0.274194
R02058(r)/2.3.1F1(rev)/2.3.1.4;	1650/2.3.1D3(rev);	0.357294	1	0.777778	0.636364	0.521739	0.384615	0.318681	0.298969	0.135135
R10142,R10174/2.3.1D4/2.3.1.209,2.3.1.210;	1650/2.3.1D3;	0.356932	0.666667	0.6	0.357143	0.333333	0.333333	0.344262	0.294118	0.351351
R10514/2.3.1D4/2.3.1.227;	1650/2.3.1D3;	0.356932	0.666667	0.6	0.357143	0.333333	0.333333	0.344262	0.294118	0.351351
R01204(r)/2.3.1F1(rev)/2.3.1.3;	1650/2.3.1D3(rev);	0.349776	1	0.777778	0.636364	0.521739	0.384615	0.296703	0.23913	0.123596
R10100/2.3.1D3/2.3.1.201;	1650/2.3.1D3;	0.348881	1	1	0.846154	0.65	0.432836	0.326923	0.210938	0.158621
R01089(r)/2.3.1D3(rev)/2.3.1.66;	1650/2.3.1D3(rev);	0.348624	1	1	0.769231	0.555556	0.382979	0.234375	0.125	0.109375
R01089/2.3.1D3/2.3.1.66;	1650/2.3.1D3;	0.348624	1	1	0.769231	0.555556	0.382979	0.234375	0.125	0.109375
R10100(r)/2.3.1D3(rev)/2.3.1.201;	1650/2.3.1D3(rev);	0.336414	1	1	0.846154	0.65	0.432836	0.326923	0.20155	0.127517
R00487(r)/2.3.1D3(rev)/2.3.1.17;	1650/2.3.1D3(rev);	0.336364	1	1	0.769231	0.513514	0.354167	0.215385	0.125	0.109375
R00487/2.3.1D3/2.3.1.17;	1650/2.3.1D3;	0.336364	1	1	0.769231	0.513514	0.354167	0.215385	0.125	0.109375
R01204(r)/2.3.1D3(rev)/2.3.1.3;	1650/2.3.1D3;	0.333333	1	0.75	0.5	0.47619	0.438596	0.349398	0.244444	0.0638298
R01204/2.3.1D3/2.3.1.3;	1650/2.3.1D3(rev);	0.333333	1	0.75	0.5	0.47619	0.438596	0.349398	0.244444	0.0638298
R02058/2.3.1D3/2.3.1.4;	1650/2.3.1D3(rev);	0.330337	1	0.75	0.5	0.47619	0.438596	0.349398	0.247312	0.0909091
R02058(r)/2.3.1D3(rev)/2.3.1.4;	1650/2.3.1D3;	0.330337	1	0.75	0.5	0.47619	0.438596	0.349398	0.247312	0.0909091
R05332/2.3.1F1/2.3.1.157;	1650/2.3.1D3;	0.325	1	0.777778	0.459459	0.368421	0.325301	0.289474	0.285714	0.2
R10893/2.3.1D3/;	1650/2.3.1D3;	0.324742	1	1	0.769231	0.542857	0.425532	0.260274	0.147727	0.0967742
R10893(r)/2.3.1D3(rev)/;	1650/2.3.1D3(rev);	0.324742	1	1	0.769231	0.542857	0.425532	0.260274	0.147727	0.0967742
R10099/2.3.1D4/2.3.1.203;	1650/2.3.1D3;	0.321229	0.666667	0.6	0.357143	0.333333	0.304348	0.3125	0.223684	0.308642
