RPAIR,Score,EC,KO
RP01909,0.063,4.2.3.16,K15088
RP05467,0.063,4.2.3.20,K15096
RP05585,0.061,4.2.3.108,K07385
RP11143,0.060,4.2.3.75,K10187 K15803
RP15063,0.060,4.2.3.55,K15794
RP15287,0.060,4.2.3.38,K14177
RP15054,0.060,4.2.3.40,K15795
RP15053,0.060,4.2.3.59,K15796
RP12985,0.059,4.2.3.56,K14186
RP11144,0.059,4.2.3.22,K10187 K15803
RP05354,0.056,4.2.3.120,K07384
RP05353,0.054,4.2.3.119,K07384
RP15747,0.053,4.2.3.130,K16188
RP12984,0.052,4.1.99.16 4.2.3.22,K10187
RP12978,0.051,4.2.3.57,K14184 K15808
RP13638,0.051,4.2.3.73,K14181
RP14980,0.050,4.2.3.61,K15804
RP02118,0.050,4.2.3.9,K14180
RP15048,0.050,4.2.3.76,K15806
RP11141,0.049,4.2.3.24,K14178
RP02120,0.048,4.2.3.13,K14183
RP15066,0.048,4.2.3.67,K15809
RP05497,0.045,4.2.3.32,K14041
RP10678,0.041,4.3.3.6,K06215 K08681
RP14360,0.037,4.2.3.44,K14042
RP14367,0.037,4.2.3.35,K14046
RP05496,0.036,4.2.3.18,K12927
RP14369,0.035,4.2.3.28,K14036
RP10201,0.034,1.14.14.1,K07412 K07415
RP10200,0.034,1.14.14.1,K07412 K07415
RP05499,0.034,4.2.3.32,K14041
RP10228,0.034,1.14.14.1,K07415
RP15453,0.030,1.14.13.149,K02609 K02610 K02611 K02612 K02613
RP14031,0.029,4.1.99.-,K11782
RP04693,0.029,4.2.3.19,K04121
RP11877,0.027,,K12928
RP14366,0.027,4.2.3.34,K14045
RP11878,0.027,,K12928
RP11876,0.026,4.2.3.42,K12928
RP14364,0.025,4.2.3.33,K14044
RP03158,0.023,1.14.12.3,K00529 K03268 K05710 K16268
RP03174,0.023,1.14.12.11,K00529 K03268 K05710 K16268
RP05048,0.023,1.14.12.-,K00529 K05710 K14748 K14749
RP09186,0.022,1.14.12.19,K00529 K05708 K05709 K05710
RP09352,0.022,1.14.12.19,K00529 K05708 K05709 K05710
RP05039,0.022,1.14.12.-,K15248 K15249 K15250 K15251
RP01215,0.022,4.1.3.27,K01656 K01657 K01658 K13497 K13501 K13503
RP00265,0.021,1.14.12.18,K00529 K05710 K08689 K15750
RP14832,0.021,4.2.1.-,K05554
RP04847,0.021,1.14.12.-,K00529 K05710 K10619 K16303
RP11674,0.021,1.14.12.18,K00529 K05710 K08689 K15750
RP01643,0.020,4.2.1.118,K09483 K15652
RP09095,0.020,4.2.1.144,K16016
RP05033,0.020,1.14.12.12,K14578 K14579 K14580 K14581
RP13549,0.020,1.14.-.-,K11785
RP14835,0.019,4.2.1.-,K15884
RP14838,0.019,4.2.1.-,K15884
