RPAIR,Score,EC,KO
RP15455,0.121,,K02615 K15866
RP03918,0.051,4.2.3.12,K01737
RP11090,0.048,4.2.3.25,K15086
RP11089,0.048,4.2.3.26,K15087
RP01909,0.047,4.2.3.16,K15088
RP05467,0.047,4.2.3.20,K15096
RP15051,0.047,4.2.3.49,K15793
RP12982,0.047,4.2.3.48,K14175
RP05585,0.045,4.2.3.108,K07385
RP15064,0.045,4.2.3.60,K15802
RP11143,0.045,4.2.3.75,K10187 K15803
RP15063,0.045,4.2.3.55,K15794
RP15287,0.045,4.2.3.38,K14177
RP15053,0.045,4.2.3.59,K15796
RP15054,0.045,4.2.3.40,K15795
RP12985,0.044,4.2.3.56,K14186
RP12980,0.044,4.2.3.- 4.2.3.104,K14184
RP11144,0.044,4.2.3.22,K10187 K15803
RP13345,0.039,2.3.1.94,K10817
RP01272,0.039,4.1.2.40,K01635 K08302 K16371
RP01270,0.039,4.1.2.13,K01622 K01623 K01624 K11645 K16305 K16306
RP01274,0.039,4.1.2.13,K01622 K01623 K01624 K11645 K16305 K16306
RP15747,0.038,4.2.3.130,K16188
RP01787,0.038,2.2.1.2,K00616 K13810
RP08971,0.038,,K16007
RP15837,0.037,2.2.1.11,K16305
