RPAIR,Score,EC,KO
RP01401,0.463,3.2.2.1 3.2.2.3,K01239 K01240
RP01385,0.395,3.2.2.1 3.2.2.7 3.2.2.8,K01239 K10213
RP03485,0.393,3.2.2.5 3.2.2.6 3.5.1.-,K01242 K11121
RP01483,0.391,3.2.2.16 3.2.2.9,K01243 K01244
RP01990,0.387,3.2.2.8,K10213
RP01744,0.387,3.2.2.1 3.2.2.2 3.2.2.8,K01239 K10213
RP04184,0.386,3.2.2.9,K01243
RP01683,0.380,3.2.2.1 3.2.2.8,K01239 K10213
RP04030,0.376,3.2.2.4,K01241
RP01290,0.373,3.2.2.3,K01240
RP03632,0.373,3.2.2.5 3.2.2.6,K01242
RP13545,0.371,3.2.2.26,K11783
RP15835,0.367,3.2.2.3,K01240
RP01996,0.361,3.2.2.1,K01239
RP11016,0.351,2.4.2.1,K03783 K03784
RP12989,0.350,2.4.2.1,K03783 K03784
RP01484,0.348,2.4.2.28,K00772
RP01809,0.344,2.4.2.1 2.4.2.15,K03783 K03784
RP01277,0.344,2.4.2.17,K00765 K02502
RP01261,0.340,3.2.-.- 4.2.1.70,K01718 K16329 K16330
RP02001,0.338,2.4.2.1 2.4.2.15,K03783 K03784
RP16029,0.333,2.7.8.37,K05780 K06164 K06165 K06166
RP04092,0.327,2.4.2.7 2.4.2.8,K00759 K00760
RP11152,0.326,2.4.2.2,K00756
RP12934,0.325,2.4.2.8,K00760
RP12935,0.322,2.4.2.8,K00760
RP11186,0.322,2.4.2.- 2.4.2.1,K03783 K03784 K03815
RP01322,0.320,2.4.2.8,K00760 K15780
RP13196,0.315,2.4.2.4,K00758
RP11063,0.315,2.4.2.2 2.4.2.3,K00756 K00757
RP01370,0.315,2.4.2.22 2.4.2.7 2.4.2.8,K00759 K00760 K00769 K03816 K15780
RP12936,0.315,2.4.2.8,K00760
RP10805,0.312,2.4.1.-,K13493
RP12990,0.308,2.4.2.3,K00757
RP04021,0.306,2.4.2.7,K00759
RP06864,0.301,2.4.2.22 2.4.2.8,K00760 K00769 K03816 K15780
RP01203,0.286,2.4.2.9,K00761 K02825
RP12937,0.280,2.4.2.10,K13421
RP01811,0.261,2.4.2.10,K00762 K13421
